#{"t_start": 1704427591.3269043, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-337.979562,94,0.090223
-181.70694,131,0.14605
-193.194037,107,0.188817
-64.914958,80,0.21936
-79.237482,71,0.243038
-203.327566,86,0.270501
-129.378574,98,0.304126
-247.256205,134,0.349184
-57.321539,92,0.37779
-174.144374,102,0.411045
-452.970689,100,0.44234
-153.571747,78,0.466338
-363.029508,134,0.505315
-277.583932,97,0.530612
-347.222102,105,1.392027
-83.261882,121,1.426478
-46.625215,114,1.457228
-371.684916,109,1.487876
-277.401832,96,1.51301
-160.55717,96,1.538661
-325.195198,113,1.568352
-63.145694,72,1.586583
-125.501124,137,1.623574
-150.988122,102,1.649095
3.873136,72,1.667431
-199.69186,84,1.689574
-139.775318,139,1.729797
-217.217457,137,1.76981
-103.192798,147,2.621252
-174.056878,82,2.64276
-73.639748,126,2.677399
-314.625319,89,2.700335
-441.781438,90,2.723238
-308.553491,99,2.749143
-68.986047,84,2.770745
-224.832732,64,2.789029
-96.946279,103,2.82137
-274.026011,93,2.847838
-390.64014,84,2.873065
-383.332736,146,2.923357
-171.464102,116,2.95672
-207.98197,94,2.981585
-237.220398,124,3.014324
-72.619381,145,3.75063
42.047446,99,3.776772
-280.826908,92,3.800631
-191.58058,72,3.817987
-204.847023,82,3.838638
-356.909365,114,3.869397
-223.979557,111,3.900196
-487.984271,99,3.929414
-343.07963,105,3.956226
-237.579735,69,3.972712
-92.110124,97,3.998328
-313.831119,104,4.024406
-88.770971,88,4.046102
-107.428478,158,4.093094
-163.84979,79,4.113054
-96.005386,107,4.666246
-269.117104,96,4.691643
-435.209723,107,4.720072
-338.085345,148,4.764924
-139.160989,163,4.813714
-101.834202,162,4.864357
-265.503499,85,4.887874
-107.011339,75,4.90546
-130.1845,117,4.936698
-231.418817,104,4.968613
-86.269975,75,4.990117
-283.892972,100,5.020234
-111.662463,130,5.063375
-104.532421,111,5.899207
-280.790395,80,5.918804
-100.83062,151,5.964363
-349.713705,118,5.995932
-375.864781,110,6.024966
27.535075,80,6.045595
-133.415513,120,6.076401
-358.832349,85,6.097348
-222.341615,117,6.126797
-97.521554,73,6.146094
-320.360883,115,6.174934
-77.902824,70,6.192765
-320.207735,118,6.224804
-183.974897,97,6.250584
-188.351072,100,6.276994
-32.184604,83,7.060786
-91.437292,83,7.082853
-216.297245,68,7.099508
-344.198081,115,7.130811
-390.038014,175,7.184701
-173.610517,89,7.207417
-34.043658,85,7.228819
-72.528493,85,7.250762
-175.243861,127,7.285515
-297.692979,102,7.31233
-121.594864,103,8.484724
-178.746906,239,11.849713
-213.018748,205,18.519709
163.133922,740,28.396079
-11.907967,1000,51.55473
-20.91682,392,56.173053
89.121275,1000,74.267202
