#{"t_start": 1704427599.4665117, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-285.697174,93,0.12388
-281.417774,123,0.167048
-56.479074,70,0.189558
-36.57415,84,0.214131
-410.239434,130,0.260327
-439.784637,95,0.289708
-269.424644,74,0.312526
-358.2116,122,0.354324
-220.247631,103,0.388321
-32.458116,90,0.418266
-41.566051,193,0.497682
-266.058031,95,0.528173
-300.636914,109,0.562239
-195.701494,98,0.589079
-49.987888,90,1.101937
-152.435795,95,1.126731
-86.237562,88,1.148916
-395.942413,139,1.187505
-267.903699,150,1.23104
-66.745225,68,1.249276
-117.527535,105,1.276774
-170.683217,107,1.302435
-349.77719,81,1.322419
-81.838794,64,1.337236
-401.687509,111,1.366874
-87.2397,88,1.38853
-48.607487,75,1.406947
-345.791414,179,1.46537
-81.093522,92,1.949849
-279.424414,95,1.975473
-312.858024,116,2.006597
-274.504628,129,2.039943
-209.830583,178,2.094832
-339.827001,89,2.117451
-178.822698,101,2.143686
-313.649806,184,2.201343
-155.533218,67,2.217992
-102.181697,104,2.245649
-378.092754,96,2.269171
-42.888782,77,2.289864
-314.677427,96,2.316568
-61.307294,124,2.353192
-52.363209,77,2.764267
-119.837946,224,2.845387
-200.776968,98,2.871877
-418.615733,78,2.892618
-217.407418,132,2.930286
-149.301312,119,2.963763
-315.451237,177,3.019005
-133.008113,127,3.053877
-492.160409,132,3.095202
-107.861528,99,3.122271
-41.07479,85,3.144339
-217.446939,98,3.170169
-180.59067,87,3.193548
-397.686909,88,3.653138
-194.1948,115,3.684363
-141.809904,112,3.714397
-262.281585,109,3.743415
-187.187621,84,3.765475
-346.609455,114,3.796981
-81.03559,83,3.820279
-181.27703,119,3.853258
-302.053465,158,3.900516
-259.379288,74,3.918868
-144.076717,135,3.956836
-200.931653,112,3.985897
-144.685858,73,4.004156
-175.729587,83,4.025594
-336.570708,88,4.467852
-358.898698,95,4.493142
-253.410241,89,4.518005
-340.551621,91,4.541969
-133.261683,105,4.568571
-289.004528,100,4.594929
-408.447494,93,4.617705
-340.448553,117,4.651193
-396.59083,80,4.671144
-159.852605,79,4.690899
-50.591309,86,4.71374
-359.574292,91,4.736611
-428.665709,83,4.757187
-413.330348,86,4.779207
-366.997985,98,4.803962
-192.239147,83,4.826312
-71.705691,92,5.418077
-595.501849,129,5.453582
-284.281554,88,5.476708
-181.289575,95,5.501307
-442.165324,81,5.522805
-307.460334,112,5.552481
-11.528093,88,5.574297
-109.188105,195,5.640043
-152.658091,155,5.68842
-241.903842,84,6.272777
-221.661203,130,8.055933
-32.221515,238,11.04594
-102.432112,561,20.970948
-277.303329,854,31.11579
99.85201,1000,55.298383
-132.274016,586,62.302993
3.169299,616,72.763957
242.080728,553,79.099205
18.794051,1000,99.704438
216.855282,385,104.102218
10.07524,1000,122.811356
-99.064769,907,134.413727
-170.156028,1000,148.606005
269.72417,249,151.348958
53.381281,1000,169.29883
252.612159,722,177.819539
132.565598,1000,195.044527
216.17954,656,202.826703
207.373055,446,215.681123
199.487459,551,222.337916
234.713907,470,227.675992
-14.35914,1000,247.754921
276.734656,265,250.668994
273.897402,243,253.345859
-18.356021,1000,270.907713
-321.26704,114,272.127598
58.470963,213,274.422658
231.345865,672,284.556414
258.291375,356,288.545435
239.795024,516,294.454658
-228.543099,810,306.516701
-86.886975,171,308.34619
-8.741434,250,311.061289
-237.289078,100,312.125977
-212.575139,94,313.126811
-264.055471,116,314.35958
-70.578367,116,317.254289
-61.834097,148,318.857174
-106.05215,111,320.048959
261.273071,246,322.751127
17.790386,123,324.066706
-21.604348,200,326.232641
0.664143,219,328.608415
25.137703,141,330.120847
280.970069,233,332.65209
213.186514,329,338.9879
268.729747,292,342.246768
14.960125,1000,361.026487
243.124254,338,364.810619
238.219107,306,368.185691
238.597758,247,370.896684
6.583089,1000,384.8436
61.36651,285,387.946137
287.372117,335,391.617395
166.575982,1000,405.115309
-8.866779,131,406.525708
12.279891,107,407.664202
-11.718807,89,408.616174
-20.087606,110,409.793335
-9.930175,104,410.910602
-13.697746,96,411.9351
286.198121,431,417.840777
245.499118,221,420.243424
50.184808,179,422.170477
10.205929,113,423.377563
255.314816,223,425.780422
271.649343,292,428.934515
288.644494,310,432.29573
0.695716,238,436.517719
283.919443,327,440.158779
234.242173,305,443.552755
248.158696,259,446.362027
266.862385,244,448.985674
255.754589,238,453.355768
79.793105,238,455.944253
255.60357,342,459.743261
275.953548,207,461.967572
247.454851,266,464.883302
278.520472,294,468.105433
