#{"t_start": 1704427591.0135925, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-103.752501,85,0.116878
-291.450878,108,0.226005
-377.005267,121,0.266471
-101.000754,111,0.299153
-80.154487,112,0.337033
-166.120705,90,0.366231
-133.639062,105,0.398233
-288.147103,117,0.434898
-262.34618,139,0.484134
-98.106779,74,0.505478
-394.200192,115,0.543217
-96.32596,91,0.569979
-257.126212,95,0.599466
-427.574101,109,0.633816
-262.480805,93,1.703627
-273.474846,88,1.729701
-84.976595,84,1.755332
-88.904667,120,1.794238
-293.934158,123,1.834169
-172.728222,116,1.871827
-369.422798,113,1.907467
-166.296813,104,1.941857
-366.020111,90,1.969905
-104.323573,114,2.004694
-349.6495,137,2.049657
-115.984808,116,2.087632
-232.020538,154,2.140944
-49.155259,92,2.636394
-254.404316,122,2.675068
-242.78029,86,2.702368
-315.882407,94,2.729612
-162.215278,99,2.758899
-71.119959,80,2.782463
-288.94156,68,2.802922
-375.815337,186,2.87398
-59.794065,80,2.897954
-253.783144,162,2.955718
-138.949532,96,2.985343
-112.569356,124,3.026515
-217.739928,94,3.056332
-267.738023,150,3.108158
-538.516041,100,3.83214
-402.332162,84,3.857333
-47.313053,156,3.914892
-51.862145,65,3.93367
-226.794744,99,3.964684
-308.588194,156,4.020699
-97.324114,89,4.047189
-228.714402,100,4.078623
-247.424853,104,4.112007
-72.776139,107,4.152373
-204.537922,70,4.174142
-37.213694,77,4.197027
-353.320754,109,4.232037
-133.182276,153,4.284389
-395.502076,127,5.282607
-285.325826,169,5.345189
-326.092961,95,5.374999
-125.120437,109,5.40932
13.932423,95,5.438599
-353.289433,122,5.481022
-338.21208,99,5.510571
-90.663858,95,5.540349
-251.137235,121,5.578135
-292.239248,134,5.621101
-416.397876,91,5.650336
-178.009136,184,5.719311
-277.446658,75,5.741467
-298.96805,91,6.402206
-70.942891,70,6.422863
-253.930453,105,6.453222
-355.387432,99,6.483044
-239.410021,87,6.509619
-76.276077,73,6.532548
-114.200373,97,6.56223
-381.904753,207,6.65087
-263.411556,93,6.679271
-103.829736,96,6.707541
-186.808751,80,6.731702
-358.667794,112,6.767238
-438.863572,89,6.793797
-130.712642,83,6.81955
-233.771434,142,6.868302
-119.501049,76,7.895492
-90.182133,94,7.925309
-133.109153,123,7.96572
-305.996725,92,7.992232
-52.910998,161,8.049228
-164.109368,126,8.09016
-30.744676,85,8.114785
-70.754839,85,8.140455
-532.89163,145,8.190233
-432.562799,88,8.961458
-64.242521,289,12.994866
-262.760438,345,22.014493
16.33722,368,27.231266
-63.10457,636,36.670728
171.980925,623,60.631582
-17.295728,1000,77.476643
-29.152665,1000,102.244347
-11.121837,1000,123.420134
75.89529,1000,138.939636
-21.053825,143,140.895871
-11.955281,1000,163.908556
173.860914,958,192.557374
265.960101,379,197.922345
22.067259,660,207.443632
139.081611,1000,229.06196
208.357318,521,236.643832
206.444144,441,243.740661
-82.947422,158,245.894658
-110.075086,154,247.999887
-106.728688,268,251.499268
-150.148409,230,254.142575
-205.861165,174,256.123849
-24.991944,262,265.347145
278.330494,311,269.752341
199.472886,373,275.038694
245.290364,446,281.447317
-113.058681,157,283.587664
227.266846,358,291.957369
268.01589,463,298.633175
-29.907035,221,301.717993
147.543298,719,314.747511
198.990301,407,320.780615
200.420406,250,324.294026
275.064304,337,329.044771
252.544302,321,340.388487
224.98666,355,345.60233
274.757114,252,349.1452
-64.516588,74,350.158021
222.428009,305,354.494324
263.84344,341,359.323152
32.215334,184,364.508733
244.337834,256,368.125945
180.114102,483,374.991489
262.771137,273,378.804706
282.201042,309,383.098563
286.52739,283,389.942663
272.916402,325,394.507689
61.875542,160,396.71528
302.091717,320,401.310073
298.421942,249,404.743057
226.675638,248,408.217587
236.630344,227,413.915452
275.700333,209,416.831349
93.771276,1000,432.657428
242.162687,201,437.333973
282.944128,313,441.697244
282.469564,390,447.197973
270.78886,260,450.872067
84.377127,1000,466.280372
301.215269,217,469.281782
281.356536,199,472.011783
259.18354,190,474.628348
272.066232,205,477.442984
254.975789,575,487.508771
250.464379,330,492.251707
275.335448,462,498.728721
267.963389,732,510.54074
28.800502,117,512.132968
28.731745,129,513.89219
-33.323213,140,515.800478
283.028103,153,517.892972
250.688628,201,520.656287
281.429489,187,523.229151
241.51741,752,535.463897
279.775659,194,538.144982
270.967099,316,542.587625
259.213707,193,545.235893
286.040335,272,550.636553
3.969276,169,552.978814
13.577235,160,555.172259
256.999627,435,561.445458
268.853361,266,565.127036
273.18771,188,567.689137
268.617264,174,570.077244
240.614352,217,574.656126
233.509426,385,580.090647
220.581445,588,588.366102
227.688602,206,591.204076
223.256304,406,600.244385
236.630581,267,603.450743
255.224081,779,612.932817
272.988175,278,617.983168
277.332397,194,620.283722
296.552023,234,623.042283
274.331463,228,625.714558
55.865934,135,627.294193
275.954436,252,630.302306
280.886769,176,632.376661
263.940612,191,636.157228
245.21065,190,638.391885
260.789196,299,641.97853
107.742897,161,643.869218
305.345884,435,649.118758
232.882194,250,652.092366
229.023724,243,656.775853
27.824049,121,658.194366
-10.130829,174,660.252496
0.43852,123,661.694957
21.218079,134,663.258564
270.777802,207,665.684366
276.660551,253,668.693238
265.30788,239,671.517128
10.312353,99,672.676799
257.126715,197,677.601427
178.206078,752,687.356703
261.140966,249,690.30341
279.71561,237,693.10088
268.117146,247,697.345818
203.05299,379,701.942489
284.642201,505,708.266942
230.693584,289,711.715411
276.41427,285,717.549274
286.42083,203,719.943612
275.98828,225,722.613701
250.09144,189,724.843388
284.811353,302,728.414824
301.883869,205,730.837766
293.192527,215,733.354972
271.062647,322,738.607014
269.396393,204,741.059787
262.501752,217,743.63882
241.669563,184,745.81979
251.507638,189,748.063989
241.632259,186,750.264054
291.83821,335,758.562793
232.665932,269,761.836742
278.068548,535,768.506228
266.834374,237,771.348946
255.411059,387,776.002598
280.113001,214,779.811561
235.970001,408,784.700962
285.21142,207,787.1299
277.120628,814,799.56961
275.249207,194,801.868702
294.126755,198,804.213682
289.406921,703,812.786086
249.606901,166,814.73566
253.195231,195,818.578926
254.218157,192,820.83393
273.019606,262,823.986803
254.051813,216,826.537045
260.237881,185,828.700276
242.376287,192,830.947971
255.366081,723,841.706517
292.033092,262,844.79655
289.485496,199,847.148953
303.725673,240,849.968472
152.843756,1000,863.813607
277.432903,194,866.083844
274.300152,484,871.907169
310.572143,267,877.475262
286.59747,195,879.759831
280.787655,306,883.430155
269.209114,172,885.441108
