#{"t_start": 1707334772.0800583, "env_id": "BipedalWalker-v3"}
r,l,t
-99.595425,75,0.104736
-103.299626,67,0.134508
-99.465372,59,0.159627
-102.922965,71,0.189267
-105.821982,56,0.212689
-96.988104,1600,6.319383
-123.405392,113,6.358982
-83.320018,1600,12.311295
-102.746041,67,12.334645
-85.927843,1600,18.340082
-99.229809,125,18.3834
-109.785396,63,18.406012
-98.054049,82,18.434756
-106.705514,60,18.454956
-78.190611,1600,24.374189
-105.063013,74,24.400043
-114.231724,78,24.427019
-117.732946,88,24.457433
