#{"t_start": 1704427530.5927377, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-103.752501,85,0.317063
-291.450878,108,0.351143
-377.005267,121,0.391196
-101.000754,111,0.423784
-80.154487,112,0.462014
-166.120705,90,0.490312
-133.639062,105,0.521978
-288.147103,117,0.558365
-262.34618,139,0.607263
-98.106779,74,0.628595
-394.200192,115,0.666304
-96.32596,91,0.693084
-257.126212,95,0.72255
-427.574101,109,0.756675
-262.480805,93,1.854991
-273.474846,88,1.881001
-84.976595,84,1.906402
-88.904667,120,1.944591
-293.934158,123,1.983978
-172.728222,116,2.020893
-369.422798,113,2.055829
-166.296813,104,2.089464
-366.020111,90,2.116929
-104.323573,114,2.151225
-349.6495,137,2.195497
-115.984808,116,2.232764
-232.020538,154,2.285349
-49.155259,92,2.791482
-254.404316,122,2.829996
-242.78029,86,2.857526
-315.882407,94,2.885318
-162.215278,99,2.915325
-71.119959,80,2.939262
-288.94156,68,2.959728
-375.815337,186,3.031226
-59.794065,80,3.055046
-253.783144,162,3.113959
-138.949532,96,3.143561
-112.569356,124,3.185038
-217.739928,94,3.214785
-267.738023,150,3.266324
-538.516041,100,3.987356
-402.332162,84,4.012493
-47.313053,156,4.070091
-51.862145,65,4.088956
-226.794744,99,4.119999
-308.588194,156,4.175715
-97.324114,89,4.202022
-228.714402,100,4.232767
-247.424853,104,4.265343
-72.776139,107,4.304797
-204.537922,70,4.326168
-37.213694,77,4.348653
-353.320754,109,4.383211
-133.182276,153,4.439415
-395.502076,127,5.43894
-285.325826,169,5.501203
-326.092961,95,5.53092
-125.120437,109,5.565098
13.932423,95,5.594365
-353.289433,122,5.636674
-338.21208,99,5.66614
-90.663858,95,5.695879
-251.137235,121,5.733547
-292.239248,134,5.776409
-416.397876,91,5.805579
-178.009136,184,5.874539
-277.446658,75,5.896671
-298.96805,91,6.56331
-70.942891,70,6.584118
-253.930453,105,6.614662
-355.387432,99,6.644604
-239.410021,87,6.671134
-76.276077,73,6.69394
-114.200373,97,6.723503
-381.904753,207,6.811821
-263.411556,93,6.840019
-103.829736,96,6.868109
-186.808751,80,6.892181
-358.667794,112,6.927458
-438.863572,89,6.953751
-130.712642,83,6.979345
-233.771434,142,7.027931
-119.501049,76,8.055438
-90.182133,94,8.085173
-133.109153,123,8.125637
-305.996725,92,8.15212
-52.910998,161,8.209139
-164.109368,126,8.250136
-30.744676,85,8.274771
-70.754839,85,8.300376
-532.89163,145,8.350161
-448.900739,85,9.239259
-371.729433,97,11.011779
-45.829338,117,12.550913
-17.675837,114,14.030709
-270.195477,153,17.381418
-331.129374,183,19.775856
-335.59671,244,22.982367
-247.580578,267,26.523672
-7.796893,282,30.225774
21.280669,376,35.169511
16.118723,329,51.581012
-53.835695,614,60.230973
-122.320309,1000,91.302326
-87.519873,676,101.015158
-13.236157,1000,119.173427
-115.137321,829,130.939759
241.966816,497,153.346669
47.879536,193,156.042374
34.26793,188,158.669051
258.960859,357,163.741352
226.396729,414,169.675199
243.083245,557,186.301291
-70.566775,267,190.052421
279.23071,265,193.719212
-84.52794,272,197.449869
199.068978,595,212.609089
35.949871,216,215.565453
33.581447,261,219.139018
-99.231454,1000,238.644692
263.756173,422,244.55916
218.057639,548,252.4444
214.497028,298,260.19045
-41.088676,242,263.476749
265.625357,739,273.725656
-53.55073,238,276.941456
255.279792,393,288.12128
231.519215,419,294.111346
13.749421,218,297.038283
218.703064,554,304.690177
199.041749,760,325.182603
42.260702,1000,345.662719
-111.567845,1000,361.369083
252.529481,343,377.484765
-60.30707,1000,392.839064
-57.068332,1000,421.42116
254.205088,461,427.879385
227.357434,327,432.366196
-197.043942,961,463.572808
148.366202,792,487.087724
226.692399,386,492.525176
216.610558,444,498.756222
231.985446,378,503.952271
233.540262,325,525.125735
-37.210572,429,530.913638
-105.82081,473,537.557632
171.144638,786,551.651914
4.624321,232,554.772851
11.232967,237,557.942237
-72.792668,324,562.2604
1.700355,184,564.682141
-4.893701,202,570.210272
-6.107763,234,573.35848
-104.158196,431,579.322421
-83.479908,396,584.8049
-140.949085,493,594.386162
-86.42663,375,599.482932
-49.549955,240,602.724526
21.986876,178,605.102638
-70.855341,207,607.842683
227.544751,282,611.661188
-43.158782,207,616.389007
-130.919195,548,624.031913
-117.08343,407,629.572741
247.031796,255,633.005287
-117.014802,482,645.300005
-211.64462,715,655.386415
-88.23762,371,660.548039
-112.835014,505,671.788057
271.037571,271,675.492566
-171.404168,641,684.60288
225.315536,295,693.332407
225.354978,356,698.323876
258.236636,216,701.281149
271.231392,259,704.7986
4.697961,212,707.671412
4.869912,188,710.188785
237.194323,236,715.118324
-28.493567,222,718.093385
-3.390897,185,720.57962
200.25546,674,729.906341
247.928068,198,732.548249
226.752272,229,738.41909
3.987256,237,741.625884
259.150049,207,744.388638
236.427102,189,746.926237
262.165089,406,752.483316
268.206913,437,758.480524
23.518996,274,764.818608
239.559944,309,769.000616
286.954984,181,771.327986
280.473263,209,774.015612
299.472202,285,777.66036
278.256354,261,783.311922
253.629714,221,786.159828
51.718892,194,788.645437
271.110956,249,791.856932
273.251345,245,795.027086
242.805914,245,798.182811
251.087749,225,801.08125
280.626511,431,808.949126
249.367595,426,814.577891
273.293613,218,817.370671
279.82161,209,820.057166
240.840064,244,823.201093
291.02395,343,830.038868
322.77615,237,833.100614
278.59112,204,835.714341
257.015595,234,838.710217
255.652453,252,841.940221
291.988257,291,845.640406
281.657689,286,851.303366
256.947058,338,855.645311
273.074268,225,858.527642
256.385792,236,861.540999
260.0698,234,864.543917
18.787998,207,869.065361
264.21722,218,871.884381
232.668464,232,874.869591
295.244442,241,877.97673
288.357202,238,881.024276
250.484666,229,883.969677
268.309072,264,887.371977
218.772048,225,891.605725
231.644954,408,896.97788
301.574366,306,900.91003
275.281277,264,904.296579
8.398388,201,906.845462
7.695061,146,908.690653
26.828989,207,913.751608
26.669785,186,916.12964
248.240111,574,923.708304
285.817172,254,926.971516
295.154245,306,932.940177
267.847221,266,936.405472
230.421974,255,939.696268
271.031466,404,945.066684
29.26759,265,948.449077
214.007761,223,951.325876
221.875663,284,958.612256
240.093383,305,962.595698
224.665173,478,968.888373
218.779641,279,972.484182
-17.64252,226,975.38869
125.423164,672,987.410846
220.082632,476,993.691173
235.005569,391,1003.070127
261.880759,266,1006.492066
231.139361,272,1010.004939
277.916834,396,1015.165733
273.552101,275,1018.73194
231.760213,301,1029.721588
271.055034,250,1032.951293
255.000206,337,1037.319473
274.124487,298,1041.196119
297.242382,247,1044.396984
234.141268,310,1048.400523
242.592178,282,1054.744718
263.927086,273,1058.286446
265.696926,287,1061.97126
272.979281,319,1066.155334
255.289338,397,1074.261246
123.151851,1000,1087.582284
237.191726,267,1091.05323
256.017383,287,1098.853481
261.562376,280,1102.520456
237.44881,291,1106.30963
258.619122,264,1109.745702
236.194069,268,1113.222302
234.541691,286,1116.9095
259.482183,298,1124.621964
278.804647,390,1129.787459
241.716593,272,1133.313281
258.384621,314,1137.382919
265.941971,274,1143.645544
287.40758,274,1147.184908
271.482222,336,1151.604736
298.06899,282,1155.235919
288.250414,307,1159.218186
259.31743,282,1166.402596
305.366306,236,1169.465741
245.922161,260,1172.811046
268.797252,259,1176.143621
272.845164,365,1180.926635
275.740146,300,1184.812467
250.691723,214,1190.266578
288.658965,361,1195.037688
247.76735,226,1197.948086
252.379803,226,1200.86411
255.291672,242,1203.996359
240.791694,229,1206.937904
295.536149,215,1212.379513
259.749184,232,1215.359025
254.612945,236,1218.398491
253.458016,304,1222.322435
