#{"t_start": 1704427530.5998666, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-337.979562,94,0.224326
-181.70694,131,0.287752
-193.194037,107,0.335049
-64.914958,80,0.369125
-79.237482,71,0.39072
-203.327566,86,0.417702
-129.378574,98,0.451021
-247.256205,134,0.495874
-57.321539,92,0.524471
-174.144374,102,0.557872
-452.970689,100,0.58929
-153.571747,78,0.613494
-363.029508,134,0.657171
-277.583932,97,0.687472
-347.222102,105,1.702573
-83.261882,121,1.742858
-46.625215,114,1.779096
-371.684916,109,1.815199
-277.401832,96,1.844772
-160.55717,96,1.874987
-325.195198,113,1.909832
-63.145694,72,1.931241
-125.501124,137,1.974859
-150.988122,102,2.005005
3.873136,72,2.026644
-199.69186,84,2.052817
-139.775318,139,2.100173
-217.217457,137,2.147415
-103.192798,147,3.11986
-174.056878,82,3.145054
-73.639748,126,3.185966
-314.625319,89,3.213194
-441.781438,90,3.24046
-308.553491,99,3.271237
-68.986047,84,3.296751
-224.832732,64,3.315656
-96.946279,103,3.347956
-274.026011,93,3.374564
-390.64014,84,3.399593
-383.332736,146,3.449479
-171.464102,116,3.485419
-207.98197,94,3.515072
-237.220398,124,3.554129
-72.619381,145,4.422285
42.047446,99,4.452902
-280.826908,92,4.481026
-191.58058,72,4.501543
-204.847023,82,4.526251
-356.909365,114,4.562935
-223.979557,111,4.599598
-487.984271,99,4.634937
-343.07963,105,4.666853
-237.579735,69,4.686382
-92.110124,97,4.716809
-313.831119,104,4.747755
-88.770971,88,4.77357
-107.428478,158,4.829422
-163.84979,79,4.853171
-96.005386,107,5.507163
-269.117104,96,5.537042
-435.209723,107,5.570385
-338.085345,148,5.623707
-139.160989,163,5.681799
-101.834202,162,5.741332
-265.503499,85,5.769367
-107.011339,75,5.790256
-130.1845,117,5.827518
-231.418817,104,5.860305
-86.269975,75,5.881614
-283.892972,100,5.911464
-111.662463,130,5.954327
-104.532421,111,6.92256
-280.790395,80,6.945712
-100.83062,151,6.999466
-349.713705,118,7.037329
-375.864781,110,7.07211
27.535075,80,7.096881
-133.415513,120,7.133839
-358.832349,85,7.15893
-222.341615,117,7.194174
-97.521554,73,7.217368
-320.360883,115,7.25183
-77.902824,70,7.273173
-320.207735,118,7.3115
-183.974897,97,7.342351
-188.351072,100,7.373875
-32.184604,83,8.29984
-91.437292,83,8.32572
-216.297245,68,8.345365
-344.198081,115,8.382517
-390.038014,175,8.446673
-173.610517,89,8.473655
-34.043658,85,8.499046
-72.528493,85,8.525114
-175.243861,127,8.566474
-297.692979,102,8.598464
-121.813407,97,10.40533
-478.624575,169,13.204781
-109.72038,112,14.972515
-84.668242,111,16.723155
-15.410033,105,19.174563
-177.762779,138,21.351938
-193.206642,198,24.510535
-16.421644,251,28.512537
-35.54931,201,31.705616
-56.242738,1000,53.993824
-35.747812,1000,72.34734
-82.692454,463,87.945597
-49.690178,344,93.473117
-119.169483,486,101.27834
33.726335,218,104.644485
-20.291144,266,111.387115
25.160351,1000,129.240744
-54.418211,1000,160.896864
-66.158988,295,165.761287
-79.444177,248,169.776308
-83.862737,221,173.327514
-116.413562,181,181.306511
-152.46121,778,195.252136
-112.60788,242,199.088247
-98.035112,422,216.158919
-139.715085,529,225.048974
-34.476894,1000,256.638099
-7.763421,1000,274.12546
14.408115,1000,295.815098
-128.963594,535,305.009855
-32.428672,1000,334.558527
24.814543,1000,369.635032
-11.410178,1000,387.708611
-18.495508,1000,420.839976
12.517946,1000,454.94494
68.007339,1000,472.614514
56.27338,1000,508.744359
180.317406,517,517.262098
-32.754443,1000,544.260207
8.865819,1000,572.732283
-39.738925,585,582.567913
-94.045655,479,590.234063
1.877482,1000,621.872923
-5.576068,1000,650.888253
-34.032786,1000,667.595169
18.103949,1000,700.978134
-12.902218,1000,734.152113
-87.967063,1000,752.47354
-34.234365,1000,784.388315
-216.321301,917,815.611281
-2.108562,133,817.695936
-135.781886,646,828.566113
-75.607922,1000,858.192189
-40.084673,1000,875.390348
-0.080919,1000,904.164726
-94.286717,492,912.062708
-25.032632,1000,948.731959
-5.770467,1000,976.770552
-53.170675,1000,993.350764
248.906878,412,1017.958406
24.166319,139,1020.136154
52.92277,1000,1038.042288
-4.849076,1000,1072.428127
-8.466058,1000,1106.093616
167.944225,570,1115.356428
-13.041148,1000,1147.523857
44.072073,1000,1164.254423
31.353091,1000,1193.973278
27.466193,1000,1224.75506
29.233731,1000,1240.286167
7.219492,1000,1276.309465
-52.815374,1000,1308.210867
141.586574,898,1325.009105
-10.913613,296,1344.997062
-89.658449,1000,1362.124021
-78.505418,1000,1392.030841
-27.136175,314,1396.220939
-9.439239,1000,1421.742617
-35.060769,1000,1437.61511
-28.832769,1000,1469.357243
-14.132834,1000,1503.76268
17.597866,1000,1522.319141
18.37809,1000,1554.622621
31.704882,1000,1582.689075
26.042099,1000,1597.846677
201.223792,546,1618.644899
-9.125044,1000,1644.55452
4.898197,1000,1663.375334
-108.144573,74,1664.721556
62.281534,1000,1702.242201
-2.874472,1000,1736.09477
-55.331704,253,1740.315954
17.446214,1000,1759.693858
135.12938,789,1788.524989
-132.306169,105,1790.331636
73.208282,1000,1821.976191
35.496664,1000,1841.17566
0.828324,1000,1875.918553
-2.874887,1000,1913.478262
21.905122,1000,1935.727265
37.648588,1000,1975.986102
41.048166,1000,2011.042158
5.310198,1000,2034.128779
18.391899,1000,2075.936512
18.182411,1000,2115.781306
-1.794356,1000,2137.690725
4.456025,1000,2177.950851
-29.522751,1000,2216.833562
-44.54869,1000,2239.596596
-1.184823,1000,2277.907045
-14.071428,1000,2314.432817
-9.674724,1000,2335.721305
270.808437,181,2339.437353
200.522263,823,2371.585908
-2.560004,1000,2408.415114
-22.642824,1000,2432.576786
35.533462,1000,2470.131995
7.85719,1000,2509.478688
23.285114,1000,2531.947654
14.811994,1000,2570.735088
43.989247,1000,2611.946863
57.458627,1000,2634.150443
9.843775,1000,2674.959193
12.489471,278,2681.906859
196.566435,641,2714.956877
51.531727,1000,2739.120704
172.035645,805,2774.654036
27.258205,1000,2800.232685
15.57498,1000,2845.256414
59.436551,1000,2882.463376
191.06457,727,2900.066185
14.365182,1000,2942.253921
10.193399,1000,2984.501786
37.438912,1000,3008.532788
7.072848,1000,3055.059622
213.74082,481,3067.035013
77.541093,1000,3108.677278
56.428118,1000,3146.115375
219.934023,459,3155.578594
50.901415,1000,3191.964609
207.390021,498,3202.221027
47.354088,1000,3230.146523
43.006246,1000,3250.928566
23.882738,1000,3280.691769
-24.579486,253,3285.429922
-2.870265,1000,3315.891636
185.980401,614,3327.779932
53.255983,1000,3358.02981
44.619809,1000,3389.683966
208.300566,611,3401.735062
139.575377,823,3418.812957
173.085815,731,3446.745592
135.425141,899,3484.325383
-37.005258,1000,3505.906615
-1.645582,1000,3542.297836
160.62327,990,3581.627832
211.440895,657,3595.039807
171.852177,690,3609.171194
155.843948,946,3649.389457
169.314843,616,3661.663399
-31.470284,1000,3697.556197
-10.692822,1000,3733.740874
155.889906,792,3750.381818
169.875909,506,3773.184534
120.83235,906,3792.433103
166.292576,800,3820.242452
2.00233,1000,3839.987954
-5.261591,1000,3874.618066
-0.439371,1000,3903.057848
221.644104,300,3908.640272
225.600578,482,3918.073058
147.187897,777,3947.390204
173.914604,748,3962.360809
212.152078,573,3980.31521
110.471406,939,4000.079535
-6.402183,1000,4029.260952
30.105596,1000,4055.63474
190.043108,796,4068.812664
143.366893,843,4095.966852
208.636205,697,4107.787693
184.411134,540,4125.997667
173.636528,685,4137.432285
183.808621,634,4147.699489
198.03288,634,4169.779539
137.188047,479,4177.386143
185.883968,595,4194.92695
216.40027,823,4208.990528
14.551677,268,4213.10876
184.350653,446,4225.795054
220.388322,746,4237.987557
145.85476,441,4244.932789
184.51249,573,4259.325399
25.135687,1000,4284.909369
47.204874,1000,4303.003915
184.010871,748,4324.35791
168.869414,338,4329.648018
215.576047,720,4341.370381
-34.061539,320,4358.447595
216.95162,640,4367.806258
195.316054,491,4374.633889
100.770015,1000,4399.961807
165.505804,503,4407.275464
147.778339,814,4429.137653
82.700926,1000,4452.843112
200.064085,524,4461.836217
227.572721,899,4478.351552
162.582153,782,4503.069613
147.818686,1000,4532.319442
198.89664,680,4544.21973
214.563733,939,4570.279428
195.599205,882,4584.672275
163.633584,411,4596.764644
220.135718,472,4604.323377
231.747299,453,4611.786479
267.526448,778,4631.794636
155.346495,1000,4648.348776
277.723698,452,4665.845977
73.148852,1000,4683.446536
208.002586,553,4702.518642
229.234831,265,4706.724374
204.733598,561,4716.315704
124.854615,1000,4739.140292
238.257887,856,4768.344248
184.668629,692,4780.452356
208.114624,804,4801.304482
208.974931,303,4806.149038
235.278167,744,4818.860621
-38.90832,1000,4846.690939
238.472837,227,4850.230978
172.284393,812,4876.447294
206.404013,873,4891.144727
193.127952,354,4896.715701
246.026948,647,4915.91026
124.442054,1000,4939.638812
212.839024,762,4952.918904
225.60374,940,4982.661767
-34.275811,1000,4999.928424
117.616068,1000,5026.692887
223.491218,446,5033.899819
84.417545,1000,5062.082959
7.137429,1000,5084.53232
203.939459,297,5089.258193
232.315846,304,5094.115884
218.935789,472,5101.975155
194.913505,472,5118.66476
116.74331,1000,5137.065795
244.449952,350,5147.646973
108.859798,1000,5164.784518
205.650136,992,5188.256539
264.844758,792,5201.315206
240.442832,531,5217.571457
235.425607,561,5226.876786
245.397218,710,5248.724627
127.794302,1000,5266.309837
164.821594,997,5290.417587
214.644076,333,5295.641262
249.109657,545,5309.715161
207.880662,269,5313.909856
199.997125,334,5319.157804
231.405075,530,5327.635259
242.537951,416,5342.534363
248.990201,377,5348.501112
287.341808,343,5353.882468
3.855765,1000,5376.286527
240.80213,374,5382.166861
248.607492,888,5406.264475
251.646974,302,5410.953581
261.645062,387,5417.092999
190.310985,740,5433.347077
233.454948,308,5438.151629
220.324424,316,5443.103683
230.732644,644,5453.87883
255.585573,299,5464.072603
247.687675,359,5469.731123
246.715242,403,5476.069608
19.570203,1000,5498.737803
248.773516,326,5503.865123
29.653974,1000,5522.90182
231.799576,535,5531.309652
222.856149,244,5535.038667
255.04202,250,5538.870711
235.011486,443,5550.439556
226.291439,281,5554.78576
259.007116,293,5559.316862
273.234874,357,5564.8442
250.461966,408,5571.17633
242.711798,397,5580.532942
252.503885,382,5586.442537
222.862969,266,5590.52175
256.162676,321,5595.453907
262.287063,389,5603.307495
243.318044,261,5607.307243
249.607054,305,5611.991143
279.69146,330,5617.103188
240.285669,290,5621.57923
282.018449,404,5630.834232
230.38462,276,5635.092395
246.337791,335,5640.308523
263.0427,345,5645.595409
247.113106,263,5651.911275
247.289742,249,5655.729151
263.471579,198,5658.769454
268.832939,282,5663.181828
273.662148,285,5667.642248
270.494831,508,5678.511907
265.517152,242,5682.240091
243.759254,263,5686.29932
241.681202,248,5690.142398
257.2719,259,5694.11378
262.474008,267,5698.291129
274.091586,290,5706.269607
265.148123,253,5710.143528
276.689209,270,5714.335166
290.582091,235,5717.964261
246.136681,209,5721.19036
278.132051,174,5723.839742
263.089385,254,5729.541068
263.19281,264,5733.583926
263.379806,224,5736.994786
252.795874,236,5740.620598
246.576844,266,5744.733994
248.934986,195,5747.702394
256.08868,194,5750.651263
253.297384,248,5756.00879
256.869755,190,5758.860167
247.836275,204,5761.95048
287.698719,237,5765.546369
254.468619,256,5769.487451
243.956459,206,5772.645113
259.443486,193,5775.572261
-169.448337,510,5784.959547
263.039009,225,5788.380553
279.860836,284,5792.734095
263.53979,290,5797.1752
251.407593,255,5801.07612
239.471546,513,5810.702135
277.206928,243,5814.359523
273.488872,329,5819.440823
251.477952,203,5822.526867
245.52483,195,5825.504061
269.031921,191,5832.518522
235.077882,216,5835.865362
36.373906,231,5839.40802
251.382131,190,5842.269663
278.038126,337,5847.454572
211.701024,358,5854.830108
278.018437,365,5860.532503
261.419219,246,5864.267412
229.061024,196,5867.242229
287.082584,196,5870.187062
238.734093,263,5874.174124
256.387564,181,5876.926917
259.589815,177,5881.989069
263.41902,181,5884.728988
244.596251,268,5888.841488
23.700391,144,5891.009035
269.154852,229,5894.517142
289.050951,275,5898.75378
283.05235,168,5901.314619
196.486002,717,5918.559602
17.34136,1000,5936.939392
271.424055,204,5940.040121
270.583721,223,5943.447311
275.182142,259,5947.36859
254.122244,180,5950.077365
-32.749824,1000,5977.471529
39.027441,109,5978.893114
41.435453,124,5980.510193
26.759815,108,5981.937166
258.774184,193,5984.470897
42.76885,155,5986.498071
-53.30646,1000,6003.414287
267.267383,206,6006.524736
58.809192,133,6008.503566
60.915627,129,6010.41958
219.555647,543,6022.747466
52.670086,110,6024.390471
2.633629,1000,6041.713786
223.623752,344,6048.4706
258.153012,189,6051.290429
227.67055,244,6054.978715
280.759929,171,6057.535296
226.637922,391,6063.678555
259.545171,157,6066.020082
274.260506,209,6069.165149
259.533318,402,6079.457721
258.488442,300,6083.737887
239.255741,394,6089.060601
241.213341,238,6092.190613
253.782845,256,6098.842302
-7.535792,1000,6112.693745
249.064539,504,6121.062853
83.960074,1000,6137.237429
270.328026,187,6140.060928
254.641334,321,6149.02739
259.220992,317,6153.863939
282.08298,208,6156.992108
292.643539,228,6160.45797
252.815265,230,6163.942022
276.328766,168,6166.45922
239.303842,177,6169.110106
228.09457,312,6178.636964
292.367312,284,6182.97505
275.516119,267,6187.039578
245.318583,318,6191.923976
263.926643,158,6194.267233
239.137819,276,6198.92565
288.628656,283,6202.574742
256.140153,923,6214.77961
274.70918,268,6219.64105
252.19578,320,6223.816017
291.544575,308,6227.851433
274.610831,301,6231.745116
268.993972,669,6241.919971
231.879549,255,6245.188974
238.049008,170,6247.332468
257.656723,180,6249.609183
258.008328,194,6252.093933
266.273698,211,6254.808131
304.900118,320,6258.949046
275.734278,151,6262.599771
242.41898,237,6265.668595
260.702515,553,6273.386604
274.263092,216,6276.184166
249.641575,200,6278.756234
252.969507,231,6282.897537
243.970273,224,6285.784645
295.681047,309,6289.791819
247.78522,250,6293.00929
256.861672,298,6296.914157
261.338253,737,6308.971912
286.709148,267,6312.435107
257.142762,338,6316.864204
274.076279,212,6319.596319
241.42656,263,6323.031337
294.580255,238,6327.923872
283.282107,248,6331.155633
251.72275,240,6334.249547
269.977846,218,6337.057101
262.511514,203,6339.650773
247.658515,231,6342.616381
303.246103,207,6346.873085
275.279143,193,6349.353956
303.233226,203,6351.994353
169.656168,1000,6365.767951
277.196676,190,6370.000042
235.879752,220,6372.844047
271.916604,272,6376.38281
247.829665,202,6378.988406
272.09543,305,6382.951383
237.626595,263,6386.358768
267.15097,204,6390.333762
285.424162,292,6394.104257
240.812915,278,6397.753753
261.485239,233,6401.402094
271.101065,247,6405.242197
270.469013,232,6408.839907
280.349442,255,6414.437692
286.780153,201,6417.569565
260.506803,294,6422.201787
247.913631,203,6425.324844
284.638096,173,6427.986799
278.282503,269,6432.159157
272.17547,156,6434.550233
251.393358,192,6439.733786
297.533522,255,6443.69522
247.380302,244,6447.510396
294.810581,285,6451.926715
292.619918,300,6456.625183
251.692965,177,6459.345196
259.129263,196,6463.721311
248.969992,179,6466.486914
269.434014,283,6470.464846
143.729586,1000,6485.580917
249.605684,232,6488.534636
221.735986,348,6493.070565
195.695853,454,6499.130302
253.220089,294,6502.84082
224.706878,602,6515.20895
199.318437,690,6524.754992
277.511898,412,6535.932342
284.719569,185,6538.262001
259.668874,204,6540.842769
284.669428,190,6543.245045
265.212768,189,6545.637446
255.759363,263,6549.001
286.883848,281,6552.558275
253.812195,206,6556.314653
290.689311,281,6559.884093
254.15637,191,6562.291646
289.041476,329,6566.512456
277.909408,286,6570.158251
299.941627,283,6573.723081
275.958299,264,6578.565948
266.780625,214,6581.274333
255.070325,195,6583.755965
275.619338,427,6589.249431
253.129902,227,6592.114409
240.284737,187,6594.472891
263.358952,262,6599.113521
265.340132,329,6603.268246
264.642341,208,6605.850327
241.465601,282,6609.41924
260.271737,882,6622.263315
259.89459,280,6625.806733
271.582959,268,6629.178376
276.883265,281,6632.717018
288.654672,325,6638.396679
236.716643,190,6640.770084
275.866559,437,6646.285769
261.264784,162,6648.306304
273.757905,269,6651.67536
245.966399,174,6653.82653
302.626142,307,6658.839097
204.50658,868,6670.126215
275.174609,280,6673.669618
255.811657,210,6676.270698
289.096957,239,6680.229394
279.781991,203,6682.740993
271.817644,181,6684.971139
253.2088,219,6687.707434
275.165656,252,6690.872383
272.996305,219,6693.584496
297.458163,293,6698.598952
241.925516,159,6700.566795
248.858293,197,6703.01003
262.034286,171,6705.107334
277.245183,247,6708.21233
279.844298,249,6711.302913
292.914754,136,6712.976107
237.381887,165,6715.013795
244.795555,148,6718.733197
304.489123,241,6721.728432
283.633573,223,6724.490223
256.449662,234,6727.394547
290.065829,215,6730.05241
276.410369,236,6732.985116
276.92728,438,6739.590264
295.63432,246,6742.643847
253.003447,149,6744.46269
266.134873,229,6747.314807
254.295159,147,6749.105882
264.781494,161,6751.072359
288.776991,232,6753.928454
294.3158,142,6755.661386
274.090231,156,6758.499217
44.743041,103,6759.767423
265.740137,169,6761.852698
286.258573,166,6763.890161
85.155805,1000,6778.433096
254.507811,147,6780.243816
263.694457,156,6782.168763
65.444809,168,6784.243999
58.488706,1000,6797.991083
266.920937,329,6803.299382
267.385293,213,6805.942876
289.912463,278,6809.384344
260.629559,229,6812.20396
268.090862,159,6814.140789
246.191799,148,6815.954023
286.140591,179,6819.380872
263.337896,242,6822.383846
251.063712,172,6824.496702
231.371378,736,6834.300843
259.04936,151,6836.146796
265.010297,171,6838.236818
263.405022,203,6843.78983
253.71402,174,6845.94995
291.942791,215,6848.633847
263.496738,607,6856.354486
295.903128,264,6859.652158
268.090338,150,6862.600023
246.363485,169,6864.685487
254.631939,149,6866.523738
23.837611,99,6867.74059
274.413239,421,6873.126282
257.836495,160,6875.080209
245.478726,165,6877.101538
290.626178,135,6878.767161
171.995815,1000,6892.996144
19.582387,144,6894.757699
306.692249,327,6898.827351
310.481574,214,6902.584364
235.398066,150,6904.434042
268.539979,271,6907.813871
272.304401,182,6910.042745
284.149195,530,6916.678256
276.766402,347,6922.532827
259.520182,153,6924.417878
262.72063,166,6926.468596
283.104839,175,6928.637523
275.534875,179,6930.843428
261.208774,230,6933.707733
250.692061,176,6935.869539
279.700484,212,6938.482637
291.766243,250,6942.840731
270.785625,677,6951.471869
265.573296,557,6958.466108
287.218206,372,6965.325485
266.528754,216,6968.001541
263.365535,140,6969.725847
241.46578,281,6973.290522
247.452232,271,6976.692863
224.045501,320,6980.793663
274.878472,187,6984.954103
283.608314,346,6989.310055
262.94962,182,6991.538524
245.846577,146,6993.327223
260.961299,184,6995.592336
261.565568,184,6997.840665
285.994411,354,7004.818294
259.706388,188,7007.1538
254.212582,389,7012.248321
279.184961,331,7016.407106
250.17969,230,7019.254145
255.489663,267,7022.592605
264.946613,300,7028.290865
264.506644,309,7032.185999
278.286781,153,7034.060808
234.779602,541,7041.309645
267.430511,206,7043.86043
248.070492,461,7051.357595
215.218651,770,7061.829298
260.299265,167,7063.876122
151.511586,1000,7078.270477
298.963381,236,7081.22377
256.250425,482,7089.305765
264.034527,167,7091.368805
234.788527,323,7095.4774
191.829392,884,7108.010034
271.959337,215,7112.080934
274.415935,273,7115.532529
291.0537,450,7121.268159
261.665392,400,7126.410271
271.812139,245,7131.113536
289.104217,220,7133.856539
276.698441,189,7136.210015
287.243208,340,7140.527923
253.297785,147,7142.326333
