#{"t_start": 1704427530.5967653, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-177.843234,124,0.219029
-111.910634,187,0.297487
-80.941212,72,0.318456
-112.644509,89,0.346807
-81.471357,98,0.377992
-396.58671,115,0.414367
-204.99202,70,0.435112
-89.979458,99,0.466791
-222.004718,96,0.498094
-317.411952,86,0.525242
-396.542946,86,0.55336
-406.773107,128,0.59712
-408.206861,124,0.637595
-298.631765,96,0.668384
-601.010058,108,1.182814
-352.927447,148,1.236411
-213.318519,139,1.283308
-330.614202,90,1.311556
-225.46374,90,1.338758
-317.544126,112,1.37307
-261.129539,172,1.438861
-122.564222,67,1.458924
-370.843968,90,1.488635
-174.639132,128,1.529446
-232.083645,143,1.578534
-343.771323,95,1.608647
-36.073197,98,1.639624
-605.493007,117,2.610054
-115.400926,169,2.672725
-120.068551,142,2.720887
-146.446254,122,2.761492
-300.136843,76,2.784763
-229.220623,117,2.822436
-174.405894,93,2.851264
-222.880565,89,2.878829
-130.105812,123,2.918896
-21.818191,87,2.94807
-110.152453,87,2.976715
-89.752693,90,3.004399
-336.660332,86,3.031755
-114.323842,112,3.069207
-336.406117,105,3.839095
-348.90549,98,3.869723
-273.226606,97,3.899836
-145.369259,167,3.961607
-289.977039,104,3.996142
-357.1822,79,4.019538
-202.011144,93,4.047955
-160.442155,91,4.075738
-201.004974,97,4.10704
-187.730456,126,4.16301
-362.488974,91,4.191053
-317.965411,109,4.223644
-363.670046,99,4.256683
-46.453157,79,4.281088
-372.299194,105,4.315667
-314.437575,546,5.514155
-154.583076,103,5.547361
-72.200586,87,5.573358
-8.741812,92,5.602558
-343.106507,122,5.642235
-230.50478,113,5.680387
-89.746745,105,5.7133
-243.833385,108,5.747839
-277.698162,106,5.780586
-42.152437,150,6.69994
-245.89626,107,6.733499
-15.544468,105,6.768878
-35.611285,98,6.8011
-182.4148,73,6.823992
-83.841626,93,6.853653
-376.100586,80,6.878718
-311.187786,73,6.900806
-22.844791,85,6.92703
-272.515319,103,6.959399
-357.579604,96,6.989566
-254.659098,145,7.04071
-58.472185,77,7.064445
-122.169115,123,7.106319
-74.640164,84,7.132336
-214.359991,105,7.165674
-123.471833,90,7.674799
-59.292994,79,7.700314
45.195573,1000,12.725166
-413.068768,154,14.521255
2.328724,111,15.813524
-254.350824,141,18.292538
-245.768935,199,20.626783
-227.432735,203,23.015853
-38.084239,265,26.148043
-205.635182,205,28.549953
-90.86192,242,31.412493
-195.959248,155,33.217566
70.243568,1000,58.16833
-58.901777,1000,84.608553
-97.232273,287,88.025401
-158.388952,161,89.914998
-15.268762,1000,112.254089
10.517499,1000,126.100236
-128.259496,353,135.833375
26.558922,1000,149.617776
27.571313,1000,175.584813
211.154098,963,189.595037
283.776035,362,193.867469
242.476216,259,196.883527
196.343922,310,200.540712
274.144808,243,203.364957
8.315246,204,205.737056
267.735793,302,211.488507
-117.125409,342,215.502304
269.332836,327,219.388185
249.770233,259,222.409043
263.240562,262,225.458025
241.513597,298,231.568537
229.783188,243,234.417391
25.767942,164,236.30465
220.94674,420,241.321586
248.110034,359,245.695897
231.747833,284,253.434653
228.429519,363,257.825305
276.011026,417,262.799979
248.01788,271,265.993606
271.720491,228,270.466824
236.693588,267,273.616107
246.982218,345,277.747784
-17.484776,204,280.095615
245.160134,244,282.926182
-41.01456,242,285.740781
243.475091,311,291.56908
255.422643,280,294.869184
266.471406,257,297.921782
268.531138,376,302.423565
256.773297,271,305.600202
236.688622,307,311.676165
270.37057,445,317.032437
244.693372,444,322.345613
261.365027,303,325.951756
247.496662,290,334.25829
294.323878,258,337.301175
256.133099,292,340.779445
260.81902,308,344.438378
236.745502,320,348.235751
258.863623,342,356.505361
248.923117,294,359.993757
253.689505,311,363.66151
254.467989,320,367.44836
260.159752,282,370.707168
238.039199,330,377.271256
245.335942,309,380.896816
216.169031,295,384.331466
232.299416,308,387.938425
261.166873,310,391.574407
-195.380682,203,399.325654
252.448707,299,402.860696
232.217168,292,406.273551
265.597267,285,409.619431
278.057711,309,413.267653
272.890306,299,420.775029
287.716768,329,424.670247
252.298001,338,428.654942
278.144005,356,432.919475
261.759369,259,435.97411
264.361898,331,444.236141
258.297589,366,448.567835
149.348899,822,458.476838
267.529358,304,464.729388
268.337931,309,468.432739
219.996686,330,472.408857
213.298613,270,475.592686
223.788523,275,478.82012
299.960261,198,483.704084
269.951564,370,488.065514
252.654421,256,491.065904
276.81958,283,494.39039
-116.138258,656,505.491377
251.506109,244,508.359181
218.985904,498,514.28867
255.854553,279,517.576938
-157.274322,468,525.029265
256.904745,296,528.496457
266.372915,246,531.362376
267.54326,228,533.996517
291.699648,189,536.174612
250.575298,203,538.512676
258.039283,207,540.89614
273.910678,300,546.325573
288.599154,258,549.318824
246.562122,277,552.583655
275.164232,233,555.277612
261.159669,207,557.678497
287.450307,231,560.366478
302.631194,225,565.287264
256.680697,228,567.945764
241.636745,252,570.905432
168.647245,1000,584.869843
274.939352,227,587.53625
273.204911,198,589.852834
273.353329,249,592.760591
288.876581,233,595.472736
273.061849,229,598.135647
293.058411,250,602.675995
9.643671,128,604.171544
280.778507,216,606.733651
299.324442,293,610.160156
245.625371,208,612.604231
264.255681,202,614.933007
245.842852,210,617.37466
307.638601,266,621.953056
268.695031,226,624.598059
271.987646,235,627.358114
285.686997,251,630.324159
238.919268,246,633.213783
299.104783,250,636.155706
245.156407,245,640.953307
290.071612,284,644.285616
279.539381,231,646.994238
259.829282,605,654.505926
246.639378,274,657.768082
281.143366,238,662.392391
281.63898,698,670.64626
283.68172,235,673.422621
289.085877,238,676.214912
266.002952,218,680.387468
282.355811,375,684.904797
248.768211,252,687.866032
283.530561,212,690.340467
306.505999,267,693.483693
279.585857,253,696.42931
259.397085,214,700.793273
289.406891,270,704.010784
257.902576,219,706.586874
285.182484,264,709.681448
251.645648,234,712.419706
309.447474,289,715.784483
295.614696,261,721.197208
256.227485,248,724.164998
280.296028,197,726.484734
262.379787,272,729.707036
284.372765,248,732.596977
283.487707,254,735.595967
289.231758,269,741.066521
267.708866,269,744.244843
270.362572,230,746.962167
266.321194,276,750.221212
306.145668,276,753.48739
262.516463,245,756.383219
242.258636,266,761.813489
250.376792,259,764.868056
283.128999,260,767.937639
281.94675,303,771.52331
260.51285,304,775.129373
297.660679,251,780.320125
255.811076,255,783.345657
274.090611,250,786.285427
318.130168,273,789.472863
259.682204,230,792.163209
256.014649,253,795.126313
282.823166,258,800.217788
264.673337,239,803.065743
271.912666,215,805.591246
284.742565,246,808.466244
288.590749,232,811.197822
276.939036,228,813.852409
247.295795,238,818.701429
266.757052,233,821.450528
275.87501,250,824.3793
242.62033,212,826.835907
243.618531,224,829.433654
284.947167,271,832.615065
259.883941,220,835.166817
306.958181,256,840.446383
253.28982,215,842.963416
234.560197,226,845.591337
237.982042,219,848.144626
271.064013,221,850.725913
285.780191,241,853.548112
274.747937,250,858.384485
302.356394,251,861.308625
251.55838,236,864.06829
272.124064,203,866.422225
249.878168,235,869.162795
248.455226,215,871.658659
254.272345,195,873.918191
254.119698,184,877.799345
284.713956,215,880.318539
269.633221,260,883.360188
286.532354,285,886.69956
275.244755,229,889.346162
277.441683,255,892.308671
61.358927,102,893.478787
269.918009,233,897.688306
240.519089,207,900.107293
324.597495,397,904.719227
268.494104,243,907.551832
