#{"t_start": 1704427530.608215, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-285.697174,93,0.31122
-281.417774,123,0.36137
-56.479074,70,0.384651
-36.57415,84,0.410978
-410.239434,130,0.458665
-439.784637,95,0.488903
-269.424644,74,0.511807
-358.2116,122,0.553493
-220.247631,103,0.586992
-32.458116,90,0.617175
-41.566051,193,0.69637
-266.058031,95,0.726968
-300.636914,109,0.762253
-195.701494,98,0.792374
-49.987888,90,1.419265
-152.435795,95,1.451386
-86.237562,88,1.479955
-395.942413,139,1.528593
-267.903699,150,1.582736
-66.745225,68,1.603599
-117.527535,105,1.637597
-170.683217,107,1.671698
-349.77719,81,1.698225
-81.838794,64,1.717966
-401.687509,111,1.757581
-87.2397,88,1.786196
-48.607487,75,1.811312
-345.791414,179,1.888577
-81.093522,92,2.524254
-279.424414,95,2.557498
-312.858024,116,2.59831
-274.504628,129,2.642286
-209.830583,178,2.714676
-339.827001,89,2.744824
-178.822698,101,2.779672
-313.649806,184,2.855454
-155.533218,67,2.877602
-102.181697,104,2.913697
-378.092754,96,2.944606
-42.888782,77,2.971086
-314.677427,96,3.003098
-61.307294,124,3.050199
-52.363209,77,3.588729
-119.837946,224,3.69443
-200.776968,98,3.729177
-418.615733,78,3.756193
-217.407418,132,3.805448
-149.301312,119,3.849308
-315.451237,177,3.921412
-133.008113,127,3.967057
-492.160409,132,4.024293
-107.861528,99,4.06014
-41.07479,85,4.088996
-217.446939,98,4.122703
-180.59067,87,4.153316
-397.686909,88,4.749391
-194.1948,115,4.790103
-141.809904,112,4.83025
-262.281585,109,4.86856
-187.187621,84,4.89729
-346.609455,114,4.936992
-81.03559,83,4.967506
-181.27703,119,5.010008
-302.053465,158,5.068688
-259.379288,74,5.093142
-144.076717,135,5.142739
-200.931653,112,5.181327
-144.685858,73,5.205162
-175.729587,83,5.233266
-336.570708,88,5.812918
-358.898698,95,5.846596
-253.410241,89,5.879258
-340.551621,91,5.91065
-133.261683,105,5.945943
-289.004528,100,5.980592
-408.447494,93,6.010649
-340.448553,117,6.05387
-396.59083,80,6.080391
-159.852605,79,6.106214
-50.591309,86,6.136249
-359.574292,91,6.166186
-428.665709,83,6.193434
-413.330348,86,6.222629
-366.997985,98,6.255528
-192.239147,83,6.285158
-71.705691,92,7.057738
-595.501849,129,7.104402
-284.281554,88,7.134965
-181.289575,95,7.16646
-442.165324,81,7.194445
-307.460334,112,7.234045
-11.528093,88,7.26113
-109.188105,195,7.345192
-152.658091,155,7.406392
-224.794674,83,9.662692
-197.299491,102,12.424566
-250.733503,151,15.648883
-53.051812,92,17.271585
-46.846758,149,20.607504
-159.000369,167,23.521551
-78.276471,144,26.032486
-34.877169,221,29.920967
-61.589751,310,35.436964
-8.543466,181,38.626467
91.741779,1000,75.76626
-43.796285,1000,115.345829
-128.78026,687,129.022826
7.192716,1000,155.911051
225.585717,395,162.598423
38.773359,316,167.905835
-3.704633,328,173.402635
-4.665298,281,180.546057
36.003133,249,184.686042
-18.821257,273,189.261493
249.534568,349,195.190676
281.009692,433,202.395816
-12.957682,332,210.320797
262.958716,418,217.288437
253.84842,333,222.811328
283.323095,401,229.533973
253.688737,363,241.617113
222.416797,377,248.516319
300.679477,296,253.768434
231.902238,522,263.787726
244.563124,388,280.262975
211.878018,577,294.150071
266.43614,329,301.376001
165.326806,711,328.85771
2.028466,399,337.645643
36.012404,230,342.739468
200.637135,359,350.861573
228.030465,416,373.185372
302.00474,241,378.375431
-46.095967,1000,412.662184
-38.973391,1000,435.062224
255.90983,306,441.417096
262.703644,305,451.344014
276.508955,213,455.768565
233.665219,288,461.865088
259.47718,365,469.903839
41.638429,1000,494.063773
276.17078,314,500.274469
285.496719,244,505.081541
271.261424,235,509.690272
261.722293,228,516.467749
46.016614,159,519.59587
15.000033,146,522.443907
240.706242,200,526.346119
272.86178,207,530.38781
260.985307,232,534.931133
269.193038,260,540.542377
272.203369,188,544.619006
244.416676,232,551.544801
273.764286,220,556.34551
268.44326,214,560.950678
-34.152056,146,564.088127
239.410407,192,568.242782
260.550054,232,573.305314
-23.745714,144,576.359695
6.977527,115,578.845417
297.904218,262,587.670775
286.008909,201,591.740317
275.222361,278,597.234534
282.68108,166,600.489306
-31.939288,154,603.509984
265.100151,220,607.87262
258.04175,257,613.025915
263.710092,291,620.937131
259.955332,311,627.173027
-1.09751,157,630.263588
240.699521,223,634.625664
-19.343868,219,638.932638
248.988576,430,651.737699
273.620699,194,656.408658
228.005005,908,677.792803
212.292719,512,694.212451
215.211396,686,711.086334
246.994455,351,719.303875
317.035906,307,729.863651
253.781183,286,736.285619
269.706115,279,742.396476
241.850544,356,749.83195
282.068531,188,753.037829
21.37459,148,755.534793
272.04039,200,763.176148
62.608882,194,766.478069
248.018989,362,772.709159
266.750131,211,776.299772
300.837233,277,781.010944
246.053523,409,788.091079
230.720276,388,799.745874
-194.802154,313,805.173695
53.302932,198,808.568831
296.375804,227,813.222484
290.972357,243,817.376499
274.074191,383,831.279966
243.592055,413,841.565831
229.705438,517,854.363915
278.455782,213,858.957859
268.602289,238,867.733836
312.869224,233,873.430615
282.00791,272,879.847364
249.248122,345,888.167919
259.808758,332,895.893569
270.19057,215,903.252764
252.20153,498,915.252681
281.384386,267,921.26868
250.282601,223,925.530386
261.447001,876,946.331713
248.045711,291,952.365579
252.325662,267,958.052454
267.643772,282,963.568186
257.324811,776,982.305609
259.474629,249,987.233701
265.935899,210,991.164362
272.549276,271,996.262946
222.822381,607,1010.280558
285.007066,278,1015.493306
285.762419,232,1019.825547
244.032118,215,1023.847764
276.104185,205,1027.703392
262.219371,271,1034.970226
280.34172,203,1038.781507
243.313211,222,1042.950691
294.778513,174,1046.179505
287.390915,186,1049.630219
266.318404,248,1054.287669
289.744767,261,1059.178926
257.208615,326,1068.052751
270.137603,241,1072.636148
254.679506,256,1077.437607
269.333836,275,1082.610661
293.165004,247,1087.220131
252.556669,278,1092.469482
300.642431,283,1100.52951
238.1794,262,1105.511011
286.69179,312,1111.371612
251.281308,237,1115.849613
252.901652,274,1121.058063
248.420125,366,1130.80761
288.784548,373,1137.984997
264.180306,254,1142.755919
269.926733,229,1147.047955
249.259517,269,1152.08317
233.049564,293,1161.307021
257.935409,279,1165.796216
264.793179,461,1173.273325
267.778596,307,1178.092285
259.638775,279,1182.535007
236.935525,317,1190.263042
250.17207,273,1194.61154
265.012114,229,1198.166937
250.416683,301,1202.933103
264.484718,373,1208.937959
239.042568,238,1217.721955
46.348931,205,1220.950289
246.311863,225,1224.529788
261.555169,286,1229.081223
254.719366,214,1232.425254
235.654202,230,1236.048206
263.640947,270,1242.981246
276.98932,241,1246.812776
264.245464,198,1249.946868
263.734115,226,1253.509716
282.962347,203,1256.734122
276.732287,238,1260.516059
279.117476,268,1264.775332
264.503052,221,1271.851508
305.646854,235,1276.783308
236.287248,338,1283.886467
276.070561,346,1291.061279
266.896386,225,1295.566431
276.763561,244,1302.688807
286.004516,347,1309.916564
68.820397,245,1314.942754
233.003602,250,1320.054543
243.698597,242,1324.882251
294.253724,274,1330.455013
253.635776,260,1337.661585
234.173399,276,1343.246454
298.57202,269,1348.651078
278.990474,282,1354.309048
266.33933,302,1360.318141
50.834586,164,1363.552435
252.174898,569,1377.401771
57.224565,195,1381.37148
295.189962,295,1387.687465
291.010294,280,1393.62837
274.629681,257,1401.124986
292.438476,280,1407.218087
268.497949,266,1412.91098
310.18961,253,1418.484525
262.220315,243,1423.996754
265.178914,242,1429.527862
287.127298,177,1435.965147
297.853081,261,1441.870955
270.526424,207,1446.567894
237.226158,186,1450.593213
270.205845,214,1455.211671
289.851519,227,1459.926142
294.484768,260,1465.388525
255.742285,200,1471.184099
295.281338,274,1477.079177
285.070802,233,1481.955423
257.136162,266,1487.578366
242.058362,211,1491.993357
274.338921,198,1496.094211
286.645767,216,1500.184934
271.54035,230,1506.758617
255.513752,240,1511.407127
277.361672,193,1515.106849
232.50093,217,1519.256304
266.068033,204,1523.152506
286.106092,250,1527.908956
275.107363,235,1534.072617
