#{"t_start": 1713597804.0588918, "env_id": "BipedalWalker-v3"}
r,l,t
-81.480078,1600,1.171585
-80.127907,1600,2.138471
-101.363673,58,2.163931
-75.667924,1600,3.144069
-111.10766,47,3.165329
-95.101843,1600,4.117453
-120.644025,109,4.162859
-109.899182,65,4.190708
-125.17957,109,4.235936
-98.048739,80,4.268593
-103.947827,86,4.304646
-84.679819,1600,5.291463
-114.377049,55,5.315634
-81.290297,1600,12.518763
-149.046562,702,46.382286
-116.611441,72,48.674038
-117.706162,59,51.519752
-101.225732,89,56.115079
-121.157989,77,59.914577
-113.195334,56,62.659611
-129.374411,118,68.247373
-109.663325,50,70.594856
-106.061371,52,73.026873
-119.925754,68,76.250247
-104.981626,71,79.57016
-101.755786,75,83.084804
-96.459563,1600,158.068139
-107.811652,1600,191.868886
-88.154151,1600,225.465644
-117.456655,50,226.660252
-143.666365,248,230.566429
-104.185336,50,231.576518
-124.658839,83,233.350911
-112.604484,66,234.7417
-109.626954,46,235.747218
-193.861006,731,253.875702
-113.937042,71,255.618899
-130.52497,158,261.898259
-141.22689,268,268.649906
-105.100316,78,270.858847
-108.104411,68,272.778226
-105.611126,66,274.426203
-106.599214,56,275.743463
-104.885637,55,277.205994
-122.340796,137,280.51903
-150.534016,305,288.374622
-105.19314,109,290.950974
-120.110059,108,293.35132
-120.848965,81,295.037851
-104.0154,68,296.747593
-112.246406,65,298.355051
-117.603142,59,303.926926
-143.634071,265,313.755625
-116.175018,127,316.271563
-104.419146,66,317.396477
-119.808472,51,319.633416
-118.667299,50,321.922213
-108.816037,58,324.394978
-108.093972,57,326.694253
-106.121124,55,329.137749
-124.73771,95,333.762736
-120.980809,51,335.704978
-105.131048,106,340.27786
-113.243619,275,351.516008
-111.526911,51,353.825845
-112.026057,52,355.816045
-109.610968,40,357.34739
-108.165503,87,361.831051
-128.088592,1600,431.154117
-152.297329,1600,463.796181
-110.941697,38,464.628203
-111.982103,44,465.716359
-115.784532,70,467.331381
-109.42746,50,468.45633
-112.798246,46,469.658419
-114.727121,56,470.989766
-109.823208,64,472.413589
-116.527283,66,473.753209
-108.03085,47,474.933359
-110.95833,139,478.422196
-113.550053,49,479.562382
-117.840926,82,481.124259
-121.187517,184,484.914546
-126.439581,136,488.354749
-105.221896,197,493.532483
-112.310981,71,495.820016
-107.201643,82,497.648197
-112.885813,52,498.772046
-117.993923,216,503.24794
-118.292663,89,504.646986
-114.227116,52,505.514225
-111.664712,51,506.348074
-122.552604,129,508.396951
-114.80982,70,509.485907
-114.701986,57,510.875777
-123.20307,119,514.760223
-124.347161,140,517.796633
-118.863077,55,519.115738
-118.217187,68,521.227957
-113.98963,63,522.77511
-135.816308,1600,558.209358
-124.435337,54,559.499237
-120.16781,59,561.539767
-130.360937,1600,602.727129
-130.348859,97,604.223556
-109.555917,1600,644.817405
-114.184792,119,647.573261
-121.072098,111,649.86771
-114.53333,74,650.817128
-120.66238,46,651.393477
-119.240875,76,652.345092
-120.12259,44,652.898322
-115.965374,62,653.677693
-124.667723,96,654.87953
-112.388457,120,656.379596
-112.420232,92,657.732517
-113.595285,79,659.305992
-123.184491,45,660.451485
-113.05704,50,661.663871
-128.794226,135,664.522456
-122.00016,44,665.35951
-109.742872,75,667.373613
-115.336353,221,672.287186
-114.543245,88,674.648994
-122.440294,46,675.832263
-129.388326,150,679.084617
-120.001739,44,680.102902
-109.046384,120,683.4203
-111.630948,143,687.075497
-123.144457,46,688.172826
-116.324379,79,690.074957
-114.694127,109,693.68072
-174.560262,914,714.206051
-119.467663,96,716.582815
-117.024231,97,718.643345
-122.378606,42,719.841499
-138.027564,178,725.311689
-118.732165,77,727.633499
-137.697142,1600,759.943789
-116.429869,50,761.088835
-116.743122,75,762.825761
-139.532922,1600,798.671878
-103.955635,77,799.855674
-102.693269,57,800.755351
-133.76867,121,804.467353
-103.597523,53,805.781531
-103.445756,75,807.600391
-103.812958,72,809.1299
-104.085708,56,810.432271
-105.106405,59,811.884314
-105.807682,64,813.492734
-121.568261,96,815.807047
-104.039268,54,817.133965
-175.607727,1012,841.363281
-107.674349,117,842.540621
-109.255181,74,843.294032
-117.840374,62,843.915191
-126.530133,95,844.867569
-104.581426,59,845.463331
-101.281781,64,846.114441
-105.218429,62,846.772771
-103.16002,63,847.481527
-101.769032,60,848.295619
-106.204073,60,849.077188
-102.735559,58,849.819422
-105.239794,72,850.749084
-104.690369,93,851.928305
-107.055264,108,853.295476
-104.27456,97,854.525843
-111.809093,106,855.87403
-105.376518,58,856.611856
-124.90129,90,858.210185
-103.276269,66,859.050985
-104.022582,53,859.727968
-113.368548,133,861.417844
-131.901804,145,863.260817
-107.501682,102,864.554563
-107.894708,81,865.545566
-105.713357,45,865.998757
-105.421579,56,866.55843
-136.003164,134,867.899791
-103.0086,65,868.553818
-97.8674,73,869.283597
-101.628317,66,869.945191
-103.793731,58,870.528285
-107.404396,84,871.36703
-103.007554,57,872.087376
-101.803188,50,872.71892
-128.435198,90,873.853101
-105.29475,68,874.712819
-104.59674,61,875.881951
-113.839728,171,878.033508
-133.955729,131,879.683789
-102.89258,51,880.327501
-104.000368,71,881.223027
-106.874794,90,882.354018
-75.609996,1600,901.356279
-110.300792,57,902.071032
-108.106381,62,902.84713
-80.03143,1600,921.805996
-70.750678,1600,941.311753
-100.661246,66,941.973065
-71.914413,1600,961.884802
-102.483614,66,962.539246
-77.102413,1600,981.660222
-79.006393,1600,1000.592125
-73.546395,1600,1019.441095
-101.201628,83,1021.191767
-70.421974,1600,1040.328965
-98.977836,73,1041.243797
-134.06999,199,1043.738395
-77.391673,1600,1063.149737
-115.807627,87,1064.146671
-103.779017,79,1065.134305
-115.427957,166,1067.20763
-104.573258,59,1067.948253
-108.055062,95,1069.136107
-110.44482,1600,1093.930656
-114.483008,103,1095.211776
-121.296031,1600,1119.86328
-139.520015,1600,1142.960685
-159.971272,1600,1174.422199
-162.817559,1600,1199.742089
-178.436001,1600,1223.93887
-107.620832,110,1225.232697
-178.386152,1600,1250.524829
-178.88967,1600,1270.165404
-179.079935,1600,1293.253448
-179.183915,1600,1317.511337
-179.24196,1600,1343.013121
-179.251153,1600,1368.498869
-240.17559,1436,1392.148976
-115.337321,62,1392.89007
-130.778702,295,1396.403149
-113.801518,1600,1416.373725
-111.110476,87,1417.415205
-103.291683,66,1418.205183
-108.683668,66,1425.346496
-106.850087,72,1426.247699
