#{"t_start": 1704375377.8832514, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-140.69693,115,0.155257
-252.878729,106,0.196566
-199.286897,96,0.23551
-191.884543,98,0.283849
-512.529737,97,0.315568
-424.513579,93,0.344939
-239.76644,135,0.39559
-81.638101,72,0.416883
-160.204081,155,0.469294
-287.57701,135,0.516489
-282.649205,96,0.545898
-385.60279,86,0.571092
-246.689015,90,0.596868
-337.411672,88,0.624262
-132.731685,67,1.32021
-66.89375,71,1.340569
-516.499801,91,1.368753
-475.209596,82,1.39437
-238.742993,106,1.428552
36.302876,104,1.461348
-132.938558,70,1.482206
-227.291721,130,1.523504
-198.850857,81,1.547526
-225.172775,114,1.584525
-417.94945,99,1.613858
-126.605026,93,1.642227
-105.787524,150,1.69314
-70.162637,78,1.715617
-447.65981,140,1.765412
-73.912254,98,2.631914
-369.747006,101,2.661586
-286.589662,162,2.71985
-108.290384,92,2.747122
-61.932792,102,2.778166
-103.58114,123,2.814639
-309.651199,117,2.854203
-236.119422,96,2.883426
-229.760222,73,2.90553
-389.93512,102,2.936312
-254.725936,133,2.982
-217.156689,120,3.021243
-373.648066,127,3.062182
-153.0075,97,3.091028
-77.220349,107,4.024196
-149.537711,85,4.049273
-250.080494,95,4.077781
-144.085985,72,4.098027
-277.134775,99,4.129017
-192.272446,83,4.153275
-68.527386,100,4.184618
-255.504617,124,4.227187
-138.895725,74,4.249286
-273.159854,80,4.273746
-148.353546,85,4.299314
-243.660614,79,4.323174
-224.333022,110,4.357931
-250.28796,178,4.423742
-94.761792,69,4.443693
-244.01257,123,5.031737
-146.981899,95,5.059279
-280.659707,110,5.093416
-72.411967,92,5.12221
-59.788596,74,5.143943
-96.154749,116,5.182396
-267.359289,122,5.218917
-131.865477,123,5.262575
-428.670379,109,5.298401
-159.494943,111,5.332433
-526.805716,121,5.373108
-125.672663,156,5.426171
-250.079339,175,5.490229
-477.701833,121,6.287963
-40.115312,68,6.308481
-31.096086,173,6.370676
-283.715532,96,6.399834
-423.595624,94,6.42771
-225.750575,65,6.447129
-82.798446,143,6.493895
-187.341076,104,6.52617
-301.566544,83,6.550714
-158.281935,139,6.597157
-307.849487,97,6.627722
-121.911991,130,6.671427
-112.334283,100,6.700777
-57.76974,70,6.721443
-627.58311,140,8.059391
-283.953346,112,8.092847
-289.182838,102,8.125373
-32.249462,74,8.147751
-76.030593,81,8.172189
-287.998671,119,8.210515
-418.092707,91,8.236997
-323.454452,143,8.286768
-247.17712,126,8.327178
-71.28993,134,9.577443
-221.213172,128,11.374748
-219.140432,66,12.291022
-417.924829,158,14.500221
-298.895329,135,17.250803
-161.103931,68,18.193607
-401.236419,106,19.668614
-210.871693,99,21.044044
-297.0563,99,22.413886
-193.564756,114,23.999866
-127.658966,94,25.317449
-81.134904,146,27.338693
-174.547004,106,28.807773
-155.984929,58,29.616117
-105.280701,143,31.595932
-146.323183,109,33.094889
-93.029159,93,34.374827
-119.704976,117,35.986351
-253.958824,119,38.199742
-190.191816,125,39.927882
-106.657737,104,41.365809
-11.386477,181,43.876575
-79.984716,130,45.67556
-87.315683,102,47.080444
-79.479714,103,48.494544
-263.907662,106,49.961684
-235.019487,153,52.091425
