#{"t_start": 1704375382.059062, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-285.697174,93,0.120466
-281.417774,123,0.163428
-56.479074,70,0.184205
-36.57415,84,0.208733
-410.239434,130,0.254176
-439.784637,95,0.284646
-269.424644,74,0.306828
-358.2116,122,0.347677
-220.247631,103,0.380618
-32.458116,90,0.410089
-41.566051,193,0.487459
-266.058031,95,0.517408
-300.636914,109,0.551989
-195.701494,98,0.58153
-49.987888,90,1.172858
-152.435795,95,1.202536
-86.237562,88,1.229054
-395.942413,139,1.2753
-267.903699,150,1.327404
-66.745225,68,1.34747
-117.527535,105,1.379859
-170.683217,107,1.410704
-349.77719,81,1.434594
-81.838794,64,1.452309
-401.687509,111,1.487891
-87.2397,88,1.513862
-48.607487,75,1.535951
-345.791414,179,1.605704
-81.093522,92,2.167211
-279.424414,95,2.197435
-312.858024,116,2.234269
-274.504628,129,2.273651
-209.830583,178,2.338738
-339.827001,89,2.365529
-178.822698,101,2.396544
-313.649806,184,2.464878
-155.533218,67,2.484571
-102.181697,104,2.517103
-378.092754,96,2.54486
-42.888782,77,2.56862
-314.677427,96,2.597318
-61.307294,124,2.639529
-52.363209,77,3.124883
-119.837946,224,3.221388
-200.776968,98,3.252752
-418.615733,78,3.277232
-217.407418,132,3.322
-149.301312,119,3.361331
-315.451237,177,3.426894
-133.008113,127,3.46833
-492.160409,132,3.515826
-107.861528,99,3.548234
-41.07479,85,3.574545
-217.446939,98,3.605324
-180.59067,87,3.633301
-397.686909,88,4.168446
-194.1948,115,4.205378
-141.809904,112,4.241263
-262.281585,109,4.275825
-187.187621,84,4.302055
-346.609455,114,4.338103
-81.03559,83,4.365438
-181.27703,119,4.404668
-302.053465,158,4.461122
-259.379288,74,4.483128
-144.076717,135,4.528491
-200.931653,112,4.56333
-144.685858,73,4.585052
-175.729587,83,4.610786
-336.570708,88,5.129793
-358.898698,95,5.159675
-253.410241,89,5.189049
-340.551621,91,5.217304
-133.261683,105,5.249215
-289.004528,100,5.280803
-408.447494,93,5.307965
-340.448553,117,5.347375
-396.59083,80,5.371341
-159.852605,79,5.39467
-50.591309,86,5.42204
-359.574292,91,5.449487
-428.665709,83,5.474239
-413.330348,86,5.500619
-366.997985,98,5.529952
-192.239147,83,5.55679
-71.705691,92,6.251034
-595.501849,129,6.293083
-284.281554,88,6.320629
-181.289575,95,6.349705
-442.165324,81,6.375179
-307.460334,112,6.410306
-11.528093,88,6.436072
-109.188105,195,6.51334
-152.658091,155,6.570427
-198.363124,81,7.136343
-538.695715,69,8.086732
