#{"t_start": 1707878844.1934028, "env_id": "BipedalWalker-v3"}
r,l,t
-99.499717,74,0.486231
-101.506029,68,0.516199
-82.485619,1600,1.089281
-87.030401,1600,1.616628
-113.627422,68,1.641504
-103.856333,69,1.665815
-102.314415,88,1.696343
-99.878739,87,1.726156
-100.862167,85,1.755286
-102.53525,84,1.78475
-78.600221,1600,2.308786
-90.29347,1600,2.837495
-82.527572,1600,3.366579
-84.346531,1600,6.796928
-112.399719,47,7.736442
-106.175505,63,8.598596
-114.615529,56,9.432381
-118.544395,124,11.098238
-81.796092,1600,30.831223
-114.424795,220,33.192526
-108.258368,82,33.988505
-160.638587,932,45.641528
-109.618527,62,46.427818
-105.519939,47,47.194138
-101.255796,76,47.983501
-107.439973,49,48.753197
-102.754796,76,49.54121
-102.84189,78,50.330505
-159.980604,1373,67.4532
-100.902304,183,69.047967
-105.315482,80,70.569702
-104.001822,90,71.375225
-106.121184,95,72.910211
-109.48874,68,73.693644
-61.029802,1600,93.155421
-109.544468,60,93.933202
-110.644468,67,94.717554
-108.417424,51,94.756618
-107.788476,55,95.53211
-116.589296,68,96.316217
-135.442315,114,97.864961
-132.99605,158,100.174878
-101.310275,116,100.991947
-103.542918,163,103.303751
-111.200498,301,107.186116
-104.897014,226,109.538372
-102.843794,1600,133.52416
-93.290693,1600,152.901889
-79.771404,1600,172.326519
-62.206384,1600,191.739226
-62.557294,1600,211.089936
-74.862595,1600,230.468831
-18.21517,1600,249.808814
-95.547103,1600,269.166864
-104.956966,1600,288.494461
-101.94617,1600,307.815749
-139.647299,800,317.840205
-63.563097,1600,337.142411
-92.015692,1600,356.509525
-49.600865,1600,380.488726
-29.607365,1600,399.819676
-33.310564,1600,419.227559
-67.730449,1600,438.551111
-34.152239,1600,457.888363
-28.137775,1600,477.27327
-26.415065,1600,496.633952
-21.279183,1600,515.995611
-29.104882,1600,535.38793
-24.992945,1600,554.789381
-25.157628,1600,574.211304
-25.105852,1600,593.619864
-15.207406,1600,613.046256
-29.945517,1600,637.050931
-24.76854,1600,656.460219
-20.219689,1600,675.90093
-32.520706,1600,695.293563
-35.079468,1600,714.701287
-37.161871,1600,734.146065
-32.05103,1600,753.584593
-27.087463,1600,773.068733
-24.550605,1600,792.603647
-26.034209,1600,812.194656
-29.165166,1600,831.946362
-32.056731,1600,851.922194
-26.088522,1600,876.7278
-27.231974,1600,896.957453
-118.706926,72,897.776756
-117.678374,68,898.59511
-117.584515,72,899.415504
-117.866136,73,900.236195
-119.227126,80,901.061181
-117.845691,79,902.656922
-117.446082,71,903.475375
-117.264192,72,904.295265
-117.424915,72,905.115982
-119.439546,76,905.938519
-117.077176,59,906.758532
-117.886814,60,907.584248
-117.626214,60,908.401637
-114.609284,66,909.221379
-113.537582,68,910.044043
-111.013613,73,910.867874
-115.149367,70,911.687531
-121.722987,143,914.095295
-128.207348,131,915.724078
-94.208012,1600,936.050444
-114.925884,1600,956.416062
-60.473532,1600,976.85281
-43.755776,1600,997.263095
-38.71433,1600,1017.66046
-20.877283,1600,1038.081686
-108.252167,46,1038.117561
-33.187992,1600,1058.54021
-101.958665,100,1060.155216
-101.86722,104,1061.002848
-99.488637,77,1062.599721
-100.396433,85,1063.433815
-99.683216,113,1065.056141
-99.651343,101,1065.900863
-99.459529,103,1067.523715
-102.270504,148,1069.173794
-99.279982,99,1070.787177
-99.059448,118,1072.414028
-99.919727,90,1073.252515
-104.002276,138,1074.896636
-99.349952,100,1076.516135
-103.577285,96,1077.357919
-102.270101,119,1078.987653
-105.050589,70,1079.810948
-102.869464,121,1081.440325
-100.993714,107,1083.061079
-60.041313,1600,1103.506319
-113.744482,70,1104.326096
-125.051009,99,1105.166043
-140.943685,265,1109.203619
-120.774814,284,1112.484567
-84.122805,1600,1137.293021
-76.365632,1600,1157.782879
-41.787143,1600,1178.229191
-33.830881,1600,1198.67019
-41.413241,1600,1219.134516
-26.552961,1600,1239.605701
-27.618522,1600,1260.054893
-27.503559,1600,1280.498322
-24.712506,1600,1300.950048
-25.027743,1600,1321.411679
-26.044406,1600,1341.866122
-19.833802,1600,1362.337926
-18.961953,1600,1382.826512
-19.668757,1600,1408.228776
-21.799116,1600,1428.772917
-23.02925,1600,1449.311013
-124.052243,107,1450.936863
-33.289846,1600,1471.467974
-32.975285,1600,1491.924459
-25.103262,1600,1512.383905
-24.748665,1600,1532.874298
-21.857155,1600,1553.351722
-14.680316,1600,1573.806251
-16.186319,1600,1594.273204
-23.521625,1600,1614.760449
-19.26134,1600,1635.282311
-105.158874,55,1636.104143
-106.337939,53,1636.144866
-106.297931,77,1637.750922
-107.205493,58,1637.794596
-26.370814,1600,1662.969233
-43.126317,1600,1683.477728
-134.46594,167,1685.920458
-24.524094,1600,1706.550171
-115.970711,56,1707.368677
-115.101598,43,1708.175727
-29.424624,1600,1728.715986
-26.656032,1600,1749.246306
-83.91412,1600,1769.821704
-27.657262,1600,1790.438417
-26.542843,1600,1811.046094
-26.648612,1600,1831.675822
-33.782903,1600,1852.303013
-28.640258,1600,1872.884365
-15.114548,1600,1893.464215
-17.665389,1600,1915.209178
-16.425405,1600,1935.793844
-14.605045,1600,1956.388442
-21.24042,1600,1976.976804
-20.389978,1600,1997.576065
-9.844904,1600,2018.152186
-92.872101,128,2019.795564
-19.125139,1600,2040.393366
-19.58596,1600,2060.990594
-120.044209,1600,2081.543654
-94.077772,1600,2102.104361
-16.103734,1600,2122.679662
-20.041436,1600,2143.273044
-30.858201,1600,2163.868512
-22.194514,1600,2188.972739
-18.626942,1600,2209.548078
-15.774555,1600,2230.207269
-21.784077,1600,2250.896238
-17.989694,1600,2271.550248
-14.752533,1600,2292.249431
-12.445231,1600,2312.969397
-10.976054,1600,2333.669347
-16.160108,1600,2354.363611
-11.808571,1600,2375.076914
-10.177399,1600,2395.787132
-25.025997,1600,2416.561279
-25.641671,1600,2441.994387
-20.97988,1600,2462.771251
-36.779251,1600,2483.51757
-28.692772,1600,2504.273185
-20.925898,1600,2524.987258
-20.528027,1600,2545.712379
-21.673127,1600,2566.433513
-15.292505,1600,2587.169002
-15.619794,1600,2607.91068
-16.01651,1600,2628.648627
-16.221183,1600,2649.342703
-19.597992,1600,2670.090043
-29.332042,1600,2690.776213
-28.407082,1600,2715.928012
-20.237418,1600,2736.658156
-15.419512,1600,2757.365697
-24.507571,1600,2778.068444
-12.945602,1600,2798.787837
-11.778707,1600,2819.482265
-13.079446,1600,2840.219541
-18.895425,1600,2861.04201
-20.202039,1600,2881.787704
-10.680679,1600,2902.482336
-15.242416,1600,2923.287752
-14.232168,1600,2944.00941
-15.077934,1600,2969.211177
-9.879456,1600,2989.879783
-11.097759,1600,3010.522449
-11.114453,1600,3031.208539
-13.476238,1600,3051.895839
-11.897392,1600,3072.593529
-11.581767,1600,3093.25936
-9.024585,1600,3113.907256
-11.971806,1600,3134.594337
-9.066033,1600,3155.278239
-10.103982,1600,3175.985884
-122.63807,88,3176.832787
-15.218124,1600,3197.55244
-27.295173,1600,3218.33703
-20.14184,1600,3243.526394
-17.83037,1600,3264.301816
-16.267576,1600,3285.068329
-9.954422,1600,3305.920507
-18.152141,1600,3326.622015
-9.828801,1600,3347.336723
-12.037389,1600,3368.050253
-16.02225,1600,3388.831701
-10.01535,1600,3409.569896
-14.219258,1600,3430.31831
-11.405028,1600,3451.026032
-13.372843,1600,3471.791444
-13.243849,1600,3497.181302
-109.681292,850,3508.002905
-24.48832,1600,3528.72882
-25.693815,1600,3549.543525
-32.239008,1600,3570.292536
-24.037193,1600,3591.038267
-27.364933,1600,3611.835665
-19.070544,1600,3632.602185
-13.704827,1600,3653.364237
-24.38119,1600,3674.248994
-57.809895,1600,3695.007692
-29.972665,1600,3715.823246
-20.884865,1600,3736.638331
-18.084954,1600,3761.916886
-21.575986,1600,3782.774791
-21.710054,1600,3803.638498
-25.089417,1600,3824.525213
-16.718533,1600,3845.379507
-17.51612,1600,3866.206538
-14.389131,1600,3887.026006
-18.341685,1600,3907.934883
-20.59243,1600,3928.785084
-15.518093,1600,3949.605045
-15.40947,1600,3970.425026
-18.045732,1600,3991.242416
-16.27333,1600,4012.041283
-15.926223,1600,4037.384784
-17.665183,1600,4058.251343
-11.227573,1600,4079.114688
-21.189457,1600,4100.006665
-14.075025,1600,4120.87204
-22.719557,1600,4141.713473
-35.496973,1600,4162.567978
-126.796032,91,4164.20855
-122.523539,82,4165.069617
-102.056626,99,4166.720003
-99.715608,103,4167.581435
-100.836886,103,4169.228549
-102.139531,109,4170.09549
-100.789781,86,4171.73703
-99.906203,98,4172.596291
-100.957494,89,4174.23456
-100.576674,87,4175.08932
-100.105952,90,4175.942071
-105.64495,109,4177.597158
-103.100524,87,4179.231504
-100.584081,69,4180.070056
-101.164112,69,4180.907975
-100.449957,65,4181.741343
-100.784141,60,4182.571407
-100.656163,66,4183.40653
-100.145367,72,4184.244511
-100.394779,79,4185.088713
-100.189969,85,4185.935943
-101.308021,68,4186.773581
-105.727401,62,4187.605678
-105.576127,61,4188.435914
-50.113213,1600,4209.260046
-181.060149,747,4219.218554
-42.69213,1600,4240.041683
-91.902926,1600,4260.81975
-28.057962,1600,4281.663711
-25.594453,1600,4307.040983
-15.383581,1600,4327.859242
-23.791637,1600,4348.712132
-17.204188,1600,4369.553588
-21.315451,1600,4390.434264
-20.466859,1600,4411.318118
-21.365289,1600,4432.14028
-42.502995,1600,4452.956332
-18.877012,1600,4473.813397
-19.552586,1600,4494.646434
-18.097315,1600,4515.504978
-18.662368,1600,4536.439444
-21.55598,1600,4561.818012
-17.476423,1600,4582.678751
-25.366543,1600,4603.564532
-16.357978,1600,4624.433943
-16.086188,1600,4645.337889
-16.453134,1600,4666.241195
-18.939965,1600,4687.141243
-13.862202,1600,4708.031805
-10.869862,1600,4728.933074
-11.038915,1600,4749.827128
-12.795715,1600,4770.739251
-20.303101,1600,4791.64047
-16.693939,1600,4812.518482
-12.761337,1600,4837.959519
-13.79565,1600,4858.913331
-15.564587,1600,4879.855989
-21.975865,1600,4900.815728
-18.806445,1600,4921.758944
-7.436238,1600,4942.73366
-67.040384,1600,4963.621303
-15.216306,1600,4984.586889
-15.17337,1600,5005.528234
-10.456136,1600,5026.416778
-15.091178,1600,5047.340787
-15.17756,1600,5068.242745
-14.714242,1600,5093.644182
-7.740869,1600,5114.581031
-10.76415,1600,5135.492285
-8.95775,1600,5156.41555
-16.379646,1600,5177.319017
-8.91637,1600,5198.236526
-10.190533,1600,5219.167006
-13.004242,1600,5240.085487
-13.756529,1600,5261.027555
-17.354247,1600,5281.97721
-14.644487,1600,5302.886127
-7.719117,1600,5323.811525
-12.063857,1600,5344.764407
-9.640424,1600,5370.250177
-11.709749,1600,5391.226158
-11.679317,1600,5412.219799
-16.674742,1600,5433.200493
-13.666085,1600,5454.193447
-15.376866,1600,5475.156905
-17.277297,1600,5496.101218
-17.045166,1600,5517.047134
-15.411269,1600,5537.983728
-14.812176,1600,5558.94472
-8.560632,1600,5579.909449
-12.184862,1600,5600.91632
-11.162793,1600,5626.501755
-13.722635,1600,5647.513451
-9.68638,1600,5668.501633
-13.580178,1600,5689.496613
-10.219667,1600,5710.448339
-3.97452,1600,5731.434021
-4.867657,1600,5752.396882
-9.721793,1600,5773.337128
-13.126462,1600,5794.315051
-11.916079,1600,5815.255961
-10.714538,1600,5836.211438
-5.564047,1600,5857.209735
-9.512946,1600,5878.192556
-6.373363,1600,5903.643066
-7.624353,1600,5924.667415
-9.259084,1600,5945.646577
-12.899507,1600,5966.614149
-10.774097,1600,5987.606055
-11.690078,1600,6008.574307
-11.230407,1600,6029.545169
-9.868082,1600,6050.505119
-9.929713,1600,6071.483526
-4.902274,1600,6092.497396
-9.401305,1600,6113.52055
-12.130335,1600,6134.528458
-14.009436,1600,6160.219918
-9.000329,1600,6181.2182
-6.529375,1600,6202.177006
-5.316636,1600,6223.155963
-11.053949,1600,6244.124311
-10.786871,1600,6265.075693
-9.981283,1600,6286.072903
-9.755671,1600,6307.08209
-10.386871,1600,6328.111096
-11.070195,1600,6349.159035
-5.804515,1600,6370.20519
-1.757475,1600,6391.231492
-10.082657,1600,6412.268008
-88.297092,346,6421.048906
-7.14586,1600,6442.069315
-6.598175,1600,6463.08834
-8.942364,1600,6484.196285
-5.28242,1600,6505.200537
-2.831416,1600,6526.211859
-7.96564,1600,6547.270111
-13.683269,1600,6568.280998
-13.927809,1600,6589.263689
-10.236313,1600,6610.287784
-11.541499,1600,6631.286417
-5.184999,1600,6652.27337
-14.761436,1600,6673.290851
-10.977838,1600,6698.921452
-10.322356,1600,6719.951993
-8.366211,1600,6740.939264
-18.200675,1600,6761.934932
-13.907193,1600,6782.985004
-9.885101,1600,6803.999426
-5.111875,1600,6825.020159
-16.89295,1600,6846.09849
-17.299605,1600,6867.117649
-26.137637,1600,6888.142422
-31.96978,1600,6909.198075
