#{"t_start": 1713552208.8939698, "env_id": "BipedalWalker-v3"}
r,l,t
-101.484948,69,0.207979
-98.9398,91,0.311834
-76.811152,1600,1.29855
-86.985576,1600,2.259466
-109.559792,72,2.289309
-103.987822,89,2.324625
-82.671399,1600,3.288661
-104.72799,66,3.316358
-112.554071,58,3.341216
-118.802083,92,3.379133
-86.187792,1600,4.334501
-79.562633,1600,5.28903
-110.740834,60,5.314494
-113.595037,82,5.349154
-113.294311,70,5.378491
-98.725832,70,5.408161
-104.556096,55,5.43127
-103.364405,105,5.472503
-107.902635,36,5.822955
-101.656525,61,5.848696
-98.923098,90,5.885914
-111.380245,55,5.909947
-100.342255,95,5.947993
-102.069215,109,5.992403
-111.958056,62,6.019108
-100.625525,63,6.045677
-88.790277,1600,52.147492
-99.986889,80,55.219209
-102.704285,71,57.949652
-99.764348,62,60.329807
-99.980108,101,64.210992
-102.936678,56,66.360006
-122.239267,79,69.389957
-100.145431,282,80.191428
-112.941502,74,83.030137
-113.788835,66,87.264173
-123.259509,85,93.48309
-107.883618,414,116.066479
-129.765865,342,132.488038
-113.047553,57,135.235471
-95.426683,1600,214.368569
-119.873391,1600,305.437577
-112.121351,1600,396.989233
-108.480827,1600,477.800222
-81.336227,1600,560.276645
-120.470258,955,623.186402
-218.762233,1132,683.126851
-133.579225,102,690.138284
-126.678263,199,703.111728
-148.946982,344,721.549647
-137.262643,131,728.58251
-125.135367,77,732.101702
-109.233969,62,734.653275
-108.593119,58,737.050658
-125.894278,72,741.537598
-102.622404,1600,829.449742
-91.577327,1600,911.572127
-87.240089,1600,993.149179
-74.465704,1600,1089.769101
-53.351015,1600,1175.709359
-65.620454,1600,1260.284285
-86.917402,1600,1335.040825
-64.812473,1600,1405.494538
-42.543807,1600,1501.420467
-39.309772,1600,1604.085204
-77.021085,1600,1696.276649
-77.612836,1600,1776.589745
-118.08239,69,1779.043764
-61.260794,1600,1867.394691
-110.413453,1600,1959.921935
-51.04642,1600,2029.002342
-39.360668,1600,2112.482078
-65.510174,1600,2182.219404
-68.867853,1600,2247.455542
-53.013526,1600,2330.946225
-68.018659,1600,2412.40716
-63.778867,1600,2482.466166
-48.414232,1600,2566.838045
-38.627267,1600,2656.3249
-39.361478,1600,2740.555324
-48.542117,1600,2832.739668
-18.678854,1600,2910.988748
-22.501514,1600,3005.935274
-19.759997,1600,3092.24122
-42.555406,1600,3170.286165
-20.494662,1600,3248.820497
-114.525425,52,3251.636051
-25.761662,1600,3330.330354
-30.932463,1600,3404.721608
-34.399737,1600,3489.30313
-37.706487,1600,3561.359402
-49.719788,1600,3642.683026
-24.14747,1600,3723.38112
-33.681123,1600,3814.913923
-21.787055,1600,3892.122671
-23.954506,1600,3983.487711
-21.979817,1600,4064.263951
-26.111708,1600,4150.167507
-27.446162,1600,4233.581802
-19.918896,1600,4306.85366
-18.837811,1600,4393.827328
-17.129296,1600,4472.673553
-25.323391,1600,4552.307764
-20.678211,1600,4614.161104
-23.154088,1600,4690.937788
-29.174578,1600,4763.590897
-22.010745,1600,4831.069516
-27.216569,1600,4915.261528
-21.057287,1600,4997.96882
-24.386184,1600,5085.828012
-22.432165,1600,5172.814719
-20.112054,1600,5265.198023
-24.679765,1600,5344.971625
-30.341485,1600,5443.301329
-25.709023,1600,5527.744087
-22.566035,1600,5630.740134
-22.241481,1600,5724.2788
-16.553695,1600,5818.074908
-17.142017,1600,5896.717035
-21.390099,1600,5981.827867
-23.787581,1600,6063.169756
-20.094524,1600,6146.097935
-20.86411,1600,6241.874202
-29.081064,1600,6337.900938
-20.118186,1600,6419.388712
-16.996107,1600,6503.933957
-16.489121,1600,6591.923168
-15.770756,1600,6680.886808
-18.139802,1600,6758.387641
-19.058291,1600,6833.691927
-17.786991,1600,6926.532259
-22.767392,1600,7005.075177
-19.314028,1600,7082.136199
-17.430334,1600,7156.819335
-19.547977,1600,7243.720325
-18.212829,1600,7328.214062
-20.214983,1600,7416.249705
-19.249996,1600,7503.143615
-18.959397,1600,7595.055087
-17.103262,1600,7683.783146
-17.692832,1600,7767.845828
-19.688804,1600,7853.66294
-19.079818,1600,7947.458872
-19.504833,1600,8040.86512
-19.419625,1600,8118.107069
-20.205325,1600,8215.370107
-23.333763,1600,8307.993741
-22.389676,1600,8390.596165
-17.410834,1600,8473.634712
-21.322235,1600,8560.002273
-19.079045,1600,8648.159117
-18.476654,1600,8728.240817
-19.259022,1600,8814.025293
-15.772665,1600,8891.024707
-18.88664,1600,8979.664965
-16.695353,1600,9063.079285
-17.067748,1600,9148.430996
-19.397776,1600,9226.804569
-18.573226,1600,9308.21794
-16.404846,1600,9399.007368
-20.032534,1600,9506.949789
-19.384665,1600,9595.215427
-21.171609,1600,9687.568474
-19.450514,1600,9776.62802
-19.413776,1600,9858.471626
-25.942582,1600,9938.994502
-22.686369,1600,10019.3754
-20.328831,1600,10098.133583
-18.101791,1600,10190.527809
-18.634052,1600,10273.259576
-16.434206,1600,10361.331071
-15.938905,1600,10439.542998
-19.8981,1600,10523.8287
-19.326462,1600,10612.069005
-18.518389,1600,10696.68498
-16.139028,1600,10789.787198
-15.073669,1600,10882.145143
-19.482115,1600,10976.187347
-24.7398,1600,11057.519863
-20.14359,1600,11151.605059
-23.889917,1600,11245.956378
-18.610026,1600,11334.160227
-20.45035,1600,11426.232667
-19.701789,1600,11512.524409
-20.924691,1600,11607.429655
-20.102525,1600,11696.007823
-17.419831,1600,11784.673251
-20.597854,1600,11869.027643
-22.819389,1600,11950.162509
-24.473634,1600,12037.102702
-20.511548,1600,12130.630952
-14.785316,1600,12220.918655
-17.071435,1600,12316.101867
-17.807099,1600,12403.474276
-19.132811,1600,12490.395692
-18.729478,1600,12583.152999
-20.856493,1600,12671.656296
-27.586142,1600,12758.402937
-52.737489,1600,12848.587274
-20.692738,1600,12932.766995
-18.89573,1600,13013.065665
-16.655703,1600,13094.642858
-16.736715,1600,13181.509608
