#{"t_start": 1704427848.0247014, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-103.752501,85,0.145155
-291.450878,108,0.232446
-377.005267,121,0.28823
-101.000754,111,0.321723
-80.154487,112,0.360513
-166.120705,90,0.389612
-133.639062,105,0.422174
-288.147103,117,0.459647
-262.34618,139,0.510043
-98.106779,74,0.531764
-394.200192,115,0.570253
-96.32596,91,0.59751
-257.126212,95,0.627452
-427.574101,109,0.662287
-262.480805,93,1.757499
-273.474846,88,1.78393
-84.976595,84,1.809865
-88.904667,120,1.849109
-293.934158,123,1.889408
-172.728222,116,1.927275
-369.422798,113,1.96305
-166.296813,104,1.997491
-366.020111,90,2.025733
-104.323573,114,2.060889
-349.6495,137,2.106353
-115.984808,116,2.14467
-232.020538,154,2.198613
-49.155259,92,2.70381
-254.404316,122,2.743092
-242.78029,86,2.770972
-315.882407,94,2.799191
-162.215278,99,2.829589
-71.119959,80,2.853785
-288.94156,68,2.87449
-375.815337,186,2.947726
-59.794065,80,2.972008
-253.783144,162,3.032311
-138.949532,96,3.062582
-112.569356,124,3.105243
-217.739928,94,3.135756
-267.738023,150,3.188626
-538.516041,100,3.913465
-402.332162,84,3.938637
-47.313053,156,3.997049
-51.862145,65,4.016045
-226.794744,99,4.047297
-308.588194,156,4.104112
-97.324114,89,4.131014
-228.714402,100,4.162574
-247.424853,104,4.195835
-72.776139,107,4.234369
-204.537922,70,4.256129
-37.213694,77,4.279003
-353.320754,109,4.31436
-133.182276,153,4.367468
-395.502076,127,5.373181
-285.325826,169,5.436791
-326.092961,95,5.467092
-125.120437,109,5.502464
13.932423,95,5.53235
-353.289433,122,5.57543
-338.21208,99,5.605664
-90.663858,95,5.636045
-251.137235,121,5.674598
-292.239248,134,5.718436
-416.397876,91,5.74836
-178.009136,184,5.819386
-277.446658,75,5.84198
-298.96805,91,6.507492
-70.942891,70,6.528502
-253.930453,105,6.559721
-355.387432,99,6.59033
-239.410021,87,6.617491
-76.276077,73,6.641056
-114.200373,97,6.671393
-381.904753,207,6.762197
-263.411556,93,6.791138
-103.829736,96,6.819926
-186.808751,80,6.844589
-358.667794,112,6.880581
-438.863572,89,6.907557
-130.712642,83,6.933817
-233.771434,142,6.98357
-119.501049,76,8.019475
-90.182133,94,8.04967
-133.109153,123,8.090797
-305.996725,92,8.117683
-52.910998,161,8.175658
-164.109368,126,8.217417
-30.744676,85,8.24269
-70.754839,85,8.268705
-532.89163,145,8.319476
-432.562799,88,8.875232
-64.242521,289,12.688158
-262.760438,345,21.482234
16.33722,368,26.433615
-63.10457,636,35.399896
171.980925,623,59.188128
-17.295728,1000,75.078177
-29.152665,1000,99.192697
-11.121837,1000,120.021183
75.89529,1000,134.721169
-21.053825,143,136.572759
-11.955281,1000,159.171858
173.860914,958,187.541065
265.960101,379,192.582987
22.067259,660,201.267004
139.081611,1000,221.732605
208.357318,521,228.606754
206.444144,441,235.112683
-82.947422,158,237.067325
-110.075086,154,239.219852
-106.728688,268,243.204655
-150.148409,230,246.645128
-205.861165,174,248.759205
-24.991944,262,260.028174
278.330494,311,264.424204
199.472886,373,270.230935
245.290364,446,277.520626
-113.058681,157,279.794629
227.266846,358,289.474212
268.01589,463,296.817599
-29.907035,221,300.376078
147.543298,719,314.915665
198.990301,407,321.717782
200.420406,250,324.976973
275.064304,337,329.636641
252.544302,321,341.381651
224.98666,355,346.178303
274.757114,252,349.427583
-64.516588,74,350.357148
222.428009,305,354.338162
263.84344,341,359.432326
32.215334,184,364.678011
244.337834,256,369.028516
180.114102,483,376.415068
262.771137,273,380.097043
