#{"t_start": 1704427858.4625323, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-140.69693,115,0.183035
-252.878729,106,0.274851
-199.286897,96,0.307526
-191.884543,98,0.338172
-512.529737,97,0.370371
-424.513579,93,0.400806
-239.76644,135,0.452806
-81.638101,72,0.4748
-160.204081,155,0.525958
-287.57701,135,0.566406
-282.649205,96,0.591717
-385.60279,86,0.613385
-246.689015,90,0.635623
-337.411672,88,0.659146
-132.731685,67,1.267235
-66.89375,71,1.284679
-516.499801,91,1.309794
-475.209596,82,1.332686
-238.742993,106,1.361847
36.302876,104,1.389797
-132.938558,70,1.407621
-227.291721,130,1.442813
-198.850857,81,1.46325
-225.172775,114,1.494839
-417.94945,99,1.519928
-126.605026,93,1.544198
-105.787524,150,1.590122
-70.162637,78,1.609339
-447.65981,140,1.651849
-73.912254,98,2.381349
-369.747006,101,2.406562
-286.589662,162,2.456025
-108.290384,92,2.479376
-61.932792,102,2.506
-103.58114,123,2.537175
-309.651199,117,2.570978
-236.119422,96,2.595999
-229.760222,73,2.614966
-389.93512,102,2.641303
-254.725936,133,2.680427
-217.156689,120,2.714051
-373.648066,127,2.748898
-153.0075,97,2.773555
-77.220349,107,3.555397
-149.537711,85,3.576807
-250.080494,95,3.601182
-144.085985,72,3.618457
-277.134775,99,3.6449
-192.272446,83,3.665629
-68.527386,100,3.692397
-255.504617,124,3.743486
-138.895725,74,3.762294
-273.159854,80,3.783092
-148.353546,85,3.804835
-243.660614,79,3.825213
-224.333022,110,3.854879
-250.28796,178,3.910844
-94.761792,69,3.927932
-244.01257,123,4.424294
-146.981899,95,4.447565
-280.659707,110,4.476523
-72.411967,92,4.501024
-59.788596,74,4.519536
-96.154749,116,4.552187
-267.359289,122,4.583348
-131.865477,123,4.620541
-428.670379,109,4.651046
-159.494943,111,4.680013
-526.805716,121,4.71466
-125.672663,156,4.759794
-250.079339,175,4.814335
-477.701833,121,5.480152
-40.115312,68,5.497426
-31.096086,173,5.550419
-283.715532,96,5.575246
-423.595624,94,5.599073
-225.750575,65,5.615648
-82.798446,143,5.655543
-187.341076,104,5.683096
-301.566544,83,5.704135
-158.281935,139,5.743876
-307.849487,97,5.77007
-121.911991,130,5.807603
-112.334283,100,5.832759
-57.76974,70,5.85058
-627.58311,140,6.973492
-283.953346,112,7.00185
-289.182838,102,7.029532
-32.249462,74,7.048594
-76.030593,81,7.070057
-287.998671,119,7.102736
-418.092707,91,7.125398
-323.454452,143,7.167982
-247.17712,126,7.202531
-121.335094,103,7.528
-199.353843,93,8.796577
-39.63245,125,10.50935
-123.356262,1000,24.022644
-42.778613,1000,39.790164
198.380492,454,45.115127
177.691249,600,52.31969
-31.332993,135,53.78838
245.469508,338,59.665996
141.021704,857,69.857071
-286.047529,88,70.807186
30.431892,105,71.942055
-45.71653,126,73.301274
-185.38595,874,84.651649
129.114344,527,90.838919
-96.661647,212,94.49132
18.466824,163,96.274895
8.091959,152,97.936585
-131.437055,197,100.097033
148.890361,507,106.005598
-345.909774,179,107.959088
-11.425543,93,108.962895
-192.862767,378,114.184903
7.514946,117,115.456448
0.160901,191,117.530143
-102.442128,307,120.910049
270.310997,232,123.432107
-31.88137,73,124.21143
-13.974683,297,127.512855
239.022428,222,131.697263
240.799161,503,137.464787
261.5501,308,140.938412
27.041289,189,142.978631
-483.92257,373,149.298846
271.879578,255,152.091774
183.411199,863,161.870908
267.084387,312,165.293686
260.416273,328,170.531707
184.208179,587,177.257203
248.446457,456,182.369555
-24.748171,319,191.497361
86.439149,1000,204.414065
162.358612,505,214.407801
-192.044527,648,221.969157
230.067628,287,225.144346
-57.129295,181,227.108752
-240.39833,570,235.668785
213.899778,520,241.587668
215.821353,238,244.203299
227.615138,638,261.022609
173.294965,778,269.870846
196.959991,934,290.471483
-113.085294,1000,302.385323
-46.340033,1000,321.067021
-50.244171,1000,341.27793
205.062666,238,343.921072
243.868815,273,346.95965
216.63958,437,352.097258
213.144418,283,359.257703
-85.328291,696,367.12994
147.661472,756,377.947856
4.41438,211,380.268363
243.064596,259,383.134178
232.653033,334,386.85925
208.135368,276,389.90186
22.697363,1000,403.66647
17.792336,82,404.553747
255.110444,349,408.396944
1.734558,166,410.191506
280.140151,224,415.250508
245.333914,239,417.902571
267.17401,396,422.386196
222.698564,569,428.907717
207.688512,358,434.741024
238.156239,250,437.500446
273.955925,291,440.730366
263.129062,279,443.79451
258.423466,226,446.272284
262.561399,225,448.73331
219.052465,309,454.271328
262.954358,224,456.738861
236.530925,337,460.552608
216.010314,581,467.198038
257.238028,267,471.573217
258.334185,248,474.310956
256.846155,214,476.649219
278.964717,238,479.272177
272.050697,662,487.088901
4.901337,156,490.576857
243.333033,279,493.736589
219.77318,361,497.880498
276.857308,237,500.465593
266.905744,246,503.143867
237.046318,289,508.866798
288.119043,189,510.91688
281.177256,201,513.10094
228.342721,313,516.573889
275.698118,247,519.288007
296.428316,285,522.405211
297.101757,269,527.862777
268.076381,203,530.077009
8.402997,157,531.777815
169.059744,920,542.945787
-62.046556,228,547.642108
264.87051,272,550.662953
285.595771,169,552.509227
43.627776,103,553.629053
-148.149053,227,556.115193
251.54957,502,561.865787
193.874494,257,566.483297
200.354759,354,570.474035
241.241475,289,573.693864
264.243993,192,575.775257
285.300742,400,580.22462
-59.563973,516,588.595334
232.472023,318,592.185974
282.868455,232,594.744786
255.293628,186,596.760192
222.516092,619,605.627971
-23.595818,74,606.426829
248.183094,183,608.418532
270.613482,247,611.118582
-5.398196,97,612.162941
248.086469,259,615.013245
261.299995,179,616.965178
237.454671,236,619.55968
294.285732,274,623.405505
220.10582,232,625.955816
246.559989,286,629.102799
267.385401,231,631.627385
258.558911,255,634.44409
280.929823,219,636.822158
257.474387,204,641.519964
218.337001,294,644.787303
281.982788,210,647.098265
287.37784,269,650.100667
247.306079,205,652.345806
274.310476,196,654.493691
293.719547,247,658.892603
12.804799,106,660.046142
290.636077,262,662.963145
285.894339,261,665.859935
169.293323,412,670.499475
245.1478,199,672.670491
245.430855,226,677.197269
216.861646,188,679.2766
30.60289,155,680.96173
268.781897,233,683.508054
253.765244,277,686.597878
263.827352,203,688.812198
213.291021,218,691.217374
256.290416,197,695.518194
271.77415,213,697.876106
267.144975,168,699.708933
259.645567,207,701.981063
256.390607,194,704.103603
257.67843,187,706.16944
270.207612,206,708.430161
272.346332,255,711.260603
255.718772,199,714.956728
257.438094,252,717.752364
269.43512,199,719.938726
294.386509,256,722.791846
262.769395,255,725.598226
235.191035,289,728.788148
273.826007,234,732.798315
289.250176,213,735.134335
291.16292,310,738.573025
311.149402,282,741.699266
154.456559,623,750.457417
258.992619,200,752.652533
262.202951,213,754.99226
