#{"t_start": 1707334702.9574213, "env_id": "BipedalWalker-v3"}
r,l,t
-81.480078,1600,0.760159
-80.127907,1600,1.280124
-101.363673,58,1.301415
-75.667924,1600,1.82393
-111.10766,47,1.841447
-95.101843,1600,2.358829
-120.644025,109,2.395805
-109.899182,65,2.41847
-125.17957,109,2.455469
-98.048739,80,2.482345
-103.947827,86,2.512099
-84.679819,1600,3.031483
-114.377049,55,3.051089
-85.615653,1600,6.608616
-107.593311,49,7.539156
-124.143289,114,9.284578
-126.947603,212,11.958872
-109.814405,1600,32.676221
-107.746486,69,33.505238
-107.18375,78,34.338152
-120.358712,244,37.614405
-116.905113,114,39.244749
-106.559771,81,40.076824
-126.229312,451,45.803248
-125.569378,81,46.657335
-124.47226,72,47.48844
-118.114209,57,48.306509
-105.286008,42,49.111843
-99.498683,73,49.940071
-107.789964,95,51.557718
-120.146764,99,52.403475
-124.665307,82,53.238886
-135.443234,95,54.85519
-124.565435,60,55.671857
-131.226554,117,57.307624
-105.510289,206,59.845519
-120.083932,185,62.338443
-101.366945,1600,82.990269
-100.506554,59,83.810747
-107.042668,47,83.84677
-107.186548,46,84.656976
-107.367696,44,85.465399
-117.302357,100,86.312515
-85.077164,1600,106.818737
-89.541397,1600,127.333795
-68.450842,1600,148.033179
-103.342209,137,150.492646
-105.047024,142,152.165106
-100.131705,1600,172.796123
-86.786632,1600,193.407916
-59.387869,1600,213.992913
-124.721057,105,214.844003
-73.640762,1600,235.350837
-71.875574,1600,255.828095
-68.343914,1600,276.351251
-127.835105,128,277.994143
-127.144997,161,280.441741
-125.748485,103,282.079183
-50.871052,1600,302.578208
-91.849335,1600,323.072871
-41.662956,1600,343.534899
-149.009349,666,351.728576
-114.244983,1600,372.181759
-104.081531,145,373.83232
-106.344167,212,377.098073
-102.907291,139,378.745847
-124.612523,100,379.589499
-119.430548,89,381.194757
-76.530594,1600,401.609104
-50.447047,1600,422.09206
-98.219607,1600,442.592764
-56.995847,1600,463.08465
-49.980764,1600,483.557695
-61.616967,1600,504.026916
-59.681662,1600,524.513023
-53.080241,1600,544.99629
-114.378736,196,547.463383
-71.71138,1600,567.965661
-64.471231,1600,588.439821
-107.358595,135,590.081282
-111.526546,110,591.705461
-135.487448,155,593.361051
-104.788852,86,594.198382
-106.396599,90,595.809022
-116.915101,62,596.627103
-110.539662,47,596.663587
-118.535884,76,598.268661
-115.370936,103,599.117116
-113.685894,307,603.197519
-137.992298,505,609.749493
-87.86274,1600,630.223899
-63.897276,1600,652.11294
-67.684727,1600,672.703895
-75.171875,1600,693.308303
-106.25288,61,694.133999
-106.309818,67,694.963293
-103.018196,91,695.809067
-108.661686,118,697.454488
-102.760243,77,698.29074
-100.813467,72,699.903158
-216.954034,1498,718.843904
-170.360911,956,731.161082
-99.26492,93,732.002718
-98.595434,85,733.615722
-104.59408,196,736.087154
-98.800915,128,737.744175
-119.755644,76,738.573658
-122.244897,85,739.410692
-121.998188,78,740.242149
-147.431149,348,745.132129
-119.72049,89,745.973386
-119.274396,58,746.792489
-117.185185,68,747.619219
-118.079085,76,748.453496
-118.107531,91,750.070693
-125.062003,506,756.638664
-103.650232,162,758.313228
-105.413019,117,759.947579
-100.325331,74,760.782374
-111.73268,216,764.040378
-99.586663,75,764.872205
-90.641647,1600,785.448456
-112.063546,110,787.085734
-62.423398,1600,807.677656
-60.592222,1600,828.377036
-76.132364,1600,849.16593
-53.476904,1600,870.036627
-117.638117,219,872.567239
-86.521713,1600,893.54522
-113.624276,90,894.404534
-119.884485,191,896.935957
-111.092538,95,898.608287
-115.766187,186,901.119102
-40.799188,1600,923.445363
-107.96657,102,924.322176
-95.628879,1600,945.666087
-61.945049,1600,967.123642
-59.550258,1600,988.631658
-54.351348,1600,1010.121735
-52.269794,1600,1031.670058
-45.381492,1600,1053.254478
-68.045271,1600,1074.749539
-70.507983,1600,1096.270728
-63.41224,1600,1117.802157
4.958658,1600,1139.316983
-44.343923,1600,1160.860163
-28.307621,1600,1187.271562
