#{"t_start": 1707334702.956693, "env_id": "BipedalWalker-v3"}
r,l,t
-83.352451,1600,0.73628
-100.259652,73,0.76363
-116.700649,78,0.790984
-92.186772,1600,1.31074
-101.890562,100,1.345238
-101.011971,1600,1.865482
-78.576327,1600,2.389794
-113.689507,57,2.410192
-113.503877,67,2.433108
-108.296578,48,2.450899
-112.743739,48,2.468929
-117.652578,71,2.493373
-99.491715,126,2.536521
-100.772134,74,2.562092
-101.106839,53,2.581358
-100.597213,79,2.609182
-102.152501,85,2.637607
-123.593901,120,2.678497
-121.438777,107,2.713986
-89.43426,1600,3.233662
-100.063141,75,3.26091
-83.767959,1600,15.123404
-109.995015,184,17.585589
-158.040871,987,29.758512
-103.124979,61,30.568657
-97.300341,80,32.154788
-97.984009,62,32.96553
-103.492521,63,33.777154
-108.671733,111,34.620346
-126.493686,250,37.851053
-145.151705,482,44.303929
-110.801356,127,46.101997
-106.243642,77,46.927956
-103.8318,86,47.757664
-93.338555,171,50.156896
-94.312532,213,52.576436
-175.225381,848,63.860362
-123.804046,91,64.696839
-134.883577,117,66.319156
-131.290115,149,67.978903
-140.934059,197,70.414389
-136.071042,240,73.614296
-112.570084,69,74.421662
-67.686277,1600,94.517056
-91.096659,1600,114.554132
-146.463739,631,122.555529
-117.34841,500,128.954443
-69.950856,1600,154.318975
-151.854188,1392,172.070941
-114.244713,146,173.687095
-117.126725,113,175.289691
-112.035821,117,176.128262
-117.13905,188,178.531792
-126.258602,171,180.922186
-106.467478,39,181.707422
-108.345095,34,181.734319
-123.937549,1600,201.74245
-64.814324,1600,221.770069
-70.030294,1600,241.792466
-118.255985,85,242.609559
-39.201845,1600,262.639784
-112.699634,139,265.00203
-104.430356,63,265.803176
-120.196865,81,266.614736
-110.823668,91,267.433063
-117.096423,91,269.006463
-100.956454,82,269.82141
-103.949116,57,270.620558
-105.975009,56,271.416438
-105.835001,52,272.212417
-105.246665,46,272.248136
-101.99275,70,273.054844
-98.522848,102,274.637293
-104.661835,58,275.436255
-98.643322,83,276.251365
-102.729342,102,277.833697
-101.57383,63,278.636075
-100.502667,77,279.446487
-101.881467,75,280.253868
-105.380353,67,281.057691
-102.795503,94,282.634676
-99.77949,86,283.45266
-98.712808,107,285.039292
-104.647759,82,285.853832
-73.719354,1600,305.839549
-87.545109,1600,325.84274
-134.264011,967,337.843422
-93.242641,229,341.022595
-78.043265,1600,361.155046
-58.134577,1600,381.167145
-73.137234,1600,406.425188
-74.684753,1600,426.329073
-66.339012,1600,446.232577
-94.026855,152,447.843149
-36.600771,1600,467.759794
-69.156972,1600,487.78981
-96.706421,105,489.369692
-103.369947,115,490.204594
-96.84029,116,491.792225
-108.066509,70,492.597053
-107.453462,64,493.402064
-113.095551,157,495.771068
-101.326152,101,496.599347
-96.349112,139,498.952502
-97.870503,105,499.777148
-99.767073,117,501.366008
-105.964651,121,502.958375
-102.408168,84,503.770576
-102.029171,79,504.580165
-103.239278,78,506.137869
-95.179596,106,506.967046
-98.849532,96,508.539744
-97.771989,112,510.12439
