#{"t_start": 1707334988.1475406, "env_id": "BipedalWalker-v3"}
r,l,t
-83.352451,1600,7.341985
-100.259652,73,7.374141
-116.700649,78,7.406719
-92.186772,1600,14.64647
-101.890562,100,14.687302
-101.011971,1600,22.03536
-78.576327,1600,29.237933
-113.689507,57,29.2623
-113.503877,67,29.28975
-108.296578,48,29.311267
-112.743739,48,29.332919
-117.652578,71,29.362128
-99.491715,126,29.413685
-100.772134,74,29.444266
-101.106839,53,29.467352
-100.597213,79,29.50072
-102.152501,85,29.534803
-123.593901,120,29.583812
-121.438777,107,36.182408
-89.43426,1600,43.392298
-100.063141,75,43.425064
-94.035574,1600,61.159835
-132.563115,210,63.693391
-111.372362,99,65.340623
-115.309375,177,67.836149
-138.693353,890,79.976377
-106.535907,80,80.831895
-127.14505,104,82.484597
-106.524956,71,83.331803
-105.503676,73,84.183735
-203.498751,1377,108.369475
-97.194344,1600,136.002764
-77.598131,1600,163.472766
-91.348572,1600,191.064387
-117.998966,69,191.913056
-118.421672,1600,219.550391
-104.545013,1600,247.119585
-107.424552,66,247.968848
-93.104139,1600,270.584388
-80.212394,1600,298.184845
-126.604821,98,299.846202
-121.087969,63,300.696425
-117.570437,55,301.537598
-121.90774,85,302.766552
-122.16407,81,303.636624
-122.36162,86,305.297463
-137.926809,1600,332.90535
-89.956358,1600,360.523368
-76.037255,1600,388.056252
-94.500428,1600,415.684327
-81.766656,1600,443.403126
-83.523275,1600,471.098967
-100.548975,210,473.666457
-111.382629,83,474.540194
-63.029351,1600,502.629254
-90.366864,1600,530.403041
-81.659882,1600,555.75471
-59.984433,1600,583.956007
-99.645001,85,585.609971
-98.288044,77,586.47677
-102.454416,69,587.335113
-102.793121,80,588.208445
-105.554057,75,589.075768
-50.625316,1600,610.571836
-100.949466,118,612.253851
-110.177663,80,613.117991
-104.684801,83,614.764248
-104.004495,134,616.468465
-45.500883,1600,641.571768
-41.327529,1600,663.151233
-111.592122,1600,690.910515
-47.788633,1600,717.472539
-56.676861,1600,741.359193
-115.57878,1600,771.539069
-52.906216,1600,798.37726
-66.43194,1600,823.39714
-58.459847,1600,850.790964
-43.970443,1600,878.189408
-54.135106,1600,905.696212
