#{"t_start": 1704427611.2465174, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-140.69693,115,0.13682
-252.878729,106,0.177608
-199.286897,96,0.215877
-191.884543,98,0.253022
-512.529737,97,0.284387
-424.513579,93,0.313967
-239.76644,135,0.365945
-81.638101,72,0.387434
-160.204081,155,0.44019
-287.57701,135,0.487054
-282.649205,96,0.511804
-385.60279,86,0.532979
-246.689015,90,0.554717
-337.411672,88,0.577825
-132.731685,67,1.163076
-66.89375,71,1.17998
-516.499801,91,1.203374
-475.209596,82,1.224612
-238.742993,106,1.253034
36.302876,104,1.280315
-132.938558,70,1.29774
-227.291721,130,1.332068
-198.850857,81,1.351979
-225.172775,114,1.382758
-417.94945,99,1.407142
-126.605026,93,1.430707
-105.787524,150,1.472919
-70.162637,78,1.491632
-447.65981,140,1.532984
-73.912254,98,2.250889
-369.747006,101,2.275671
-286.589662,162,2.324804
-108.290384,92,2.34783
-61.932792,102,2.374112
-103.58114,123,2.405444
-309.651199,117,2.43891
-236.119422,96,2.46358
-229.760222,73,2.48231
-389.93512,102,2.508338
-254.725936,133,2.546948
-217.156689,120,2.580215
-373.648066,127,2.614799
-153.0075,97,2.639123
-77.220349,107,3.406602
-149.537711,85,3.427583
-250.080494,95,3.451502
-144.085985,72,3.469321
-277.134775,99,3.496624
-192.272446,83,3.517164
-68.527386,100,3.543906
-255.504617,124,3.581954
-138.895725,74,3.600534
-273.159854,80,3.621493
-148.353546,85,3.646003
-243.660614,79,3.670731
-224.333022,110,3.700282
-250.28796,178,3.755503
-94.761792,69,3.772257
-244.01257,123,4.259569
-146.981899,95,4.284033
-280.659707,110,4.31426
-72.411967,92,4.339972
-59.788596,74,4.359428
-96.154749,116,4.393644
-267.359289,122,4.426366
-131.865477,123,4.465136
-428.670379,109,4.497014
-159.494943,111,4.527373
-526.805716,121,4.563428
-125.672663,156,4.610704
-250.079339,175,4.6681
-477.701833,121,5.324702
-40.115312,68,5.341654
-31.096086,173,5.393805
-283.715532,96,5.418185
-423.595624,94,5.441488
-225.750575,65,5.457812
-82.798446,143,5.497132
-187.341076,104,5.52439
-301.566544,83,5.545172
-158.281935,139,5.584604
-307.849487,97,5.610498
-121.911991,130,5.647412
-112.334283,100,5.672273
-57.76974,70,5.689824
-627.58311,140,6.794054
-283.953346,112,6.821778
-289.182838,102,6.848902
-32.249462,74,6.867634
-76.030593,81,6.888066
-287.998671,119,6.920177
-418.092707,91,6.942492
-323.454452,143,6.98456
-247.17712,126,7.018629
-71.28993,134,7.76532
-221.21306,128,9.517944
-219.137372,66,10.292298
-417.918815,158,12.050442
-298.860464,135,14.350984
-161.093318,68,15.092298
-401.261381,106,16.258134
-210.904371,99,17.340003
-297.08876,99,18.418597
-193.586922,114,19.657288
-127.777357,94,20.670605
-81.167709,146,22.250831
-174.772106,106,23.393892
-155.959604,58,24.014437
-108.169552,142,25.548536
-68.850702,118,26.818448
-199.250666,127,28.183545
-88.78337,82,29.060754
-50.268671,100,30.132772
-350.455262,134,32.153172
-225.923878,146,33.73292
-48.363019,127,35.095721
-51.876956,107,36.244143
-169.832046,85,37.153553
-187.904879,117,38.406747
-31.998594,105,39.531695
-43.51455,132,40.954516
-86.384893,99,42.014702
-218.990637,141,43.524166
-116.841368,130,44.923342
-6.884572,97,45.963272
-89.364258,120,48.038878
-64.527606,139,49.540381
-115.482009,134,50.978536
-190.597464,98,52.029166
54.702195,133,53.459776
-79.036824,85,54.36961
26.215499,88,55.312698
-55.241132,115,56.543739
-25.418384,125,57.881376
-49.651588,115,59.111915
-157.651316,167,60.905807
-17.396276,141,62.41583
-85.58365,127,64.749582
-50.123343,232,67.290309
-1.706397,140,68.79195
-73.322581,103,69.89801
-9.383541,154,71.565025
-3.657312,155,73.232081
-97.869518,115,74.46574
45.304891,223,76.891081
-26.228399,242,79.511252
-19.292317,347,84.696339
-50.559186,505,90.426223
-36.741996,1000,105.289525
-29.052967,180,107.228631
26.565862,207,109.475776
10.866886,202,111.64456
0.195468,175,113.513199
-89.389024,510,119.202065
-27.041901,134,122.212502
57.413978,161,123.939402
-37.891069,162,125.666247
32.541912,198,127.782678
24.948818,136,129.230438
67.928023,1000,143.47726
-8.692079,404,147.985334
100.664478,1000,163.151211
155.69438,1000,175.114789
89.901707,1000,191.065445
-31.04709,493,196.680688
-9.933116,318,205.919384
-41.507739,500,211.587302
6.338423,310,214.951101
148.229185,1000,231.626592
119.450852,1000,243.108479
164.580883,1000,262.694376
88.956482,1000,281.824307
19.608938,1000,293.714993
226.000175,544,307.419209
189.896775,969,318.708681
225.955437,521,331.152639
-41.511491,570,337.790748
216.556951,643,352.79158
126.046689,1000,364.283948
241.674551,586,383.895077
186.171426,712,392.512092
207.990552,589,399.608235
246.240205,578,415.7738
-21.580938,1000,440.481576
163.659183,572,447.365729
188.636792,699,455.779305
156.148093,677,475.674511
-10.99845,1000,487.90683
164.519305,981,513.26109
191.516422,671,532.585105
9.358858,1000,544.324671
198.485752,692,565.509906
184.723493,718,574.288127
188.233359,503,590.969962
177.190437,690,599.543282
196.952383,542,605.828747
-187.349273,669,622.972936
192.575498,657,630.400619
198.096673,482,642.865531
216.277345,729,651.197767
224.074422,538,657.287701
227.964183,554,669.097838
227.610383,446,674.215293
268.582042,410,678.769212
221.584069,685,691.724394
221.932314,565,698.196861
-140.89159,1000,713.330782
236.051044,355,717.248035
198.768885,672,728.680174
31.447288,259,731.500424
285.611543,291,734.69771
267.716817,333,738.326523
199.947772,661,750.14516
236.630504,390,754.448292
203.485399,575,760.938281
14.022947,1000,778.809103
264.657478,321,782.368162
-90.232092,1000,798.766643
-48.676248,1000,811.067257
237.056844,428,818.664047
-77.214199,1000,830.614433
45.19515,198,832.759493
220.269145,345,841.210598
210.768915,358,845.247361
-38.076471,1000,864.111037
223.609165,341,867.856765
-87.817701,1000,885.858526
226.915806,249,888.583605
248.412466,272,891.582022
-90.76573,1000,909.829648
-2.471498,180,911.788086
-1.895835,1000,923.900378
-42.173463,1000,938.473385
268.746399,287,941.602249
-11.990623,1000,956.342501
255.18278,302,959.650776
-34.557089,1000,974.838638
165.211365,749,984.269528
230.628141,258,987.09396
261.796987,312,992.805583
8.253094,1000,1004.885795
