#{"t_start": 1704427610.9240289, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-337.979562,94,0.116355
-181.70694,131,0.237792
-193.194037,107,0.2727
-64.914958,80,0.296764
-79.237482,71,0.317595
-203.327566,86,0.344792
-129.378574,98,0.378355
-247.256205,134,0.422758
-57.321539,92,0.450991
-174.144374,102,0.482573
-452.970689,100,0.510144
-153.571747,78,0.531296
-363.029508,134,0.568138
-277.583932,97,0.594654
-347.222102,105,1.523423
-83.261882,121,1.560153
-46.625215,114,1.591941
-371.684916,109,1.622437
-277.401832,96,1.647594
-160.55717,96,1.672804
-325.195198,113,1.702471
-63.145694,72,1.72075
-125.501124,137,1.758199
-150.988122,102,1.783825
3.873136,72,1.802248
-199.69186,84,1.82404
-139.775318,139,1.863647
-217.217457,137,1.903513
-103.192798,147,2.758602
-174.056878,82,2.780756
-73.639748,126,2.816572
-314.625319,89,2.841764
-441.781438,90,2.865884
-308.553491,99,2.89397
-68.986047,84,2.916317
-224.832732,64,2.933039
-96.946279,103,2.963666
-274.026011,93,2.987781
-390.64014,84,3.008743
-383.332736,146,3.05242
-171.464102,116,3.083206
-207.98197,94,3.108573
-237.220398,124,3.141004
-72.619381,145,3.9251
42.047446,99,3.951144
-280.826908,92,3.97506
-191.58058,72,3.992243
-204.847023,82,4.013124
-356.909365,114,4.043961
-223.979557,111,4.075049
-487.984271,99,4.110635
-343.07963,105,4.138728
-237.579735,69,4.156538
-92.110124,97,4.183129
-313.831119,104,4.20933
-88.770971,88,4.232202
-107.428478,158,4.279052
-163.84979,79,4.299783
-96.005386,107,4.893291
-269.117104,96,4.919009
-435.209723,107,4.947169
-338.085345,148,4.998649
-139.160989,163,5.054795
-101.834202,162,5.109692
-265.503499,85,5.134975
-107.011339,75,5.15353
-130.1845,117,5.186227
-231.418817,104,5.218019
-86.269975,75,5.239067
-283.892972,100,5.268756
-111.662463,130,5.311413
-104.532421,111,6.207539
-280.790395,80,6.227283
-100.83062,151,6.272217
-349.713705,118,6.304036
-375.864781,110,6.333275
27.535075,80,6.353876
-133.415513,120,6.384497
-358.832349,85,6.405427
-222.341615,117,6.434855
-97.521554,73,6.454113
-320.360883,115,6.483982
-77.902824,70,6.502382
-320.207735,118,6.534939
-183.974897,97,6.560973
-188.351072,100,6.58794
-32.184604,83,7.402539
-91.437292,83,7.424715
-216.297245,68,7.441296
-344.198081,115,7.473183
-390.038014,175,7.528488
-173.610517,89,7.551393
-34.043658,85,7.573848
-72.528493,85,7.595891
-175.243861,127,7.630768
-297.692979,102,7.659603
-176.188827,97,8.839714
-592.170952,161,11.058283
-534.303395,170,13.106442
-352.961089,161,15.637207
-307.325566,164,17.476916
-230.730837,141,19.040733
-148.331355,103,20.171914
-801.887338,197,22.360126
-118.698905,115,23.616224
-413.039751,205,25.876525
-224.434436,103,27.000829
-95.617019,114,28.234517
-55.317973,160,29.982432
-162.132416,299,34.033521
-43.783221,80,34.900435
-67.202935,70,35.658599
-32.167736,106,36.804518
-48.884847,100,37.881828
-277.501974,113,39.102507
-152.048184,133,40.537015
-62.248759,127,41.90524
-12.717941,140,43.410667
-199.403394,113,44.628028
-276.202305,118,45.903106
-174.371105,130,47.298287
-47.956208,103,49.16902
-72.450323,118,50.440355
-327.024936,121,51.752827
-49.192268,139,53.255262
12.211692,122,54.575752
-115.342381,124,55.914207
66.065758,1000,68.967346
-26.209907,161,70.70695
-43.321033,143,72.249834
-70.708262,135,73.703599
15.851384,232,76.234234
38.55041,184,78.220478
13.184727,118,79.491115
-98.321665,1000,94.694785
27.50079,195,96.827306
53.664813,150,98.451972
84.944096,1000,112.950467
79.333251,1000,124.889891
7.467204,217,130.749049
12.564344,1000,142.630388
-8.015041,1000,161.124066
132.888901,1000,179.157806
29.664155,1000,191.275083
121.527633,1000,210.259204
142.849811,1000,231.447456
-8.749047,1000,244.69493
-9.19956,1000,267.485488
90.052824,1000,288.617859
149.361217,1000,299.966029
-169.412294,1000,328.330176
105.492629,1000,353.597782
98.127107,1000,365.641963
84.019408,1000,387.971942
232.182697,830,397.613093
107.448824,1000,420.681376
114.161937,1000,444.134245
196.11968,907,454.846871
163.853759,776,476.41049
196.405995,882,502.027046
-45.64405,1000,515.035418
-88.528791,1000,537.46338
-79.24476,1000,562.148711
-30.46259,1000,575.683738
178.721421,763,598.143609
-376.317525,885,608.316006
-173.483383,1000,633.926737
240.548633,514,639.915484
170.750143,690,662.448336
179.865695,853,673.18349
178.838965,717,697.403252
148.681999,922,708.896101
1.384285,1000,736.992542
219.802256,705,757.820148
-64.119955,1000,769.338225
-64.840967,1000,793.334172
-12.832346,1000,822.506139
8.046497,1000,834.530715
206.473609,678,858.649713
165.715746,734,867.218683
158.968477,746,887.550138
191.663388,566,894.117115
186.831745,822,908.357114
207.461212,479,913.857916
240.289924,409,918.51796
259.739416,429,923.302958
262.846063,430,933.372406
246.219251,359,937.393182
-2.686426,220,939.800024
249.977786,414,944.378677
266.858319,330,950.214054
259.784721,268,953.150608
209.223718,314,956.645472
288.654355,360,960.656144
218.303758,644,970.957549
248.788266,281,974.068082
233.675173,353,978.046474
28.948601,154,979.708314
208.502392,808,990.546308
271.017296,281,993.63403
214.298296,341,997.475542
32.6046,182,999.457715
185.976841,429,1007.09515
239.80761,574,1013.544007
269.460772,410,1018.115271
230.732302,360,1022.123031
214.699633,351,1028.171006
77.631122,1000,1039.77737
206.55486,373,1048.508977
-0.805564,273,1051.531498
225.029542,407,1056.071489
246.057108,483,1061.562782
144.615171,584,1072.090138
95.309559,777,1080.931011
198.823631,455,1090.872878
219.449449,461,1096.180241
223.683373,354,1100.123182
289.243204,352,1104.071914
294.173348,284,1112.157474
182.063716,417,1116.889729
207.287428,340,1120.710019
-62.48402,1000,1138.950848
146.831795,654,1146.826194
162.392803,406,1151.363972
215.708335,504,1162.048708
238.152065,392,1166.484656
-68.253558,1000,1186.055757
277.671955,292,1189.306538
280.09879,319,1192.818626
257.998016,345,1196.694904
-51.456734,400,1209.248853
202.133659,388,1213.594748
247.036232,280,1216.680482
-98.680586,576,1223.1853
251.745178,311,1235.085241
231.742648,258,1237.923751
-32.474815,228,1240.421541
-32.666946,211,1242.733538
156.461078,1000,1261.033205
258.497457,286,1264.213427
-16.720732,339,1267.994754
250.090853,263,1270.862471
173.190183,471,1285.944122
215.624087,316,1289.439017
245.293359,278,1292.519177
25.465746,233,1295.086651
258.463155,383,1305.552046
250.43146,293,1308.789734
241.889734,353,1312.743167
262.656661,401,1317.296703
238.8915,296,1320.584036
5.779166,229,1332.353153
240.080713,323,1335.943188
257.24341,342,1339.782019
241.11912,304,1343.18001
268.676557,365,1347.347125
207.373177,390,1355.077131
243.710871,324,1358.690085
-61.584081,1000,1376.126562
228.716177,446,1381.23135
219.115155,321,1384.851065
263.205636,286,1388.063508
236.47956,364,1395.789171
-50.727435,295,1399.047187
-31.15377,350,1403.028801
185.7247,387,1407.463516
268.092787,392,1411.851405
235.008746,380,1423.803221
273.353788,399,1428.422411
-56.552119,238,1431.054424
233.850144,611,1446.565303
231.976141,340,1450.365465
243.835365,416,1455.125303
-139.3295,526,1461.124622
187.830536,467,1473.548759
250.46241,339,1477.345427
237.232074,473,1482.682393
231.327719,341,1492.532307
229.838874,392,1496.98482
243.888681,334,1500.753463
183.980531,455,1506.091287
216.683438,854,1525.72163
148.323472,488,1531.337736
266.770136,276,1534.430238
225.450289,316,1545.446596
-14.480679,271,1548.472869
280.761604,282,1551.644256
293.164191,291,1554.901265
244.114628,309,1558.348133
261.175951,468,1577.594627
277.783663,589,1584.514858
-19.214328,207,1586.804073
161.77972,482,1601.60472
9.481209,311,1605.078562
217.680882,264,1608.022806
256.09201,332,1611.732621
238.35672,331,1615.448042
243.54443,293,1630.328812
271.2153,338,1634.085956
226.288782,430,1639.04475
195.937758,307,1642.454571
-43.774273,1000,1664.106843
182.74458,368,1668.247445
-64.229378,1000,1687.08027
256.156892,275,1690.13803
207.358323,278,1693.260716
242.978522,298,1696.581214
238.957835,400,1712.269324
-197.667356,421,1717.030769
244.052455,322,1720.601973
268.60482,271,1723.620568
245.677338,404,1733.713358
170.123709,431,1738.628248
214.956816,405,1743.219075
252.701014,286,1746.400424
273.421883,281,1756.712307
226.667165,252,1759.509633
199.791289,270,1762.498758
212.482768,376,1766.748307
293.56762,259,1769.600734
238.034751,385,1778.881691
138.062148,650,1786.433794
-10.567193,1000,1802.360618
251.660073,264,1805.291116
259.866107,358,1809.355152
-11.856879,1000,1828.908251
246.8181,264,1831.878106
227.316545,328,1835.517451
279.973691,258,1838.372919
226.812854,323,1849.953483
246.905255,373,1854.170186
230.872643,283,1857.347593
185.402899,372,1861.576534
241.255531,281,1864.70603
248.588806,369,1872.640179
285.903609,252,1875.452431
291.58227,256,1878.297499
266.691169,264,1881.201422
264.992064,249,1883.946189
254.85958,345,1890.680052
164.614018,496,1896.413752
257.197158,294,1899.713544
248.756529,283,1902.859953
290.383541,262,1905.75536
244.31218,451,1915.487247
278.744035,428,1920.344889
236.449741,301,1923.722986
225.695285,451,1932.00652
272.253849,308,1935.443028
222.062155,273,1938.498378
285.97242,255,1941.303943
245.863718,294,1944.574374
284.668028,255,1947.397748
239.000766,277,1954.565335
270.446165,277,1957.655769
239.544102,275,1960.741898
271.663851,286,1963.913786
278.033727,262,1966.817918
236.804969,316,1973.469493
267.183654,278,1976.571697
277.871551,261,1979.444982
271.392739,257,1982.318108
209.595925,421,1987.162196
219.208373,288,1993.112794
232.109412,271,1996.148183
284.984917,251,1998.938187
232.455198,279,2002.049719
255.881526,300,2005.399309
271.937385,248,2011.663473
269.611709,300,2015.011368
284.585869,277,2018.091752
-95.511655,466,2023.240731
264.734322,309,2026.669062
255.152659,531,2037.539412
261.411362,393,2041.960382
260.840472,342,2045.786098
257.600823,382,2054.757757
-125.288213,491,2060.256382
198.458027,422,2065.008933
277.21428,358,2069.037381
236.127562,268,2074.461032
255.987332,388,2078.809972
255.798625,275,2081.852449
260.364219,282,2084.999017
250.222117,286,2088.207013
273.593144,248,2093.390395
287.924946,223,2095.858761
249.628604,264,2098.791048
242.822507,296,2102.087855
277.267742,269,2105.059798
27.485422,189,2107.128238
235.66379,277,2113.000954
254.682049,269,2116.006825
253.888529,266,2118.94677
248.063676,277,2122.03808
231.302278,285,2125.230988
223.222346,283,2128.382579
229.282291,275,2134.189322
225.185826,290,2137.435643
248.612175,282,2140.569396
244.58624,266,2143.542058
245.085406,298,2146.840031
251.338002,276,2153.085778
246.842913,256,2155.935573
264.757363,304,2159.322472
274.398848,232,2161.880486
275.276387,235,2164.461643
207.815055,418,2172.614101
245.346268,261,2175.528587
250.28774,259,2178.418021
274.021187,346,2182.312635
288.551527,258,2185.180168
248.552293,276,2188.233004
220.293252,284,2194.921565
236.760257,292,2198.162658
257.257274,249,2200.909065
266.73785,250,2203.695054
261.897861,249,2206.424347
272.978103,329,2212.768608
302.702763,456,2217.830202
291.957625,224,2220.319514
-138.716601,451,2225.335124
276.271413,227,2227.836772
245.436967,275,2233.211485
243.862124,250,2236.005434
241.96984,347,2239.890637
189.517129,407,2244.516966
269.268312,407,2252.073676
232.897767,257,2254.944636
270.80962,308,2258.380111
275.882693,213,2260.727327
239.10788,254,2263.51593
266.088868,242,2266.168024
230.524662,269,2271.453668
262.732592,256,2274.324137
230.611737,256,2277.163216
239.258272,307,2280.561737
252.306554,243,2283.242499
144.999051,823,2295.417044
184.438129,476,2300.804729
281.721234,237,2303.429008
252.616488,297,2308.578422
281.526581,229,2311.108922
283.03262,271,2314.099876
294.087996,251,2316.867814
247.038036,372,2321.019924
269.503684,249,2323.756878
190.914465,439,2330.627718
206.593299,365,2334.664994
176.143906,492,2340.107312
241.394147,296,2346.20032
251.34382,234,2348.802907
263.70068,273,2351.830787
252.25811,269,2354.803758
297.500612,263,2357.714644
235.595729,254,2360.517694
195.016328,416,2368.007641
264.360405,256,2370.843006
230.029769,293,2374.108932
269.318126,257,2376.95882
260.864679,335,2380.71866
-182.659692,501,2388.952198
253.185652,327,2392.56523
216.039612,265,2395.502166
292.679076,238,2398.139119
265.752585,263,2401.037633
254.513417,257,2407.998379
280.930556,240,2410.640785
241.217235,254,2413.482893
269.123418,265,2416.419934
232.534347,275,2419.488627
-80.394416,589,2429.141987
294.164101,216,2431.531021
245.372328,311,2435.014644
237.311049,256,2437.853127
248.200444,255,2440.652548
284.748403,249,2446.692555
250.096404,224,2449.167671
201.081367,505,2455.087139
267.577915,249,2457.839773
265.397946,225,2460.317891
230.933991,700,2470.397727
279.808815,236,2473.005722
254.999126,273,2476.01394
258.111105,250,2478.756534
264.97397,249,2483.711769
280.818861,268,2486.67347
281.259178,260,2489.524633
255.536369,268,2492.515599
212.217244,525,2498.353601
250.179771,250,2502.935376
269.890489,238,2505.589587
281.705186,239,2508.24426
294.847818,390,2512.63695
253.450952,261,2515.521281
227.360001,259,2520.373142
275.839501,224,2522.846532
263.115992,241,2525.516044
254.720159,323,2529.124693
226.254032,260,2531.992593
308.743241,277,2535.032454
273.357418,250,2539.651905
244.994753,251,2542.423094
263.25148,236,2545.030726
277.795333,413,2549.60674
210.982216,508,2557.720757
281.416989,254,2560.522511
272.0647,229,2563.058945
259.817077,312,2566.534248
242.366228,249,2569.278408
265.136586,261,2572.167236
278.938388,239,2576.696043
255.040863,254,2579.504884
267.733244,264,2582.428883
302.987602,245,2585.142709
230.351723,229,2587.665555
293.380631,243,2590.344638
252.694977,236,2595.090363
271.053465,231,2597.652023
268.752443,228,2600.167023
247.739406,253,2602.985907
291.65328,250,2605.743276
293.787809,253,2608.523335
265.519471,243,2611.20083
290.355286,277,2615.981094
301.462868,283,2619.157073
271.848337,234,2621.74607
257.63063,261,2624.620158
235.175542,251,2627.384309
272.241795,263,2632.573239
251.591265,225,2635.059312
251.781498,246,2637.772216
271.575064,251,2640.53729
273.879654,295,2643.809273
295.20049,313,2647.32164
256.761022,243,2651.87903
264.717919,256,2654.719659
244.899424,254,2657.537997
263.348395,242,2660.230416
283.869567,269,2663.202918
254.583098,271,2666.210011
271.044017,255,2670.728254
296.77551,250,2673.468808
242.946074,227,2675.977163
262.243231,253,2678.76541
266.4159,234,2681.357239
264.13252,266,2684.282429
103.621946,1000,2697.858204
245.513407,228,2700.386539
262.689058,236,2702.982807
278.866921,241,2707.50256
257.688011,238,2710.17181
106.475735,1000,2721.546005
279.329776,223,2725.869972
303.074021,233,2728.455503
275.837201,255,2731.26839
282.403652,288,2734.446958
278.219184,211,2736.757803
296.891675,250,2739.497225
267.1235,244,2743.957578
253.429895,241,2746.633966
274.730595,236,2749.242099
273.487264,268,2752.20905
262.631875,251,2754.975791
287.504989,230,2757.494511
272.519572,220,2761.545412
279.580975,252,2764.341483
259.003123,228,2766.878009
300.860286,246,2769.607624
276.48798,228,2772.13678
282.971504,236,2774.715318
239.426613,239,2777.344806
240.372539,250,2781.949836
264.651797,251,2784.725203
296.248198,258,2787.575954
301.2523,262,2790.439875
262.060858,234,2793.026083
278.906287,254,2795.804191
262.305871,260,2800.414384
274.550932,296,2803.730414
253.195019,216,2806.112177
291.319001,253,2808.90208
251.004793,251,2811.667541
290.268085,221,2814.097245
260.066574,246,2818.370517
256.051474,244,2821.07384
300.014406,262,2823.967883
247.850664,252,2826.75995
277.596253,251,2829.533904
269.344517,223,2831.974822
275.325021,210,2836.021769
265.950236,253,2838.839421
264.458515,258,2841.688927
269.784073,253,2844.485946
280.827319,334,2848.195439
257.769146,268,2851.153731
239.390221,240,2856.743411
275.269596,264,2859.656348
286.561914,242,2862.350616
257.773893,228,2864.88432
301.337805,227,2867.399681
283.307001,234,2869.976902
275.95231,250,2874.488248
296.270985,240,2877.138593
284.499473,270,2880.137007
275.732101,223,2882.592786
294.727958,230,2885.138201
271.886914,339,2888.882206
252.082646,235,2893.933362
267.242097,234,2896.529944
277.405128,209,2898.835972
191.803687,666,2906.432776
263.318886,221,2910.780744
273.840934,348,2914.657372
269.990007,263,2917.561727
263.961587,250,2920.325592
197.600916,615,2930.187069
270.982445,272,2933.21684
257.028567,257,2936.054971
280.621397,245,2938.787796
242.957451,223,2941.242933
290.200453,273,2944.233875
232.022625,249,2950.988855
231.403335,871,2961.400518
225.237488,215,2963.754996
292.162718,243,2966.422051
254.468795,250,2971.686081
274.733963,209,2973.994389
133.190809,1000,2985.712139
