#{"t_start": 1704427609.7364364, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-177.843234,124,0.098671
-111.910634,187,0.17571
-80.941212,72,0.196524
-112.644509,89,0.224751
-81.471357,98,0.256266
-396.58671,115,0.292134
-204.99202,70,0.31258
-89.979458,99,0.343814
-222.004718,96,0.374514
-317.411952,86,0.401058
-396.542946,86,0.428609
-406.773107,128,0.471533
-408.206861,124,0.511419
-298.631765,96,0.541818
-601.010058,108,1.052172
-352.927447,148,1.10507
-213.318519,139,1.151214
-330.614202,90,1.178948
-225.46374,90,1.205636
-317.544126,112,1.239429
-261.129539,172,1.304554
-122.564222,67,1.324393
-370.843968,90,1.353667
-174.639132,128,1.393961
-232.083645,143,1.442442
-343.771323,95,1.472248
-36.073197,98,1.502919
-605.493007,117,2.471138
-115.400926,169,2.533386
-120.068551,142,2.581079
-146.446254,122,2.621222
-300.136843,76,2.644152
-229.220623,117,2.68138
-174.405894,93,2.709889
-222.880565,89,2.737065
-130.105812,123,2.776581
-21.818191,87,2.805365
-110.152453,87,2.833628
-89.752693,90,2.860896
-336.660332,86,2.887854
-114.323842,112,2.924846
-336.406117,105,3.691487
-348.90549,98,3.722074
-273.226606,97,3.751831
-145.369259,167,3.812973
-289.977039,104,3.847312
-357.1822,79,3.870351
-202.011144,93,3.898489
-160.442155,91,3.925825
-201.004974,97,3.95682
-187.730456,126,4.000738
-362.488974,91,4.028348
-317.965411,109,4.060414
-363.670046,99,4.093033
-46.453157,79,4.117102
-372.299194,105,4.15113
-314.437575,546,5.338564
-154.583076,103,5.371641
-72.200586,87,5.397552
-8.741812,92,5.426298
-343.106507,122,5.465469
-230.50478,113,5.503098
-89.746745,105,5.535627
-243.833385,108,5.569841
-277.698162,106,5.602167
-42.152437,150,6.515365
-245.89626,107,6.548776
-15.544468,105,6.583676
-35.611285,98,6.615529
-182.4148,73,6.638058
-83.841626,93,6.667294
-376.100586,80,6.691881
-311.187786,73,6.713562
-22.844791,85,6.73935
-272.515319,103,6.771249
-357.579604,96,6.800995
-254.659098,145,6.851638
-58.472185,77,6.875074
-122.169115,123,6.916345
-74.640164,84,6.941995
-214.359991,105,6.974921
-123.471833,90,7.479757
-59.292994,79,7.50485
-242.622099,952,10.583891
-396.516196,117,11.929235
-438.705705,93,12.994339
-416.233342,86,13.976124
-306.118459,110,15.743131
-99.942971,122,17.118159
-70.457748,81,18.021876
-391.702123,181,20.010255
-416.270583,152,21.671406
-85.789127,73,22.460514
-135.724938,108,23.630007
-168.097183,102,24.736989
-157.253951,77,25.570084
-302.385309,121,26.879538
-0.788808,85,27.798081
-30.037553,177,29.723351
-39.611012,97,30.756657
-31.608472,94,31.76583
-112.595021,95,33.383332
-38.77954,98,34.458729
-74.048014,117,35.730784
-83.371208,92,36.731894
-123.67288,96,37.768705
-119.477704,121,39.07999
-14.568988,135,40.541222
-97.491071,113,41.760141
-56.378506,158,43.472131
-23.611594,106,44.616949
-57.233965,137,46.102227
-64.336475,123,47.436241
-67.905195,150,49.863846
-183.576879,178,51.815684
-30.256231,154,53.487381
19.4428,174,55.384184
6.262543,153,57.052094
6.539434,208,59.324433
-49.962142,183,61.315745
32.152849,201,63.525898
-5.952155,211,65.841413
-61.393274,185,69.441356
-34.654352,176,71.371622
70.908813,1000,84.022243
43.380421,1000,98.90905
11.282534,265,101.880745
26.76275,1000,117.415461
57.584375,1000,137.115403
58.801632,324,140.729568
-200.665099,988,152.908459
-12.430181,1000,175.474181
-0.028097,345,179.387041
-100.571667,330,189.327961
-234.311658,553,195.771507
-100.336645,398,200.310279
-40.886578,202,202.529727
-65.426451,405,215.35292
-22.821963,246,218.074353
-18.026809,1000,230.969158
-31.096322,1000,248.281034
-182.104485,862,266.596451
74.472234,1000,279.52398
-11.88581,1000,302.514238
-78.111993,1000,328.819104
-63.235035,1000,340.588727
-30.819434,1000,362.482457
-17.429233,1000,385.692394
35.678617,1000,397.688984
26.588395,1000,419.516414
23.793862,1000,446.406345
-22.794959,1000,458.762138
23.14473,1000,484.725452
-54.722473,1000,509.723014
66.797759,1000,522.416893
45.88405,1000,541.502653
78.846682,1000,561.961701
96.791446,1000,574.336223
122.400316,1000,593.025653
128.988438,1000,609.005149
95.3338,1000,621.372348
227.567566,878,637.054652
146.78209,1000,652.0008
125.039874,1000,664.313999
251.134461,878,680.38497
211.569099,531,686.549227
255.393163,560,697.427663
238.49833,375,701.66432
214.007634,390,706.167503
255.408234,514,712.277009
235.523758,742,724.207589
256.765254,404,728.773632
254.969822,410,733.464246
239.016047,366,740.185133
260.893146,514,746.175525
275.143908,389,750.464852
270.486161,388,757.175661
120.77652,1000,769.04435
221.542008,311,772.577342
260.031956,306,779.801616
257.625564,433,784.610238
272.777034,485,790.146409
252.760457,278,793.238597
286.38096,305,798.901304
253.143686,379,803.154964
264.76302,330,806.838529
146.498845,1000,821.221554
225.49531,273,824.28004
246.897564,275,827.33861
259.376512,315,830.881671
267.064516,394,837.323165
268.786703,285,840.455315
243.225152,288,843.676314
226.28479,732,851.962479
291.418051,320,859.439868
243.447207,283,862.523479
248.10087,418,867.207488
253.268666,305,870.60395
253.633223,376,878.136205
265.61783,240,880.80403
250.456737,384,885.091512
270.96485,256,887.889285
100.831776,1000,902.803552
207.917945,395,907.242994
253.259029,270,910.200664
281.585745,320,918.805056
216.073613,305,922.197543
289.084251,405,926.798504
286.940258,271,929.817324
227.146796,438,934.685982
228.617908,235,943.124069
208.167401,310,946.607251
245.382216,356,950.611507
-5.585121,1000,969.338014
250.734763,252,972.125871
270.192018,282,975.278403
262.050355,352,979.285205
239.299167,264,990.341898
237.187111,242,993.0417
165.562473,567,999.609846
271.720752,280,1002.736831
262.724007,283,1005.916029
253.082457,264,1011.831073
235.921568,293,1015.155455
282.013405,284,1018.34549
261.912009,348,1022.270006
209.722894,309,1025.716573
246.045511,308,1038.296945
215.475745,346,1042.232779
222.699188,378,1046.555269
-6.02185,1000,1068.581928
237.142383,303,1072.013878
252.718539,459,1077.316221
125.490765,1000,1096.760991
-57.464348,1000,1115.419152
266.895188,323,1119.040593
227.971448,260,1121.928299
269.607025,251,1124.74579
211.361098,368,1128.863526
256.395291,303,1139.252504
216.305328,412,1144.017814
225.396571,260,1146.913532
244.960552,380,1151.314173
296.255349,472,1165.373598
259.917067,281,1168.562526
263.762006,397,1173.164114
241.679305,351,1177.15479
231.532172,265,1183.735814
218.668445,317,1187.286671
238.754843,265,1190.262897
259.700451,272,1193.278884
219.577673,377,1197.59717
242.685924,276,1205.419566
264.612983,402,1210.097931
221.056029,368,1214.334679
77.402435,1000,1232.374028
266.242802,263,1235.279902
215.05803,303,1238.725559
238.544303,404,1243.431427
249.303616,300,1252.664958
232.763304,276,1255.766154
231.366999,300,1259.20856
-87.545514,1000,1277.290861
242.047568,241,1279.992464
230.218941,316,1283.609617
238.104035,353,1287.634941
-41.360176,1000,1302.742039
152.680821,646,1310.117692
240.224258,314,1317.191348
263.032333,265,1320.191195
269.997284,267,1323.165611
215.86229,357,1327.166262
242.994759,312,1330.721875
246.542009,316,1338.253916
88.8963,1000,1350.070309
246.1774,409,1354.809559
232.45755,328,1361.389834
229.897325,320,1365.042478
221.561645,334,1368.814604
-61.349826,1000,1386.601675
220.438764,397,1391.175837
128.739152,1000,1408.939715
234.30614,337,1412.83144
23.342675,1000,1428.515016
243.571463,350,1432.528721
261.758117,280,1435.661652
210.921636,353,1439.699269
282.142887,319,1443.240239
268.325983,405,1451.280289
223.673824,449,1456.401339
241.205495,435,1461.426939
243.922598,733,1473.309912
241.917845,328,1477.042068
245.73071,298,1480.426671
243.257398,342,1484.251484
245.51279,311,1490.698158
279.729183,282,1493.830447
232.151544,381,1498.113714
230.89798,308,1501.566943
260.627186,280,1504.67885
229.45427,279,1510.905485
256.97539,295,1514.282258
225.757695,356,1518.399369
232.320149,286,1521.605477
278.971732,265,1524.569908
248.430084,283,1530.503941
259.66404,402,1535.179231
254.108945,265,1538.178495
257.792805,307,1541.608707
241.204609,290,1547.364565
259.125378,444,1552.55203
220.843659,287,1555.776599
286.547281,327,1559.432659
243.980359,269,1562.425661
244.278585,294,1568.738223
277.144073,323,1572.395171
281.839105,274,1575.491148
228.412986,276,1578.590452
271.83846,314,1582.09664
262.213998,382,1588.998786
250.602113,269,1591.993114
234.489058,236,1594.596181
121.721206,1000,1608.62711
6.449189,183,1610.619502
249.447105,237,1613.272847
226.899173,292,1616.563303
227.073611,256,1619.398009
