#{"t_start": 1704427609.7342134, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-285.697174,93,0.138715
-281.417774,123,0.253024
-56.479074,70,0.275001
-36.57415,84,0.299824
-410.239434,130,0.345086
-439.784637,95,0.374742
-269.424644,74,0.397196
-358.2116,122,0.438474
-220.247631,103,0.471758
-32.458116,90,0.501569
-41.566051,193,0.57954
-266.058031,95,0.609805
-300.636914,109,0.644672
-195.701494,98,0.674591
-49.987888,90,1.28008
-152.435795,95,1.309988
-86.237562,88,1.336726
-395.942413,139,1.383236
-267.903699,150,1.435758
-66.745225,68,1.456035
-117.527535,105,1.488856
-170.683217,107,1.519886
-349.77719,81,1.543807
-81.838794,64,1.561499
-401.687509,111,1.597041
-87.2397,88,1.623231
-48.607487,75,1.645437
-345.791414,179,1.715311
-81.093522,92,2.293397
-279.424414,95,2.324287
-312.858024,116,2.361372
-274.504628,129,2.400646
-209.830583,178,2.465765
-339.827001,89,2.492503
-178.822698,101,2.523503
-313.649806,184,2.591931
-155.533218,67,2.611523
-102.181697,104,2.644201
-378.092754,96,2.672108
-42.888782,77,2.696143
-314.677427,96,2.724896
-61.307294,124,2.767257
-52.363209,77,3.263341
-119.837946,224,3.360389
-200.776968,98,3.391815
-418.615733,78,3.416356
-217.407418,132,3.461014
-149.301312,119,3.500166
-315.451237,177,3.565637
-133.008113,127,3.606853
-492.160409,132,3.658047
-107.861528,99,3.690478
-41.07479,85,3.716776
-217.446939,98,3.747308
-180.59067,87,3.775173
-397.686909,88,4.324494
-194.1948,115,4.361806
-141.809904,112,4.398091
-262.281585,109,4.432773
-187.187621,84,4.459144
-346.609455,114,4.495193
-81.03559,83,4.522664
-181.27703,119,4.561748
-302.053465,158,4.618218
-259.379288,74,4.640275
-144.076717,135,4.685531
-200.931653,112,4.720178
-144.685858,73,4.74174
-175.729587,83,4.767294
-336.570708,88,5.299238
-358.898698,95,5.329678
-253.410241,89,5.359585
-340.551621,91,5.388296
-133.261683,105,5.420563
-289.004528,100,5.452063
-408.447494,93,5.479173
-340.448553,117,5.518839
-396.59083,80,5.542904
-159.852605,79,5.566185
-50.591309,86,5.593596
-359.574292,91,5.621011
-428.665709,83,5.64568
-413.330348,86,5.672107
-366.997985,98,5.701444
-192.239147,83,5.728298
-71.705691,92,6.44119
-595.501849,129,6.484
-284.281554,88,6.511702
-181.289575,95,6.54109
-442.165324,81,6.566641
-307.460334,112,6.601938
-11.528093,88,6.628001
-109.188105,195,6.705884
-152.658091,155,6.763432
-198.363124,81,7.333431
-538.694726,69,8.124158
-292.393823,89,9.13991
-163.756885,146,10.832483
-273.241148,114,12.145835
-588.238147,76,13.620673
-345.934081,105,14.822069
-497.576335,129,16.281334
-461.883124,72,17.08436
-302.139754,77,17.938142
-284.331136,98,19.009948
-253.461212,96,20.064905
-120.640235,156,21.792288
-145.998744,135,23.278663
-332.633471,172,25.179011
-260.420093,102,26.296697
-48.298823,113,27.535224
-365.748054,140,29.06844
-107.630557,202,32.968938
-200.740811,126,34.356087
-81.841217,143,35.936126
-129.620039,103,37.069062
-56.400737,104,38.20721
-95.616748,130,39.624606
-116.115782,102,40.736097
-71.157594,107,41.903366
-47.483563,126,43.275911
-108.101464,105,44.422139
-25.250809,117,45.693738
-174.067534,109,46.880051
-98.392323,121,48.948848
-72.338745,128,50.364602
-61.853798,129,51.769868
-25.761728,82,52.659868
-56.112413,135,54.125554
17.396826,115,55.375637
-96.920123,103,56.490834
-144.249832,138,57.990807
-15.313917,141,59.524691
-54.132587,88,60.479756
-6.911443,119,61.773185
-42.930038,138,63.274827
-0.698616,163,66.451102
9.456432,132,67.885668
-167.998472,159,69.627524
2.013125,127,71.015951
-17.540586,231,73.553902
159.179068,1000,88.136421
45.070417,265,91.068034
67.798823,261,93.951407
-24.420393,241,96.621636
12.373691,216,99.000343
44.189014,205,101.228921
17.130659,320,111.828939
79.557613,1000,123.478966
30.657195,1000,146.060315
-53.767785,407,150.757875
-80.493237,394,155.255658
273.847486,811,172.010469
-104.629316,1000,192.430029
83.316697,1000,205.551157
36.930954,1000,223.650306
64.629685,1000,238.459272
32.514565,1000,250.43337
75.444852,1000,266.081883
-100.629771,937,282.507009
-1.780809,1000,295.568298
85.1398,1000,315.146027
11.335097,1000,331.960858
52.596816,1000,343.629796
50.391005,1000,360.228088
27.373612,1000,378.419992
-53.060235,1000,390.798222
-10.781656,1000,408.768638
47.184551,1000,426.567045
83.316276,1000,438.301136
-35.233633,1000,455.961568
-66.867244,1000,476.5433
-31.520034,1000,489.315977
-54.413013,1000,507.153213
87.637785,1000,525.355058
-64.312669,1000,537.822381
-92.113507,1000,559.693262
32.800999,1000,580.969362
-28.19833,1000,593.135099
169.603045,529,605.357802
-72.31024,1000,617.142111
61.114482,1000,634.661965
201.684152,654,642.400081
200.377246,912,656.89316
58.792539,1000,676.791913
-28.712301,311,680.288306
128.086884,1000,703.531436
-106.349898,1000,715.992141
-26.325538,339,719.786558
-85.999529,1000,739.97888
218.027949,613,755.756216
17.621418,1000,769.509192
-37.819802,1000,791.889969
-27.774973,1000,812.664106
-14.394054,1000,824.993319
-4.901597,1000,847.310647
287.967523,243,850.006671
295.327196,307,853.406813
91.480108,1000,871.725416
246.873839,517,877.914287
186.724328,698,893.246023
212.777124,556,899.992956
214.013832,525,906.208295
239.579,604,919.205352
254.892966,294,922.487366
215.811319,336,926.31718
246.662508,512,939.165666
228.579349,584,946.170957
119.456703,1000,964.193181
254.185181,602,971.486041
238.285114,379,975.920086
285.053848,266,978.889825
231.974304,448,991.516891
299.895992,297,994.840026
256.737024,385,999.198636
268.950128,359,1003.291553
261.608771,398,1012.353985
234.82576,414,1017.128528
262.916684,259,1020.010426
261.464439,266,1023.010921
252.202298,434,1031.207073
285.676288,229,1033.722935
280.375332,252,1036.526512
233.922475,396,1041.047283
287.320535,224,1043.515975
252.709498,409,1058.864136
156.770546,1000,1070.724235
155.195334,1000,1085.238801
280.796117,428,1090.08353
291.883947,333,1099.474881
249.453855,321,1103.096186
284.755106,239,1105.768085
-6.325297,173,1107.658491
273.765076,304,1111.072295
262.673812,401,1115.687198
