#{"t_start": 1704388252.7560039, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-285.697174,93,0.150942
-281.417774,123,0.190799
-56.479074,70,0.208359
-36.57415,84,0.22912
-410.239434,130,0.274893
-439.784637,95,0.304115
-269.424644,74,0.327401
-358.2116,122,0.368083
-220.247631,103,0.398501
-32.458116,90,0.426115
-41.566051,193,0.493411
-266.058031,95,0.518444
-300.636914,109,0.547247
-195.701494,98,0.571831
-49.987888,90,1.089861
-152.435795,95,1.114938
-86.237562,88,1.137336
-395.942413,139,1.176231
-267.903699,150,1.22002
-66.745225,68,1.236964
-117.527535,105,1.264168
-170.683217,107,1.290075
-349.77719,81,1.310188
-81.838794,64,1.325091
-401.687509,111,1.354952
-87.2397,88,1.376799
-48.607487,75,1.395418
-345.791414,179,1.454001
-81.093522,92,1.947652
-279.424414,95,1.973216
-312.858024,116,2.004259
-274.504628,129,2.037393
-209.830583,178,2.092111
-339.827001,89,2.114779
-178.822698,101,2.141062
-313.649806,184,2.198703
-155.533218,67,2.21535
-102.181697,104,2.242838
-378.092754,96,2.266277
-42.888782,77,2.286291
-314.677427,96,2.310457
-61.307294,124,2.346063
-52.363209,77,2.768633
-119.837946,224,2.849536
-200.776968,98,2.875986
-418.615733,78,2.896629
-217.407418,132,2.934111
-149.301312,119,2.967148
-315.451237,177,3.022176
-133.008113,127,3.056999
-492.160409,132,3.098232
-107.861528,99,3.125465
-41.07479,85,3.147635
-217.446939,98,3.173578
-180.59067,87,3.197111
-397.686909,88,3.665781
-194.1948,115,3.696808
-141.809904,112,3.726987
-262.281585,109,3.756049
-187.187621,84,3.778113
-346.609455,114,3.808446
-81.03559,83,3.83147
-181.27703,119,3.864476
-302.053465,158,3.912517
-259.379288,74,3.931022
-144.076717,135,3.969075
-200.931653,112,3.998332
-144.685858,73,4.016538
-175.729587,83,4.038137
-336.570708,88,4.520505
-358.898698,95,4.549087
-253.410241,89,4.577761
-340.551621,91,4.605693
-133.261683,105,4.635063
-289.004528,100,4.66429
-408.447494,93,4.689748
-340.448553,117,4.727346
-396.59083,80,4.750915
-159.852605,79,4.773189
-50.591309,86,4.800989
-359.574292,91,4.828682
-428.665709,83,4.853625
-413.330348,86,4.88029
-366.997985,98,4.909503
-192.239147,83,4.93673
-71.705691,92,5.625309
-595.501849,129,5.66483
-284.281554,88,5.688739
-181.289575,95,5.714701
-442.165324,81,5.73661
-307.460334,112,5.766214
-11.528093,88,5.788044
-109.188105,195,5.854205
-152.658091,155,5.902895
-198.363124,81,6.631869
-538.695715,69,7.706686
-292.400719,89,8.941871
-163.768165,146,10.98596
-273.266366,114,12.53802
-588.230558,76,14.070866
-345.925401,105,15.456879
-497.642763,129,17.196631
-461.898051,72,18.17109
-302.205683,77,19.211773
-284.408436,98,20.522506
-253.765612,96,21.794479
-121.436639,156,23.912105
-146.015329,135,25.740125
-332.686828,172,28.039787
-259.28451,102,29.412787
-48.280506,113,30.920367
-366.107734,140,32.738939
-107.802016,202,36.225791
-210.04271,126,37.921699
-92.150622,146,39.859903
-116.410945,132,41.565454
-218.54898,83,42.632694
-64.670615,125,44.249224
-247.033204,158,46.316833
-186.831841,153,48.346988
-62.924633,106,49.716681
-51.634359,141,51.534771
-77.830873,142,53.369829
-76.39305,148,55.971209
-158.810772,111,57.449142
-58.548626,125,59.112724
-59.579706,73,60.062379
-62.308173,101,61.383172
-3.542471,115,62.904737
-1.272793,103,64.258498
-111.696195,133,66.036987
7.690136,155,68.109014
6.566149,165,70.322759
5.841227,129,72.016964
-232.032497,164,74.194923
53.574659,165,77.333334
4.776141,115,78.845545
-28.713651,151,80.862222
19.005251,128,82.590534
-50.897064,177,84.981613
-66.219424,150,86.987781
-159.029838,158,89.094801
1.205171,171,91.379295
16.846473,153,93.388959
44.320341,148,95.372288
-1.758156,184,100.447348
40.589425,252,103.79894
9.633722,270,107.427788
-51.128217,259,110.920095
44.338947,250,114.292279
2.087671,248,117.664411
12.962951,358,133.76214
48.132973,1000,148.48537
45.06508,1000,172.845388
-130.274857,680,182.352056
-42.61451,167,190.129291
-72.182165,1000,205.181719
-84.514051,1000,224.061596
-38.714846,1000,246.018436
12.981836,1000,260.505301
14.394109,1000,280.952869
122.970268,778,291.96969
-92.90966,1000,317.126679
48.290337,1000,341.108917
39.316129,1000,356.974369
129.996925,766,376.581021
165.219894,676,387.07546
214.926288,973,407.075673
39.197825,901,425.523644
-55.538887,629,434.676658
-97.352236,1000,454.473363
1.661775,1000,469.502911
102.311864,961,492.958604
210.645428,548,502.415712
198.953946,648,517.527005
226.298534,592,527.86762
23.690176,1000,551.647837
44.162562,1000,574.367793
123.142014,860,590.263292
-5.85448,1000,613.464839
29.152405,1000,630.953771
44.169262,1000,657.620434
218.52369,503,665.875468
12.665473,1000,687.178501
249.254637,490,695.114237
218.960198,814,716.112738
285.953164,325,721.470911
235.995905,707,738.50659
276.003232,467,746.28327
223.82765,723,765.07448
130.791331,1000,782.507977
82.085216,1000,802.041225
61.215862,1000,822.068442
203.746326,488,830.327486
135.050422,1000,847.340256
147.091512,1000,870.69491
105.390186,1000,893.495853
137.275757,1000,911.02052
133.348425,1000,933.329964
225.016351,850,951.382137
150.102653,1000,968.357949
221.792256,892,988.408967
227.999037,976,1010.563419
143.635311,1000,1027.442416
271.133485,725,1044.419751
225.012361,260,1048.597062
150.321544,1000,1071.270259
71.200339,1000,1088.867101
242.287533,659,1104.068075
235.609627,906,1120.159879
131.750411,1000,1139.544536
161.155875,1000,1163.470351
95.141982,1000,1181.118889
270.264002,221,1184.717144
74.042026,1000,1206.692139
77.985159,1000,1231.4315
134.27462,1000,1248.463337
110.770758,1000,1272.253202
141.35724,1000,1294.393892
108.771993,1000,1311.620846
139.730249,1000,1332.811214
44.363656,152,1335.285247
136.195935,1000,1354.947859
150.477504,1000,1376.357475
152.969889,1000,1393.086382
140.203662,1000,1415.288762
239.683578,654,1426.373883
26.073764,115,1428.240966
171.906433,1000,1447.160061
275.087465,408,1453.95504
163.460503,1000,1473.736119
168.838656,1000,1492.595252
116.446826,1000,1509.815216
257.218401,720,1523.288749
231.060822,516,1532.151576
25.49015,157,1534.707353
271.325489,336,1542.667553
273.96297,214,1546.168721
254.392754,325,1551.566977
260.581658,615,1561.910528
281.75559,254,1566.043545
48.696302,161,1571.992917
248.858685,282,1576.665157
253.533654,532,1585.722235
282.879524,321,1591.045195
272.331002,332,1599.512387
274.889831,232,1603.307877
258.054114,448,1610.940939
278.791867,480,1618.893672
215.455599,342,1626.65735
241.01351,345,1632.415765
247.226833,325,1637.821672
287.887875,245,1641.829891
268.743614,428,1649.055687
253.511405,278,1657.329738
250.781842,322,1662.685171
233.344823,262,1667.012442
283.803577,295,1671.926065
240.32844,253,1676.077863
248.099088,280,1684.331821
265.627195,381,1690.736017
254.954165,365,1696.755469
277.228436,376,1703.002548
309.166046,297,1710.915155
291.916289,508,1719.433113
135.41699,1000,1738.27267
306.142039,293,1743.005357
285.033847,252,1747.07949
234.566675,239,1750.986278
256.237336,221,1754.546041
260.852776,255,1758.692034
259.41131,236,1764.615965
291.42633,267,1768.955565
281.166354,236,1772.758636
243.716018,294,1777.528039
234.274186,296,1782.380724
287.22701,189,1785.435471
276.794276,256,1791.527181
230.172995,223,1795.045002
261.884651,331,1800.507548
278.868635,247,1804.487806
258.501829,272,1808.787558
252.741908,242,1812.719129
261.090097,194,1818.044148
261.747182,211,1821.438494
259.349671,454,1828.778399
80.260816,190,1831.757709
286.841979,227,1835.419968
297.366507,260,1839.571863
24.38562,302,1846.355088
308.604729,229,1850.092278
297.189188,257,1854.219778
274.97559,273,1858.693089
273.872047,225,1862.317059
39.302548,190,1865.343484
257.670411,209,1870.667944
282.740151,361,1876.710499
241.884035,231,1880.4527
295.726825,259,1884.680847
267.780684,264,1888.856135
248.271849,497,1898.796643
254.536095,244,1902.7368
263.2699,433,1909.753987
253.947264,389,1916.062699
34.705159,222,1921.283032
268.540082,531,1930.187301
45.134376,177,1932.996386
272.994078,303,1937.949446
268.193851,429,1945.05421
268.100189,260,1951.449858
279.745132,242,1955.391398
256.897268,216,1958.874228
278.092585,256,1962.962046
277.750088,228,1966.664287
284.463471,301,1971.51763
272.198131,277,1978.046314
252.014508,271,1982.42635
312.937121,235,1986.22772
274.864444,213,1989.696155
272.324095,335,1995.173996
276.178053,325,2003.348938
291.72722,254,2007.504361
258.023373,250,2011.554047
283.080757,260,2015.730712
287.30556,218,2019.249162
28.864444,155,2021.732563
241.556573,292,2028.058026
247.211511,214,2031.51773
9.625681,239,2035.338472
242.844616,289,2040.034692
251.13772,356,2045.918606
238.22325,514,2056.712516
253.782694,269,2061.101953
260.06863,278,2065.606862
256.452314,239,2069.476617
248.915762,388,2075.879316
271.71372,364,2084.688362
232.040822,276,2089.214771
238.799113,311,2094.32164
228.578141,320,2099.546855
236.681205,421,2108.447981
264.43783,311,2113.477625
260.436117,316,2118.673566
280.194651,440,2125.910602
259.977704,336,2131.389986
249.916436,306,2138.164903
25.943101,157,2140.682719
49.122838,230,2144.400898
257.961905,253,2148.523461
111.890555,1000,2167.783617
4.799646,198,2170.943968
280.197174,415,2177.886769
294.886243,283,2182.478083
137.109585,1000,2200.866858
303.956926,306,2205.868814
252.441953,367,2211.749814
8.608475,236,2218.436864
265.768309,409,2225.164564
247.749339,343,2230.692992
241.477465,323,2236.087317
14.462171,263,2242.866622
263.902027,261,2247.242373
247.384739,224,2250.972869
259.006939,274,2255.581917
152.607434,1000,2276.494311
248.430857,292,2281.402651
260.457204,285,2286.187839
292.93142,280,2290.870956
317.153799,320,2296.238523
226.096523,253,2302.79047
241.34781,272,2307.327698
238.416448,252,2311.530278
271.089505,253,2315.738538
138.136464,1000,2335.394935
270.868869,309,2340.615713
239.286939,289,2345.4245
267.025473,256,2349.662668
310.405654,238,2355.595379
250.843049,229,2359.385427
252.29799,232,2363.219364
294.262999,303,2368.271539
299.911089,244,2372.319851
262.646015,298,2377.324345
279.961223,207,2382.770504
261.068343,320,2388.179899
219.976653,669,2399.64392
271.314258,283,2404.329386
296.612078,230,2410.526052
263.273393,387,2417.112466
262.560473,251,2421.299638
281.420586,282,2426.034721
223.310371,552,2438.062714
250.117398,277,2442.680741
243.376753,294,2447.622387
249.182785,210,2451.121772
265.479108,247,2455.233254
208.346135,455,2465.093872
