#{"t_start": 1704388251.6102157, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-337.979562,94,0.113682
-181.70694,131,0.158517
-193.194037,107,0.192652
-64.914958,80,0.217139
-79.237482,71,0.238348
-203.327566,86,0.266498
-129.378574,98,0.298558
-247.256205,134,0.350094
-57.321539,92,0.378675
-174.144374,102,0.41205
-452.970689,100,0.443393
-153.571747,78,0.467481
-363.029508,134,0.511212
-277.583932,97,0.54155
-347.222102,105,1.58444
-83.261882,121,1.625099
-46.625215,114,1.661361
-371.684916,109,1.69753
-277.401832,96,1.727214
-160.55717,96,1.757536
-325.195198,113,1.792458
-63.145694,72,1.813979
-125.501124,137,1.857695
-150.988122,102,1.887905
3.873136,72,1.909526
-199.69186,84,1.935737
-139.775318,139,1.983359
-217.217457,137,2.03062
-103.192798,147,3.031965
-174.056878,82,3.057528
-73.639748,126,3.098729
-314.625319,89,3.126098
-441.781438,90,3.153484
-308.553491,99,3.184459
-68.986047,84,3.210346
-224.832732,64,3.229539
-96.946279,103,3.262316
-274.026011,93,3.289273
-390.64014,84,3.314688
-383.332736,146,3.365287
-171.464102,116,3.401523
-207.98197,94,3.431282
-237.220398,124,3.470515
-72.619381,145,4.369067
42.047446,99,4.400225
-280.826908,92,4.428771
-191.58058,72,4.449629
-204.847023,82,4.47449
-356.909365,114,4.511527
-223.979557,111,4.548559
-487.984271,99,4.58188
-343.07963,105,4.614028
-237.579735,69,4.633829
-92.110124,97,4.664583
-313.831119,104,4.695908
-88.770971,88,4.721987
-107.428478,158,4.778356
-163.84979,79,4.802411
-96.005386,107,5.473161
-269.117104,96,5.503375
-435.209723,107,5.537062
-338.085345,148,5.590816
-139.160989,163,5.6493
-101.834202,162,5.709081
-265.503499,85,5.737249
-107.011339,75,5.758353
-130.1845,117,5.795801
-231.418817,104,5.828969
-86.269975,75,5.850343
-283.892972,100,5.880318
-111.662463,130,5.923449
-104.532421,111,6.921633
-280.790395,80,6.945029
-100.83062,151,6.999165
-349.713705,118,7.037055
-375.864781,110,7.071784
27.535075,80,7.096448
-133.415513,120,7.133274
-358.832349,85,7.158386
-222.341615,117,7.193799
-97.521554,73,7.217031
-320.360883,115,7.251595
-77.902824,70,7.273052
-320.207735,118,7.31152
-183.974897,97,7.342475
-188.351072,100,7.374111
-32.184604,83,8.331147
-91.437292,83,8.35738
-216.297245,68,8.377335
-344.198081,115,8.414878
-390.038014,175,8.479516
-173.610517,89,8.506868
-34.043658,85,8.532604
-72.528493,85,8.559076
-175.243861,127,8.601046
