#{"t_start": 1707344974.2279706, "env_id": "BipedalWalker-v3"}
r,l,t
-101.484948,69,0.47127
-98.9398,91,0.523106
-76.811152,1600,1.472491
-86.985576,1600,2.346717
-109.559792,72,2.376792
-103.987822,89,2.412368
-82.671399,1600,3.319815
-104.72799,66,3.347603
-112.554071,58,3.372543
-118.802083,92,3.410737
-86.187792,1600,4.30375
-79.562633,1600,5.194267
-110.740834,60,5.219807
-113.595037,82,5.254844
-113.294311,70,5.284269
-98.725832,70,5.314129
-104.556096,55,5.337443
-103.364405,105,5.378788
-107.902635,36,5.689634
-101.656525,61,5.715335
-98.923098,90,5.75295
-111.380245,55,5.777166
-100.342255,95,5.8154
-102.069215,109,5.860229
-111.958056,62,5.887081
-100.625525,63,5.913908
-88.326991,1600,20.188807
-103.251098,45,20.231105
-128.432463,132,21.675338
-103.347168,89,23.077328
-103.128279,47,23.790532
-116.077123,55,23.842409
-119.062945,53,24.583269
-161.039364,1052,40.673555
-115.615259,94,41.413291
-109.787952,92,42.799758
-114.454632,73,43.519878
-106.35004,114,44.935212
-130.827799,321,48.521585
-116.148725,1600,68.501608
-109.949926,1600,98.138864
-109.635553,82,98.868361
-102.399354,100,99.615249
-109.190562,56,100.32003
-108.136202,77,101.045521
-103.498652,1600,124.002145
-93.260288,1600,148.408671
-83.539032,1600,171.60362
-100.674606,72,172.980984
-102.465018,62,173.6953
-106.787884,73,174.604673
-95.322822,1600,192.886903
-87.846256,1600,217.323064
-78.755157,1600,241.069681
-71.368897,1600,265.571894
-43.766709,1600,289.536599
-49.013658,1600,314.145165
-42.752986,1600,343.660315
-58.740124,1600,367.199233
-57.039019,1600,390.818501
-61.170031,1600,414.289995
-68.146335,1600,437.895591
-70.417919,1600,461.643238
-102.888843,74,462.368329
-61.296657,1600,486.054047
-49.240221,1600,504.234954
-50.001408,1600,522.35072
-111.4954,133,523.781052
-56.681522,1600,543.0292
-41.102681,1600,566.442005
-47.335896,1600,590.156469
-38.208634,1600,614.09269
-47.550291,1600,643.853028
-36.24752,1600,667.527972
-39.238702,1600,691.475436
-42.76608,1600,715.17953
-40.897778,1600,739.208246
-39.540307,1600,762.845498
-37.446345,1600,786.598156
-24.942217,1600,810.262503
-20.05811,1600,834.041815
-14.683759,1600,857.839431
-18.829758,1600,881.63972
-17.284444,1600,905.323269
-33.164014,1600,929.339805
-23.038136,1600,952.926107
-18.028527,1600,977.042824
-26.436996,1600,1006.94284
-30.47813,1600,1031.778401
-19.412883,1600,1056.069051
-21.947072,1600,1080.099475
-22.204999,1600,1104.549235
-43.631217,1600,1128.845213
-30.227437,1600,1153.192364
-22.883879,1600,1177.73304
-22.324026,1600,1203.141428
-26.794467,1600,1227.574006
-29.336898,1600,1252.001538
-66.54999,1600,1276.416553
-109.684181,106,1277.887658
-117.63084,140,1279.40024
-119.058791,109,1281.158346
-112.072201,59,1281.212707
-111.179071,79,1282.660911
-115.999972,51,1282.707929
-108.685619,51,1283.447079
-106.815981,88,1284.906407
-105.236862,132,1286.409551
-101.286115,169,1287.949488
-75.808248,1600,1312.253696
-72.955469,1600,1336.631944
-83.811749,1600,1360.929512
-49.85453,1600,1385.32309
-53.633912,1600,1409.934433
-46.781782,1600,1434.404505
-26.876442,1600,1459.02719
-28.322129,1600,1483.314399
-63.498701,1600,1513.23857
-34.617596,1600,1537.594574
-30.438501,1600,1561.803557
-34.494803,1600,1586.168818
-38.565792,1600,1610.814981
