#{"t_start": 1707877674.22385, "env_id": "BipedalWalker-v3"}
r,l,t
-81.480078,1600,0.763415
-80.127907,1600,1.28574
-101.363673,58,1.306881
-75.667924,1600,1.826115
-111.10766,47,1.84354
-95.101843,1600,2.35988
-120.644025,109,2.396876
-109.899182,65,2.41955
-125.17957,109,2.456657
-98.048739,80,2.483472
-103.947827,86,2.513146
-84.679819,1600,3.030243
-114.377049,55,3.049859
-85.060286,1600,6.283229
-111.070598,58,7.211335
-112.89948,67,8.150092
-140.562705,471,14.151693
-128.91212,131,15.694291
-118.925066,77,17.195058
-117.350598,52,17.235094
-118.462926,61,17.999274
-111.240759,70,18.77267
-117.699582,64,19.541117
-122.359858,43,20.293554
-146.329704,312,24.123178
-139.01884,156,25.682778
-105.771283,47,26.438331
-103.624706,47,27.199419
-129.262725,108,28.724613
-107.43542,74,29.499276
-117.492858,90,30.301948
-119.480302,106,31.821547
-119.912259,89,32.613616
-130.618037,129,34.156116
-106.911732,66,34.924858
-104.83409,52,35.686231
-127.45155,116,37.212159
-128.596724,103,38.003891
-106.859621,77,39.508287
-103.107919,51,39.547021
-120.932131,66,40.317026
-103.397751,77,41.81449
-100.446161,79,42.595515
-106.125424,1600,61.766228
-100.94653,1600,80.94552
-66.084343,1600,100.156637
-136.240345,202,102.468392
-60.25226,1600,121.668986
-90.071516,1600,145.437967
-69.26928,1600,164.730652
-112.637821,86,165.522232
-70.364698,1600,184.772059
-33.519911,1600,203.863898
-34.455538,1600,222.969163
-106.263934,75,224.457866
-105.353285,75,225.230484
-99.812134,77,226.005148
-106.291001,79,226.781837
-104.717126,115,228.300881
-104.296829,66,229.06512
-189.308617,898,239.751238
-123.018964,1600,258.834259
-105.445125,76,259.608393
-62.290294,1600,278.729309
-139.054711,971,290.204192
-50.321259,1600,309.270727
-169.317126,1523,327.593757
-184.896719,858,338.270025
-122.632021,93,339.057818
-132.179332,154,340.607609
-131.80904,565,347.477991
-121.781944,143,349.736654
-127.145763,142,351.271102
-118.448034,126,352.801815
