#{"t_start": 1707877756.2509286, "env_id": "BipedalWalker-v3"}
r,l,t
-83.352451,1600,0.867562
-100.259652,73,0.89581
-116.700649,78,0.924017
-92.186772,1600,1.444123
-101.890562,100,1.478675
-101.011971,1600,1.998701
-78.576327,1600,2.52357
-113.689507,57,2.543981
-113.503877,67,2.566874
-108.296578,48,2.584663
-112.743739,48,2.602745
-117.652578,71,2.627161
-99.491715,126,2.670473
-100.772134,74,2.696061
-101.106839,53,2.715333
-100.597213,79,2.743179
-102.152501,85,2.771755
-123.593901,120,2.812738
-121.438777,107,2.848376
-89.43426,1600,3.370039
-100.063141,75,3.397332
-89.245435,1600,15.242423
-112.098098,47,16.003232
-106.301886,53,16.77671
-107.949619,39,16.807487
-106.937104,51,17.578713
-102.978369,58,18.345411
-102.252785,60,19.115839
-106.911261,63,19.891496
-171.263794,663,27.641323
-141.76465,279,31.472828
-145.148633,374,36.117601
-108.032907,46,36.152937
-109.296587,53,36.924316
-111.308223,59,37.700251
-116.855131,109,39.228532
-107.243569,114,40.758694
-187.632219,972,52.324651
-107.075294,73,53.109384
-108.942475,90,53.905003
-116.541711,91,55.416665
-97.552337,1600,74.714193
-110.140476,1600,94.014825
-87.628269,1600,113.30222
-65.723366,1600,137.278218
-78.761907,1600,156.471376
-83.723843,1600,175.647396
-149.227357,1600,194.849526
-111.234956,61,195.618933
-61.002286,1600,214.761124
-95.938757,1600,233.968741
-137.503452,221,236.295028
-102.243661,93,237.806464
-106.8978,67,238.578954
-90.653446,1600,257.798215
-84.332437,1600,276.986011
-112.575757,210,279.306502
-119.148926,72,280.078047
-93.987219,1600,299.2481
-85.091281,1600,318.442959
-130.963206,469,323.846736
-86.042776,1600,343.018529
-70.059228,1600,362.215168
-55.707997,1600,383.432425
-112.24302,1600,402.600591
-65.70026,1600,421.770893
-46.948545,1600,440.963636
-77.857341,1600,460.157871
-107.734245,80,461.660384
-71.278175,1600,480.852877
-112.677954,58,480.896317
-112.13966,72,482.392785
-118.445191,88,483.179909
-83.467362,1600,502.386246
-96.906237,1600,521.574095
-62.158831,1600,540.767379
-52.464202,1600,559.935804
-72.296164,1600,579.119984
-70.442877,1600,598.273807
-74.946076,1600,621.869969
-69.364169,1600,641.071519
-70.69449,1600,660.252478
-59.289806,1600,679.440918
-70.582485,1600,698.645628
-73.548258,1600,717.843556
-177.339495,590,724.765858
-118.435965,130,726.30846
-113.123501,47,727.066806
-115.66252,122,728.598445
-114.930405,1600,747.883263
-58.735526,1600,767.227012
-116.100919,42,767.99033
-119.541401,44,768.024107
-118.674593,79,768.812119
-118.512405,43,769.573484
-115.078722,42,770.334885
-115.1856,42,770.367346
-113.629872,117,771.911037
-102.649923,1600,791.326683
-100.849618,1600,810.898849
-83.423395,1600,830.634907
-103.144738,1600,850.471932
-105.825896,56,851.267372
-80.050131,1600,875.812699
-94.308687,1600,896.11574
-78.976334,1600,916.546417
-96.272166,1600,936.982465
