#{"t_start": 1707369578.7827208, "env_id": "BipedalWalker-v3"}
r,l,t
-101.484948,69,0.463833
-98.9398,91,0.505797
-76.811152,1600,1.135206
-86.985576,1600,1.75473
-109.559792,72,1.784255
-103.987822,89,1.819343
-82.671399,1600,2.44462
-104.72799,66,2.472278
-112.554071,58,2.497021
-118.802083,92,2.534976
-86.187792,1600,3.157801
-79.562633,1600,3.778312
-110.740834,60,3.803663
-113.595037,82,3.838315
-113.294311,70,3.867666
-98.725832,70,3.897339
-104.556096,55,3.920394
-103.364405,105,3.961735
-107.902635,36,3.978398
-101.656525,61,4.003835
-98.923098,90,4.041129
-111.380245,55,4.065137
-100.342255,95,4.10307
-102.069215,109,4.147684
-111.958056,62,4.17431
-100.625525,63,4.200907
-176.596984,1017,13.034786
-99.197763,82,13.991498
-121.946057,58,14.931155
-116.964232,64,15.874547
-103.377191,100,16.847144
-102.171681,64,17.792118
-105.042678,66,18.737534
-125.671465,107,20.61629
-120.801622,76,21.581167
-102.376983,76,22.545981
-104.927522,62,23.500932
-103.345709,111,25.411333
-109.874421,100,27.31272
-109.049312,88,28.294022
-112.018969,112,30.209338
-107.311813,49,31.157717
-102.206237,44,31.194596
-108.308232,74,32.163552
-107.151241,135,34.996671
-122.424347,108,35.992805
-114.417483,110,37.900285
-105.681689,92,38.883142
-117.239622,1600,62.837914
-138.266402,117,64.749592
-108.771541,91,66.635701
-136.394804,136,68.555024
-132.488737,90,69.531287
-122.275417,73,70.494637
-131.419395,131,72.410253
-184.074018,1310,92.398288
-105.664463,138,94.293656
-112.586318,101,96.16907
-128.793263,121,97.165041
-115.032751,1600,120.988212
-61.662948,1600,144.761115
-69.086665,1600,171.691746
-113.221519,82,173.540817
-120.309553,68,174.493912
-116.903753,61,175.446918
-117.997525,57,176.391948
-120.556851,57,177.336992
-121.450597,59,177.386289
-79.043503,1600,201.137445
-76.42727,1600,224.947718
-63.62802,1600,248.656168
-112.010193,1600,272.213183
-145.102512,400,278.77091
-105.451842,74,279.720935
-102.212993,119,281.597066
-75.339959,1600,305.273036
-63.019102,1600,328.925542
-65.788867,1600,352.502383
-124.084403,106,353.480343
-61.280375,1600,377.126775
-127.58263,73,378.993572
-124.628218,78,379.956533
-125.477036,77,380.922773
-47.268493,1600,404.571434
-105.152314,78,405.528524
-50.905086,1600,429.085775
-101.062782,105,430.966242
-55.070546,1600,458.995418
-54.400578,1600,482.387747
-48.969922,1600,506.002419
-59.72308,1600,529.598583
-52.564272,1600,553.203209
-107.332387,137,555.102887
-102.552259,75,556.065883
-68.514562,1600,579.732087
-113.244617,637,589.175328
-103.042387,221,592.92406
-60.356968,1600,616.518018
-57.109807,1600,640.157095
-37.329214,1600,663.812522
-54.889658,1600,687.457189
-72.21743,1600,711.016251
-80.01426,1600,734.639042
-75.136172,1600,763.549126
-90.333424,554,771.00371
-104.617973,80,771.951334
-62.178705,1600,795.539252
-83.416722,516,803.081127
-5.522478,1600,826.756243
-113.62035,1325,846.60984
-12.896602,1600,870.241157
91.199938,1600,893.859257
-65.962872,582,902.422077
-26.909294,1114,919.491745
-56.787242,1600,943.290371
121.087207,1600,967.030656
136.45808,1600,990.904253
143.250179,1600,1014.935762
-57.748064,1600,1039.194254
20.700348,1600,1069.075451
95.481107,1600,1093.533658
-127.742208,1600,1118.21033
-86.071703,1600,1142.901942
-101.334144,100,1143.920676
-82.555821,1600,1168.632251
124.339522,1600,1193.405209
206.817362,1600,1218.22065
-57.015841,479,1226.12857
114.886643,1595,1250.902019
14.315875,1600,1275.660312
272.133911,1509,1298.54079
271.228427,1557,1323.299131
275.082942,1520,1346.118394
280.304242,1366,1367.88312
154.066991,1170,1389.507193
117.30069,1600,1414.168399
-68.45199,178,1417.139699
-46.358861,252,1421.111344
-68.344473,187,1424.082262
-71.719954,198,1427.059951
-38.556838,1600,1451.883337
167.985965,1131,1468.765215
48.686167,654,1479.643133
286.565259,1181,1497.553651
280.939333,1211,1516.408092
287.252542,1209,1535.258386
287.423021,1200,1554.120858
158.564105,1600,1578.917353
277.502668,1248,1597.860518
290.132135,1106,1614.746811
106.590033,1600,1639.606086
135.685878,1600,1664.567085
60.25354,1600,1693.159004
288.09993,1155,1710.666741
103.052869,837,1723.603895
284.467306,1145,1743.477397
287.150082,1145,1763.374974
295.400896,1070,1782.162503
-9.123591,1600,1809.897407
68.428284,639,1820.992692
119.931522,778,1834.307746
78.192316,649,1845.402375
110.495851,753,1858.696526
25.484936,402,1865.371848
59.632273,559,1875.32814
299.192795,1030,1893.098695
296.375239,1087,1912.07096
217.540666,1600,1937.695899
301.447545,952,1952.68389
297.148392,1017,1968.872481
299.738256,969,1984.039356
296.702247,959,1999.238721
44.297973,504,2007.343342
133.823809,739,2020.796921
-8.460783,338,2026.668159
297.811903,978,2041.49755
40.141558,493,2049.525326
130.074759,778,2061.627692
190.735987,880,2075.682519
300.783587,953,2089.80963
297.803991,996,2105.924996
300.603695,1001,2121.994125
300.874746,971,2137.084576
99.538948,643,2147.145425
299.765184,925,2161.262435
302.080114,901,2175.360817
52.750101,499,2183.407088
300.780165,886,2197.518991
300.512816,869,2211.59543
300.427082,885,2224.73258
300.262961,927,2239.818259
120.762802,672,2249.921011
303.511243,879,2264.038944
304.271794,910,2278.165437
304.433115,916,2293.258665
303.865019,919,2307.409336
303.951441,908,2321.548895
303.437049,895,2338.79569
304.718122,959,2353.771515
304.564739,966,2368.872475
305.431697,890,2383.112064
309.587943,828,2396.309323
302.597345,928,2411.472669
303.959458,899,2425.588466
305.199103,868,2438.736348
13.779818,362,2444.770697
302.790318,923,2458.935397
182.87357,840,2473.037165
305.171686,900,2487.199888
305.130828,893,2501.378964
305.869703,887,2514.58602
305.888314,898,2528.778101
305.902877,877,2542.900968
306.348076,870,2556.993728
306.051388,913,2571.141587
96.741734,568,2580.225579
304.021728,893,2594.430212
115.405387,624,2604.547172
304.383958,856,2617.748854
305.440391,894,2631.964274
304.460379,889,2646.189917
305.207058,925,2663.120827
307.401914,870,2677.176881
306.133841,879,2691.324358
304.430143,868,2704.566996
305.661573,882,2718.781406
165.130567,756,2730.979842
304.084674,851,2744.223965
306.627445,817,2757.402637
0.230888,307,2762.455534
307.072657,847,2775.643619
305.250503,855,2788.815855
-117.243361,139,2790.853077
307.138383,823,2803.991886
308.179349,832,2817.129465
305.977133,858,2831.277902
305.504799,838,2844.455788
41.851281,408,2850.549793
56.20023,472,2857.634219
307.470695,851,2871.950122
307.39949,847,2885.373528
-26.926272,233,2889.485101
139.128924,634,2899.859244
305.02857,858,2913.363827
306.28629,856,2926.938295
307.804412,828,2940.460496
