#{"t_start": 1704427625.7881267, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-177.843234,124,0.16749
-111.910634,187,0.301784
-80.941212,72,0.322679
-112.644509,89,0.350937
-81.471357,98,0.382019
-396.58671,115,0.418174
-204.99202,70,0.438838
-89.979458,99,0.47023
-222.004718,96,0.501147
-317.411952,86,0.527864
-396.542946,86,0.555609
-406.773107,128,0.598899
-408.206861,124,0.639079
-298.631765,96,0.66952
-601.010058,108,1.18966
-352.927447,148,1.242954
-213.318519,139,1.289463
-330.614202,90,1.317445
-225.46374,90,1.344348
-317.544126,112,1.378335
-261.129539,172,1.443543
-122.564222,67,1.463367
-370.843968,90,1.492761
-174.639132,128,1.533104
-232.083645,143,1.58184
-343.771323,95,1.611842
-36.073197,98,1.642685
-605.493007,117,2.629433
-115.400926,169,2.691709
-120.068551,142,2.73945
-146.446254,122,2.779563
-300.136843,76,2.802508
-229.220623,117,2.839777
-174.405894,93,2.868238
-222.880565,89,2.895472
-130.105812,123,2.935102
-21.818191,87,2.964046
-110.152453,87,2.99238
-89.752693,90,3.019808
-336.660332,86,3.046816
-114.323842,112,3.083778
-336.406117,105,3.865103
-348.90549,98,3.895754
-273.226606,97,3.925676
-145.369259,167,3.986785
-289.977039,104,4.021029
-357.1822,79,4.044051
-202.011144,93,4.07211
-160.442155,91,4.099598
-201.004974,97,4.130572
-187.730456,126,4.175406
-362.488974,91,4.203106
-317.965411,109,4.235326
-363.670046,99,4.268114
-46.453157,79,4.292243
-372.299194,105,4.326454
-314.437575,546,5.526232
-154.583076,103,5.559394
-72.200586,87,5.585178
-8.741812,92,5.614021
-343.106507,122,5.653381
-230.50478,113,5.691166
-89.746745,105,5.723891
-243.833385,108,5.758089
-277.698162,106,5.790609
-42.152437,150,6.722219
-245.89626,107,6.75579
-15.544468,105,6.790887
-35.611285,98,6.822731
-182.4148,73,6.845325
-83.841626,93,6.874594
-376.100586,80,6.899332
-311.187786,73,6.921175
-22.844791,85,6.947208
-272.515319,103,6.979238
-357.579604,96,7.009188
-254.659098,145,7.059863
-58.472185,77,7.083332
-122.169115,123,7.124687
-74.640164,84,7.150485
-214.359991,105,7.183492
-123.471833,90,7.69959
-59.292994,79,7.724932
45.192025,1000,12.809195
-371.580237,154,14.662855
-3.196252,112,16.012789
-58.495775,109,19.850054
-144.676169,218,22.481646
-263.156513,122,23.944338
-372.710338,181,26.122542
-312.269015,115,27.482504
-75.992942,258,30.593643
-92.405406,117,31.978771
-334.82943,238,34.836906
-116.325529,433,53.959324
-277.494887,661,62.53845
-100.915839,515,69.366561
-135.984703,1000,87.649977
-72.150765,281,91.053978
-49.274463,277,94.432496
-133.140091,454,104.210853
-19.874123,119,105.616783
15.189385,95,106.742768
-562.600997,531,113.731546
25.202904,1000,138.834958
-2.639388,102,140.026189
37.96252,103,141.231277
25.926747,1000,157.717056
141.96739,885,170.059082
-18.854872,1000,188.935872
-15.66214,112,190.515441
38.176851,1000,215.114982
158.722234,586,222.630682
285.418245,274,225.910473
279.954436,267,229.1164
54.232263,1000,253.97402
96.122672,1000,272.968384
244.263178,935,284.926808
112.12015,1000,302.813659
161.732248,529,310.623783
276.218283,279,319.625859
146.706682,1000,334.721805
160.656601,1000,352.882246
244.737962,526,360.40495
258.040957,322,368.698729
-76.949489,370,373.212753
249.122259,277,376.546707
126.79767,937,391.19365
241.089738,673,399.402285
225.95511,977,414.193027
247.250547,321,418.157076
287.921545,263,421.312851
245.197064,233,424.104986
298.700788,350,428.384392
249.412457,220,434.926198
269.106718,402,439.818214
275.765161,254,442.916343
290.070495,390,447.683584
272.840129,268,450.921553
284.435773,473,459.26242
270.377875,254,462.315303
286.101273,273,465.600222
271.440079,661,476.676512
50.565029,199,479.054379
267.980602,257,482.115218
303.061428,547,489.011904
298.366551,279,492.337202
293.162995,325,499.729923
252.310384,256,502.815462
64.150925,153,504.633978
282.746031,226,507.315173
264.082725,267,510.513046
253.8123,296,514.072079
166.239002,1000,528.388901
263.203258,363,532.797015
26.334196,186,536.630348
288.486881,241,539.51639
147.43629,1000,551.953666
48.866708,166,553.933856
-36.16587,162,557.397712
283.7814,167,559.364951
248.157331,209,561.839671
-12.339767,152,563.612554
21.005733,163,565.522367
-11.780068,135,567.100528
260.706999,230,569.81584
233.807255,203,572.219704
273.263593,216,579.861975
287.449738,216,583.007435
264.65979,191,585.732312
195.50494,565,594.090471
291.342205,198,596.909552
241.180345,334,605.998583
-19.165647,127,607.804022
314.638144,323,612.453279
118.032318,1000,629.207
308.097936,225,632.433441
264.300294,190,635.132758
275.120936,203,638.032205
