#{"t_start": 1704427616.9656613, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-103.752501,85,0.102046
-291.450878,108,0.142128
-377.005267,121,0.190661
-101.000754,111,0.232334
-80.154487,112,0.275978
-166.120705,90,0.305756
-133.639062,105,0.338333
-288.147103,117,0.375818
-262.34618,139,0.425912
-98.106779,74,0.447011
-394.200192,115,0.48171
-96.32596,91,0.504679
-257.126212,95,0.53004
-427.574101,109,0.559456
-262.480805,93,1.462519
-273.474846,88,1.484652
-84.976595,84,1.506372
-88.904667,120,1.539213
-293.934158,123,1.572955
-172.728222,116,1.604664
-369.422798,113,1.634613
-166.296813,104,1.663664
-366.020111,90,1.68728
-104.323573,114,1.716689
-349.6495,137,1.754652
-115.984808,116,1.786623
-232.020538,154,1.831433
-49.155259,92,2.25141
-254.404316,122,2.284069
-242.78029,86,2.307309
-315.882407,94,2.33188
-162.215278,99,2.357246
-71.119959,80,2.377549
-288.94156,68,2.394931
-375.815337,186,2.455935
-59.794065,80,2.476398
-253.783144,162,2.526785
-138.949532,96,2.55215
-112.569356,124,2.587854
-217.739928,94,2.613389
-267.738023,150,2.657465
-538.516041,100,3.258541
-402.332162,84,3.279856
-47.313053,156,3.328818
-51.862145,65,3.344943
-226.794744,99,3.371429
-308.588194,156,3.419188
-97.324114,89,3.44183
-228.714402,100,3.468297
-247.424853,104,3.496332
-72.776139,107,3.52902
-204.537922,70,3.547306
-37.213694,77,3.566637
-353.320754,109,3.596146
-133.182276,153,3.64041
-395.502076,127,4.473918
-285.325826,169,4.526977
-326.092961,95,4.552557
-125.120437,109,4.58205
13.932423,95,4.607308
-353.289433,122,4.643631
-338.21208,99,4.669017
-90.663858,95,4.694606
-251.137235,121,4.727038
-292.239248,134,4.763806
-416.397876,91,4.788886
-178.009136,184,4.847852
-277.446658,75,4.866868
-298.96805,91,5.419054
-70.942891,70,5.436627
-253.930453,105,5.462827
-355.387432,99,5.488786
-239.410021,87,5.511519
-76.276077,73,5.531163
-114.200373,97,5.556591
-381.904753,207,5.632035
-263.411556,93,5.656343
-103.829736,96,5.680473
-186.808751,80,5.701169
-358.667794,112,5.731589
-438.863572,89,5.754293
-130.712642,83,5.776462
-233.771434,142,5.818212
-119.501049,76,6.676184
-90.182133,94,6.701338
-133.109153,123,6.735692
-305.996725,92,6.758288
-52.910998,161,6.806913
-164.109368,126,6.841774
-30.744676,85,6.862909
-70.754839,85,6.884831
-532.89163,145,6.927277
-448.900752,85,7.807013
-371.751737,97,9.156585
-45.794109,117,10.789047
-8.203713,114,12.381537
-266.3472,153,16.429809
-314.192717,187,19.028153
-1.833467,168,20.892291
15.009811,269,23.948338
-45.202955,482,29.580205
-30.621786,234,32.197942
-38.670999,480,45.157759
-60.053563,1000,58.293338
-69.95957,451,76.026832
196.255042,727,85.158014
38.900427,209,87.483144
-26.223262,232,90.080609
197.010756,488,99.390633
-7.979527,248,102.1658
108.16748,1000,118.428649
-7.055157,202,120.681414
-0.933663,241,123.365349
-59.699155,487,129.130175
231.412514,701,141.354119
1.813693,265,144.307006
230.563608,278,147.443065
2.32882,299,150.772054
256.079392,634,163.760198
202.427387,313,167.310823
3.488815,315,170.85691
250.767368,407,175.555437
248.034073,448,184.253297
221.552549,671,192.283114
269.931381,390,196.768479
129.940603,698,210.562882
256.828716,323,214.289574
-52.693726,512,220.437493
-171.653961,746,237.822811
-42.533019,304,241.245903
270.283737,349,245.237539
184.419992,470,260.656133
189.808362,480,266.366274
246.618614,321,269.991052
161.424806,485,282.476759
119.960714,872,292.63089
206.012613,424,297.570811
267.93697,249,307.22447
253.862323,290,310.47013
281.959519,301,313.848996
244.60217,255,316.706394
284.04173,949,330.131508
211.763866,236,332.764488
234.841516,322,336.360211
228.090999,303,339.731274
263.045553,245,342.446702
230.898171,454,350.12219
253.022588,269,353.116058
242.703854,346,357.011288
248.450947,271,360.026938
254.97812,257,367.450672
227.491097,856,377.517538
253.039345,576,387.638601
287.462073,335,391.425033
237.731233,282,394.586803
25.686612,180,396.576735
278.661659,303,399.991312
273.344473,225,402.48606
204.729915,617,412.972088
