#{"t_start": 1707315025.9812148, "env_id": "BipedalWalker-v3"}
r,l,t
-99.595425,75,0.366418
-103.299626,67,0.406021
-99.465372,59,0.439232
-102.922965,71,0.470665
-105.821982,56,0.494244
-96.988104,1600,1.047462
-123.405392,113,1.085649
-83.320018,1600,1.606063
-102.746041,67,1.629265
-85.927843,1600,2.148777
-99.229809,125,2.195226
-109.785396,63,2.220223
-98.054049,82,2.249009
-106.705514,60,2.269277
-78.190611,1600,2.798071
-105.063013,74,2.823875
-114.231724,78,2.850785
-117.732946,88,2.881048
-82.378573,1600,3.403928
-102.640813,73,3.430177
-106.271581,73,3.45548
-125.538772,125,3.496548
-82.077066,1600,16.183429
-103.757842,69,16.988668
-111.84477,1600,36.91432
-104.843958,62,37.712898
-103.524094,59,38.512263
-105.625995,62,39.310286
-105.229163,53,39.350581
-106.35663,43,40.136474
-107.647304,48,40.92952
-105.688379,53,41.720636
-100.423663,60,42.514641
-107.301843,47,42.550547
-101.17863,74,43.357158
-102.452411,59,44.156942
-103.454139,69,44.963146
-103.516265,64,45.764011
-100.63321,70,47.313163
-99.836859,66,48.115392
-106.254755,82,48.928001
-99.78844,61,49.730922
-98.390831,81,50.54575
-98.319088,97,52.119408
-103.023699,64,52.914324
-100.614136,67,53.71227
-100.793865,77,54.521945
-115.278404,71,55.329389
-101.451977,90,56.152004
-101.97153,79,57.721126
-99.61294,101,58.54655
-101.964396,70,59.345714
-98.627598,67,60.141301
-100.533361,86,61.709286
-102.717378,83,62.524437
-117.258103,81,63.335718
-111.607054,35,64.116508
-113.288339,36,64.144918
-122.674616,216,67.321016
-111.311922,45,67.355618
-123.097189,55,68.162061
-116.438372,52,68.957156
-112.506647,46,69.746562
-123.634769,55,70.538487
-123.193358,55,70.579908
-114.189615,37,71.357205
-117.128629,52,72.148506
-120.589559,68,72.947353
-115.70525,65,73.748894
-105.716666,130,75.344033
-119.069018,55,76.130262
-120.871576,61,76.929532
-121.790875,63,77.72908
-118.760576,65,78.529033
-117.226219,60,79.325516
-114.316621,60,80.1217
-116.374205,72,80.928833
-122.581147,69,81.736856
-118.308372,70,82.544463
-112.365443,44,83.334569
-124.806129,73,84.143036
-118.878535,62,84.944229
-125.235876,70,85.753394
-114.922821,113,87.348991
-114.845501,71,88.156567
-118.818619,92,88.977079
-122.499023,78,89.78848
-125.543146,88,91.359838
-114.058855,46,91.394984
-120.1927,54,92.188674
-112.10863,45,92.977046
-111.573038,49,93.771917
-113.344244,50,94.565057
-113.850976,52,94.604141
-117.256235,58,95.40398
-124.814423,77,96.212301
-115.327753,68,97.779579
-111.858931,51,97.818178
-99.920408,194,100.217602
-133.531333,173,102.600594
-132.233398,164,104.97676
-118.212269,1600,124.952157
-144.057721,772,139.072702
-128.613169,1600,159.024498
-115.930541,71,159.82908
-114.784945,63,160.63207
-119.71366,1600,180.586632
-127.448124,1600,200.59343
-179.646022,1062,213.424822
-134.407233,157,215.798409
-113.192091,108,217.385031
-119.359261,87,218.203286
-123.450053,98,219.025235
-115.697637,91,220.596158
-124.180271,76,221.410003
-121.327786,68,222.219123
-116.825624,66,223.023908
-125.353835,87,223.840971
-122.769347,77,225.4017
-121.031178,112,226.235217
-127.422316,74,227.793763
-131.052516,239,230.226559
-113.976391,64,231.025627
-113.586653,80,232.589786
-115.580985,73,233.396271
-114.092995,69,234.199622
-112.529847,65,234.999872
-114.740787,71,235.802452
-117.776927,61,236.603118
-123.497389,84,237.420291
-122.478101,207,239.829149
-112.535983,167,242.219228
-133.810459,351,246.993246
-117.467638,88,247.81267
-120.068551,108,249.406828
-114.682548,102,250.234998
-124.285621,121,251.836448
-124.252114,147,253.457482
-114.30945,62,254.265856
-112.478554,54,255.062663
-119.753414,154,257.428856
-113.830942,70,258.2394
-114.59836,69,259.044873
-112.775653,72,259.856093
-117.195265,97,260.679728
-113.4735,60,261.474007
-110.388613,50,262.258802
-111.09401,63,263.05696
-111.052478,48,263.843916
-111.972433,53,264.637127
-134.127345,204,267.049326
-116.575259,89,267.86709
-125.774836,153,270.244742
-70.350261,1600,290.193624
-190.102118,1535,309.34091
-50.175096,1600,329.36507
-64.896079,1600,349.393576
-83.419765,1600,369.387953
-78.852904,1600,389.821169
-96.173845,84,390.637451
-98.146594,148,392.246776
-95.059514,150,394.620612
-97.727746,100,395.44679
-95.755904,218,398.606249
-92.096066,170,400.242448
-103.520972,182,402.639436
-132.718231,462,408.245168
-106.324267,130,409.85384
-101.68418,135,411.460023
-108.521872,158,413.837099
-128.479167,98,414.665397
-93.871664,136,417.032708
-118.893708,60,417.078249
-119.822722,63,417.883401
-120.66629,74,419.450701
-124.353891,80,420.265941
-121.2735,123,421.86749
-126.001889,110,423.454262
-102.049772,1600,443.46094
-66.450715,1600,463.454475
-79.409631,1600,483.453584
-111.744271,1600,503.467064
-88.677386,1600,523.479972
-83.034829,1600,543.455835
-84.314499,1600,563.472979
-95.433803,1600,583.473061
-91.121637,1600,603.479298
-112.720695,1600,623.487864
-165.334908,735,632.31246
-131.720344,291,636.519913
-118.742393,78,637.335407
-125.571938,167,638.968333
-116.81889,68,639.769555
-120.909846,101,641.351033
-111.877573,98,642.934131
-142.838914,420,647.76101
-113.208024,81,648.576562
-109.456138,51,649.371428
-135.307655,395,654.180921
-107.016747,64,654.984176
-108.426139,45,655.778768
-108.301554,48,656.569708
-108.125353,45,657.359204
-109.819807,42,657.391662
-111.440141,35,658.176749
-110.849725,35,658.203967
-110.718203,45,658.99201
-110.44668,32,659.017487
-107.720805,56,659.81484
-113.080843,62,660.61693
-117.454901,57,661.41233
-111.93351,35,662.194916
-111.61844,38,662.224104
-111.987551,41,663.010415
-108.10667,56,663.808007
-107.946378,60,664.608134
-118.962922,85,665.425813
-112.374251,90,667.004068
-116.326589,98,667.830411
-112.262768,102,669.415432
-114.939308,52,669.454284
-110.326324,102,671.041353
-115.639731,172,673.428375
-120.099702,48,673.46437
-112.930444,116,675.060116
-122.550732,55,675.854172
-121.321339,60,676.657175
-122.407765,60,677.465558
-121.448918,52,678.260931
-118.207431,70,679.06823
-120.654277,50,679.860868
-123.757561,50,680.655156
-119.835273,60,680.699382
-114.804906,64,681.501993
-113.620949,62,682.307544
-116.368668,56,683.107703
-152.67175,550,690.291322
-70.588892,1600,710.29735
-108.816205,541,716.717067
-60.82539,1600,736.810272
-104.747353,1600,756.901103
-93.016506,1600,776.990852
-58.356112,1600,797.099312
-52.012741,1600,817.322565
-53.545433,1600,837.632544
-60.637589,1600,858.061252
-62.552151,1600,878.698543
-65.273279,1600,904.045082
-61.031508,1600,925.003253
-62.186085,1600,946.031756
-104.618761,79,947.696377
-104.438669,85,948.553049
-103.629026,73,949.400065
-103.694512,74,950.250154
-105.369921,76,951.106339
-103.662195,67,951.953578
-103.640801,1600,973.053222
-66.557346,1600,994.175411
-54.119233,1600,1015.302634
-75.435243,1600,1036.434357
-203.191166,1454,1055.902484
-109.632203,60,1056.749312
-118.339363,44,1057.584456
-118.430093,45,1057.618217
-117.383802,43,1058.451405
-117.811479,44,1059.288597
-113.659114,40,1059.319152
-111.288681,41,1060.154196
-113.077334,42,1060.984877
-119.217782,56,1061.831052
-120.309,66,1062.683429
-121.315561,75,1063.533179
-121.223456,62,1064.376615
-119.259257,58,1065.221381
-120.491406,58,1066.062629
-118.215893,52,1066.101418
-113.468295,114,1067.783766
-113.405029,125,1069.471395
-115.733595,78,1070.327068
-107.5116,102,1072.000763
-115.877585,56,1072.843193
-109.530027,82,1073.700587
-107.044342,214,1076.248834
-116.085097,183,1078.784695
-112.052195,1600,1099.889541
-132.295004,677,1109.193608
-133.032842,1600,1130.357837
-109.957863,1600,1151.532767
-109.773958,1600,1176.60679
-82.466363,1600,1197.839967
-67.252662,1600,1219.084919
-54.552837,1600,1240.360841
-73.269873,1600,1261.601267
-45.744608,1600,1282.90257
-49.323821,1600,1304.19596
-36.736164,1600,1325.490043
-47.462489,1600,1346.828453
-50.29434,1600,1368.1495
-60.087864,1600,1389.515463
-58.477463,1600,1410.886983
-45.196546,1600,1436.851054
-52.435554,1600,1458.236425
-51.419733,1600,1479.685253
-56.161986,1600,1501.117552
-50.668307,1600,1522.569147
-51.64516,1600,1544.053509
-46.712838,1600,1565.539572
-81.005864,1600,1587.015223
-51.745307,1600,1608.491915
-54.04985,1600,1629.985074
-50.088687,1600,1651.50135
-51.785542,1600,1673.020192
-59.125656,1600,1694.55003
-50.643647,1600,1720.679797
-64.054345,1600,1742.221324
-69.58136,1600,1763.764281
-59.20452,1600,1785.324104
-57.60902,1600,1806.875878
-43.242865,1600,1828.465644
-47.983262,1600,1850.064222
-41.011334,1600,1871.631481
-41.850167,1600,1893.194247
-47.619852,1600,1914.81407
-54.44963,1600,1936.387024
-44.559208,1600,1957.993937
-30.577001,1600,1984.063034
-52.531303,1600,2005.679464
