#{"t_start": 1707315025.9819586, "env_id": "BipedalWalker-v3"}
r,l,t
-81.480078,1600,0.982488
-80.127907,1600,1.642237
-101.363673,58,1.668895
-75.667924,1600,2.33492
-111.10766,47,2.357028
-95.101843,1600,3.019082
-120.644025,109,3.066304
-109.899182,65,3.095612
-125.17957,109,3.143411
-98.048739,80,3.178056
-103.947827,86,3.216546
-84.679819,1600,3.878822
-114.377049,55,3.903818
-85.635466,1600,7.892288
-108.143475,50,9.00255
-187.883567,1364,32.570767
-115.012744,92,34.769135
-126.721072,169,37.062616
-103.946036,59,38.176654
-105.512609,43,39.277986
-100.71764,65,40.401278
-99.767144,81,41.543074
-102.263029,63,42.663979
-101.158119,76,43.793903
-108.089614,123,46.029839
-104.585541,51,47.136745
-100.039516,81,48.27648
-99.623151,75,49.408134
-110.691024,86,51.600442
-114.381163,1600,79.682295
-100.228931,115,81.910211
-135.746772,183,84.204775
-87.895907,239,88.660948
-129.193337,333,94.263433
-126.72483,228,98.706359
-98.240525,1600,126.722245
-96.533606,1600,154.66354
-124.698523,85,155.80556
-125.030864,71,156.939148
-113.917772,63,158.058365
-90.086765,1600,186.319987
-104.168253,51,187.428366
-99.758109,71,188.553149
-98.968552,60,189.671811
-103.656563,47,190.775114
-99.452418,64,191.893676
-100.306844,54,193.006828
-100.103739,84,194.149201
-102.207746,50,195.259271
-99.8964,60,196.377838
-102.105593,55,197.495664
-103.156669,65,198.61913
-102.107792,62,199.738827
-99.31829,75,200.870962
-99.760089,72,201.999772
-98.843654,69,203.12464
-102.877338,106,205.339069
-91.606458,98,206.493906
-99.551733,74,207.62897
-101.566241,68,208.763621
-96.820702,75,210.947432
-101.456328,64,212.06934
-101.974319,63,213.189431
-98.932,72,214.32041
-100.669609,65,215.443628
-99.861367,63,216.5636
-102.277472,58,217.677772
-101.518293,53,217.735555
-100.617266,68,218.862561
-105.760596,93,221.066055
-103.656866,73,222.199561
-101.174778,76,223.334089
-106.171836,81,225.525008
-103.126433,80,226.661985
-104.912948,77,227.795311
-105.395895,69,228.926512
-115.979053,455,236.754344
-85.645468,1600,264.716466
-81.666163,1600,292.678938
-64.863371,1600,320.684108
-55.082082,1600,348.756453
-42.23472,1600,376.842752
-37.166873,1600,404.915706
-38.02991,1600,432.981213
-83.180782,615,444.158142
-31.856193,1600,472.201017
-46.214809,1600,500.216298
-12.272451,1600,528.222938
-114.067437,48,529.336035
-112.633433,46,529.387501
-114.30729,48,530.707043
-115.239493,56,531.817965
-114.501731,48,532.919976
-116.950598,79,534.056454
-45.986749,1600,562.048234
-52.619419,1600,590.030478
-46.069182,1600,617.955428
-63.680441,1600,645.907647
-74.301423,306,651.474894
-75.637817,517,660.458457
-85.50414,1600,688.452098
-113.365694,97,689.614201
-19.711262,1600,717.611494
88.175952,1600,745.583336
-22.340414,1600,773.603145
-0.95128,1600,801.597357
-41.8796,1600,829.535783
68.312038,1600,857.533314
-106.766931,64,858.658113
93.550369,902,874.306472
3.750607,530,886.947689
120.441445,1275,909.328128
-36.737868,592,919.395598
-108.129442,44,919.444778
-115.628753,60,920.575371
-57.950038,346,927.243052
-11.492555,967,944.027534
-68.808745,358,949.66
225.332014,1600,977.657737
91.721588,1600,1005.77379
90.391531,1223,1028.220372
0.175754,913,1043.994996
268.322335,1568,1071.036493
272.397875,1545,1099.19962
285.095688,1326,1121.859113
291.194608,1192,1143.376801
293.82201,1141,1163.863991
293.508359,1143,1184.430037
174.628258,999,1201.68737
296.668002,1057,1221.292773
298.105252,1040,1243.25332
295.562374,1092,1262.985246
297.094253,1115,1282.823696
299.685503,1059,1302.689646
299.131876,1047,1321.094304
-115.744311,217,1325.105821
294.765422,1112,1343.109304
304.802497,1002,1361.565859
301.942662,1019,1379.645917
296.170566,1106,1399.122061
164.612557,926,1414.98753
295.210209,1076,1434.925514
299.059184,1003,1453.722318
302.781976,963,1471.431982
299.22185,1003,1490.313803
301.255518,995,1508.082726
299.011907,1018,1527.02161
303.20102,908,1543.755318
298.120601,951,1561.222718
302.08666,897,1577.792516
190.706945,842,1593.351043
116.239999,670,1609.778513
302.926624,880,1624.537452
301.692735,893,1639.284686
301.470945,908,1655.061034
302.140092,920,1669.864333
304.023581,903,1684.632621
303.414202,925,1700.470758
300.681783,955,1715.186583
55.822955,506,1723.635699
305.286243,871,1738.406072
44.174516,469,1745.847443
300.96253,934,1761.683204
305.114115,886,1776.475618
303.284123,985,1792.367029
302.594896,921,1808.197616
301.792108,920,1822.994979
301.472583,957,1838.821252
303.872618,916,1853.691365
74.910707,560,1863.100134
304.80646,919,1877.927502
304.126968,964,1893.802958
304.718335,1000,1910.743917
108.782026,687,1922.369252
304.409768,992,1941.617452
304.456491,957,1957.308444
304.930729,908,1972.142407
303.384675,942,1988.08128
305.893874,934,2003.944886
14.32966,398,2010.13348
306.334479,937,2024.738037
303.446213,970,2039.47849
305.98382,894,2053.173747
116.139035,646,2062.963874
309.62524,834,2075.720427
306.527047,855,2088.530616
308.549659,896,2102.236548
307.209634,884,2115.943869
307.636449,946,2130.573933
307.894711,915,2144.252037
89.88539,587,2153.083341
308.798774,869,2166.738772
108.996652,648,2176.809058
307.127296,938,2191.512855
304.41967,948,2205.216015
308.570054,895,2218.91071
308.989388,891,2232.681935
308.235962,892,2246.399129
311.880454,850,2264.12907
306.408814,907,2277.900813
308.755264,874,2290.717818
308.340853,860,2304.389224
309.08551,872,2317.132162
309.555304,877,2331.084431
310.715802,856,2343.821847
310.816093,862,2357.507177
312.618362,817,2370.228154
313.642422,838,2382.965042
310.343274,889,2396.707922
309.906286,889,2410.423011
315.387326,852,2423.180679
312.7157,853,2435.969655
310.763925,889,2449.667302
312.357941,837,2462.414173
312.943726,804,2475.112941
312.372086,850,2488.115612
311.995155,839,2500.947999
313.285694,821,2513.64714
313.395244,844,2526.414561
310.014515,852,2539.174497
177.370167,753,2550.92608
56.871715,446,2557.792929
310.226907,833,2574.151141
310.895918,864,2587.874901
313.772251,863,2600.617663
312.838563,831,2613.348593
310.335297,890,2627.040829
311.801881,852,2640.010332
311.132696,868,2653.747167
312.574059,836,2667.299148
313.403546,807,2680.884911
314.736995,806,2693.434497
162.350324,745,2705.947055
312.421597,818,2719.506026
310.906599,836,2733.12857
311.455485,850,2746.709488
315.254507,806,2760.266552
311.430603,867,2773.835127
312.772983,857,2788.619641
312.823851,836,2802.110487
314.47298,834,2815.62951
312.352724,815,2828.151475
312.123558,843,2842.65811
309.61415,841,2856.181989
312.073097,863,2869.712174
312.386154,854,2884.281214
309.990793,911,2902.682053
312.54181,866,2916.220755
312.126165,833,2930.013089
311.941733,869,2944.558094
311.609822,845,2958.047805
79.072012,567,2967.367431
307.952707,882,2981.871182
311.788682,830,2995.340206
311.785157,863,3008.865227
310.674312,891,3023.379865
312.431768,836,3036.866096
312.012282,847,3050.360068
313.224725,798,3063.819721
312.906355,803,3076.617108
313.837559,802,3090.093102
311.543017,841,3103.579675
312.866414,820,3117.047934
310.308475,837,3130.528897
48.667527,428,3137.777811
312.187184,835,3151.262137
314.469851,809,3163.73264
313.101662,827,3177.224513
313.725574,812,3190.703926
310.73188,853,3204.203188
311.063702,828,3221.548106
314.032443,802,3235.00539
309.289205,837,3248.528267
313.249628,817,3262.074705
52.124884,423,3268.342321
-52.939552,165,3271.451096
313.800328,833,3284.980827
312.675279,805,3297.501588
311.670351,793,3311.078913
313.619267,807,3323.628506
311.899751,801,3337.133507
312.375623,776,3349.623254
202.195697,810,3363.136487
310.292778,834,3376.962349
178.060128,708,3388.416518
314.634572,816,3402.092273
313.173038,792,3414.738003
313.803487,804,3427.41856
313.301764,788,3441.085576
313.158274,780,3453.720673
312.891487,817,3467.395495
302.932713,791,3480.029983
312.959238,750,3492.648785
314.082766,786,3505.282226
312.358451,799,3519.246558
311.320666,822,3531.886054
312.506191,796,3545.523708
313.328706,815,3561.894667
312.886609,812,3574.544198
313.515411,787,3588.168127
308.861526,893,3602.888361
-111.509657,109,3603.974096
-114.031896,84,3606.044075
72.036664,569,3614.495006
-134.839069,229,3618.687201
-116.97719,150,3620.805353
-120.23487,62,3621.857227
-113.038204,117,3623.952221
-119.542686,68,3625.013557
-123.387695,79,3626.079391
-119.326412,65,3627.133677
-115.84408,47,3628.171395
-113.713502,42,3629.207701
-121.510228,132,3631.314621
-133.351815,186,3634.469195
-132.590094,191,3637.619605
-119.19332,143,3639.728846
-147.222469,324,3644.968811
-95.843257,85,3646.034962
309.850495,829,3659.974546
312.044853,799,3673.558324
310.922244,840,3687.199822
313.308273,816,3700.847776
161.456051,786,3713.445204
314.612183,801,3727.051282
314.173118,815,3739.562204
313.049807,816,3753.07349
85.09724,513,3761.400029
312.961187,791,3773.890732
313.851259,794,3787.383029
313.583615,790,3799.870774
312.973015,793,3813.681695
312.805701,797,3826.188226
114.266016,578,3835.562676
313.509084,787,3848.101334
312.894797,812,3861.694794
313.577891,802,3875.24515
313.784828,775,3890.947752
312.446734,799,3903.476792
313.982333,815,3916.99488
131.08592,614,3926.415797
312.72285,803,3939.949618
312.415065,825,3953.788453
313.924279,787,3966.294575
313.548592,801,3979.860305
313.478937,804,3992.374528
14.882588,372,3998.618044
314.508888,781,4011.117114
314.791313,790,4024.631328
314.6999,808,4037.157358
313.67847,788,4050.663873
315.583386,773,4063.193501
314.074475,810,4075.715182
313.231058,826,4089.238534
313.742261,801,4103.041055
312.512748,821,4116.533572
315.758309,780,4129.028029
315.040016,792,4141.530649
97.473958,553,4150.884221
315.234326,795,4163.427045
312.667298,794,4177.041631
312.619514,813,4189.683869
314.709538,811,4203.312968
315.65594,820,4219.996359
313.632041,776,4232.571728
314.757391,785,4245.232965
314.243512,798,4259.059466
312.843387,815,4271.663525
315.168346,805,4285.271463
314.909655,798,4297.885762
313.783305,806,4311.524249
314.355564,807,4325.152733
313.680254,819,4337.788321
314.358339,821,4351.418262
314.402207,823,4365.062051
315.390954,783,4377.666585
315.385867,770,4390.278794
316.185219,794,4404.186102
315.57888,812,4416.816038
315.447973,812,4430.449558
316.411906,791,4443.083365
-43.399941,222,4447.263145
314.370322,815,4460.893897
314.321181,823,4474.598947
313.58558,805,4487.217838
124.300041,647,4497.730204
313.9023,805,4511.369155
312.937236,824,4525.000442
313.094475,806,4537.959913
314.585269,823,4554.252072
312.302293,806,4567.905122
313.472112,793,4580.462091
188.550099,770,4592.98622
312.340474,803,4606.507083
315.719148,793,4619.028188
314.819057,808,4632.582165
144.526758,687,4643.032772
14.853188,360,4649.257095
313.902989,783,4661.75815
314.984031,790,4675.266245
312.416041,806,4687.763825
313.562189,787,4701.280861
313.711758,800,4714.037792
-31.943882,233,4718.171053
313.380539,808,4730.637521
315.803395,779,4743.093526
315.237304,794,4756.523619
314.682351,801,4768.994737
314.559233,789,4782.45172
314.590936,788,4794.904684
314.116846,779,4807.366397
313.622887,816,4820.826402
