#{"t_start": 1707315025.9841125, "env_id": "BipedalWalker-v3"}
r,l,t
-99.499717,74,0.310132
-101.506029,68,0.353554
-82.485619,1600,1.041016
-87.030401,1600,1.711172
-113.627422,68,1.741953
-103.856333,69,1.772669
-102.314415,88,1.811245
-99.878739,87,1.84915
-100.862167,85,1.886107
-102.53525,84,1.923506
-78.600221,1600,2.59051
-90.29347,1600,3.257466
-82.527572,1600,3.928763
-81.977015,1600,7.772009
-191.030226,1522,33.945665
-113.583262,64,35.044243
-125.186236,123,37.227009
-109.696644,52,38.310426
-101.40974,107,39.447155
-115.238733,41,40.515352
-149.993771,598,50.349336
-153.337042,563,60.145928
-137.885407,273,64.517985
-86.819846,1600,91.705336
-87.072866,1600,118.88093
-77.923686,1600,146.03269
-118.64273,74,148.151201
-126.64619,82,149.257874
-123.623599,58,150.345415
-125.019254,58,151.429826
-72.179504,1600,184.438629
-70.558419,1600,211.574533
-119.748967,57,212.659353
-111.62865,41,212.706534
-114.477924,43,213.777279
-126.933066,155,215.980181
-119.100968,103,218.124434
-117.067254,47,219.194718
-109.854135,101,220.318959
-101.811562,117,222.480107
-118.566744,75,223.580169
-93.920375,97,225.717924
-102.595535,59,226.80135
-101.807314,144,228.99967
-130.49453,403,235.540974
-123.570826,76,236.641336
-85.089528,1600,263.784091
-111.774432,1600,290.875808
-71.888727,1600,318.002719
-13.44684,1600,345.191003
-103.780614,60,346.287825
-103.743069,69,347.389226
-104.822646,45,348.467461
-104.090846,37,349.534007
-103.734051,64,350.627794
-101.937327,60,351.720984
-103.743412,44,351.771319
-104.11784,43,352.845335
-103.154532,51,353.925811
-102.127236,67,355.022951
-102.424385,74,356.129306
-101.507098,69,357.227969
-100.734484,63,358.324036
-99.956889,71,359.426343
-100.59367,73,360.531175
-100.667254,69,361.629793
-100.573878,61,362.71872
-108.53016,60,363.806823
-102.069053,55,364.890286
-104.288785,86,367.029553
-105.681917,58,367.093695
-107.88479,68,368.191824
-102.724635,54,369.276703
-102.660974,52,370.357592
-102.374801,58,371.444631
-102.662318,70,372.544751
-100.87252,59,373.6339
-96.872099,85,374.749458
-98.14194,63,375.841525
-111.041944,85,377.980061
-101.948937,65,379.074661
-105.23781,85,380.191578
-101.747505,83,381.309854
-99.689188,96,383.458189
-101.565737,101,384.589416
-121.156507,149,387.818905
-98.134818,164,390.041257
-99.948293,115,392.218271
-116.05916,157,395.455437
-137.926451,357,400.937582
-130.583708,120,403.106151
-124.288727,180,406.362702
-138.395895,640,417.263691
-191.497163,1227,437.927188
-65.802447,1600,465.167189
-51.473025,1600,492.410607
-113.35142,81,493.520952
-36.02669,1600,526.362925
-31.444099,1600,553.57677
-30.939545,1600,580.776519
-49.238213,1600,607.991778
-53.955981,1600,635.17943
-68.418101,1600,662.411479
-104.652374,90,664.56342
-104.090858,64,665.66259
-106.378351,64,666.758544
-104.871431,94,667.889331
-44.10909,1600,695.168116
-91.598867,333,700.626321
