#{"t_start": 1707367784.1760328, "env_id": "BipedalWalker-v3"}
r,l,t
-99.783354,91,0.258822
-93.879005,1600,1.280024
-116.72999,75,1.311346
-98.524108,68,1.340789
-76.102878,1600,2.371431
-133.134401,174,2.442157
-86.213691,1600,3.470918
-114.166665,62,3.49714
-87.719388,1600,4.521087
-103.211349,97,4.560513
-88.78016,1600,5.593163
-84.324909,1600,8.243459
-78.715491,1600,26.306814
-186.819903,1355,45.768762
-98.091871,73,46.430249
-111.25583,79,47.098938
-129.749259,206,49.068933
-103.146066,42,49.954359
-103.17138,51,50.599354
-111.876092,76,51.266148
-104.009286,65,51.920669
-104.601226,60,52.573102
-105.438499,55,53.218328
-105.093927,66,53.875713
-130.447253,220,55.858678
-104.908387,56,56.509469
-108.575842,66,57.166964
-117.482131,52,57.809188
-122.29571,138,59.121629
-143.085932,205,61.090784
-106.273818,71,61.753073
-126.251362,116,63.052894
-117.152283,89,63.730971
-117.038095,290,67.200577
-121.159621,60,67.852904
-119.372635,91,68.531303
-119.97497,87,69.805641
-123.316072,107,70.497643
-99.677231,133,71.808041
-115.087588,69,73.066612
-118.413825,83,73.737721
-105.869871,94,74.419153
-104.887684,92,75.698828
-119.680047,83,76.374368
-115.803977,1600,99.000407
-92.831748,1600,120.967856
-72.384643,1600,143.99897
-119.07775,85,144.67717
-108.084711,1600,174.381375
-104.884837,1600,197.448175
-103.629015,1600,220.621932
-121.202995,1600,244.047123
-60.509232,1600,267.15773
-105.863163,77,268.437727
-54.428826,1600,291.661805
-63.64733,1600,311.096971
-114.419938,58,311.150347
-57.521277,1600,334.360486
-68.161369,1600,357.517748
-117.947652,51,358.16948
-72.406812,1600,381.459641
-95.702155,1600,404.530497
-68.301793,1600,427.580941
-51.053002,1600,450.552788
-56.745206,1600,480.304331
-111.671081,1600,503.335413
-50.379398,1600,526.464265
-30.475837,1600,549.663824
-25.743839,1600,572.694356
-32.301984,1600,589.421067
-118.676332,46,590.069348
-123.026939,47,590.718473
-121.579746,47,590.7607
-122.839882,46,591.404929
-123.062844,46,592.051907
-121.294962,47,592.699633
-118.910872,45,592.740544
-120.312222,47,593.386477
-121.03958,45,594.031767
-126.032374,195,596.014915
-113.548309,89,596.780412
-121.44546,180,598.752225
-134.457758,101,600.727531
-128.441704,80,601.406306
-129.533727,88,602.094872
-104.13191,1600,625.342796
-82.226933,1600,648.304636
-134.906603,176,650.278123
-83.963059,1600,673.470747
-68.897429,1600,696.534163
-65.437754,1600,719.676685
-77.766434,1600,742.590622
-56.349746,1600,765.669368
-41.066371,1600,788.712265
-107.09868,76,789.387275
-106.137566,70,790.055942
-105.806768,89,791.342705
-39.843259,1600,821.071333
-61.479151,1600,844.30233
-48.758608,1600,867.327817
-49.050523,1600,890.483888
-39.537774,1600,913.581213
-61.15656,1600,936.868638
-31.373403,1600,960.157502
-57.842998,1600,983.628955
-46.748287,1600,1006.743227
-31.47398,1600,1029.941794
-107.944917,1600,1053.162505
-66.81687,1600,1076.378263
-37.498767,1600,1099.80079
-116.540158,50,1099.846039
-114.660159,58,1100.519031
-47.499898,1600,1124.142904
-44.341328,1600,1153.179228
-69.02561,1600,1176.417425
-71.677117,1600,1199.76398
-46.027551,1600,1223.064121
-52.307581,1600,1246.449776
-76.559452,1600,1263.658123
-111.965745,55,1264.332998
-108.57122,75,1265.024409
-108.748663,51,1265.69524
-109.786964,50,1266.364857
-111.482223,50,1267.040434
-112.331966,51,1267.085958
-111.382519,53,1267.757057
-110.163335,52,1268.428397
-111.401523,50,1269.095913
-108.145915,84,1269.7929
-78.356103,1600,1293.19433
-35.859318,1600,1316.650479
-29.553986,1600,1340.023686
-33.575345,1600,1370.258756
-30.42901,1600,1393.74133
-30.974617,1600,1417.220314
-27.402053,1600,1440.591697
-41.551708,1600,1464.145302
-50.921812,1600,1487.624688
-48.795064,1600,1511.240829
-33.597674,1600,1534.580301
-34.338165,1600,1558.374934
-31.65615,1600,1581.887528
-41.533632,1600,1605.28688
-54.2824,1600,1628.819548
-37.108576,1600,1652.595553
-103.533256,90,1653.918494
-179.499437,1600,1677.445862
-101.988084,71,1678.129466
-180.430464,1600,1697.081657
-99.735256,85,1697.780924
-122.676081,76,1698.478129
-100.220223,107,1699.817222
-178.990409,1600,1719.739906
-101.340742,102,1721.07164
-114.800055,74,1721.757305
-177.328098,1600,1744.059877
-78.148579,1600,1767.333752
-44.695314,1600,1790.734946
-59.261539,1600,1814.122093
-54.489829,1600,1837.452483
-45.02867,1600,1860.778834
-33.415025,1600,1884.435088
-31.038982,1600,1907.901376
-37.096775,1600,1937.920188
-35.388988,1600,1961.481514
-34.659915,1600,1985.210548
-27.152359,1600,2008.926932
-24.814201,1600,2032.644858
-19.59217,1600,2052.443121
-21.476299,1600,2069.742383
-27.542829,1600,2093.355586
-25.460353,1600,2116.759458
-23.688956,1600,2140.361907
-24.823921,1600,2164.039345
-121.805617,1600,2185.790737
-25.344641,1600,2209.519937
-27.242392,1600,2233.153595
-22.407499,1600,2256.815379
-27.158219,1600,2286.812656
-17.317583,1600,2310.430214
-25.115137,1600,2332.615584
-19.637925,1600,2355.988578
-18.803812,1600,2379.516629
-19.827696,1600,2403.220217
-20.104021,1600,2426.747534
-19.192808,1600,2450.324244
-18.721901,1600,2473.887255
-21.399219,1600,2497.492619
-20.728747,1600,2521.079708
-20.622535,1600,2544.644026
-16.813229,1600,2568.172343
-22.399882,1600,2591.735918
-26.399177,1600,2615.350817
-29.005473,1600,2645.530291
-28.282848,1600,2669.074289
-29.659417,1600,2692.37218
-17.135509,1600,2715.932518
-17.97599,1600,2739.503259
-22.068456,1600,2763.139184
-18.254324,1600,2786.955503
-13.96814,1600,2810.455019
-14.652519,1600,2833.84315
-16.40714,1600,2857.414092
-19.04784,1600,2880.906276
