#{"t_start": 1707367784.1725986, "env_id": "BipedalWalker-v3"}
r,l,t
-108.409342,59,0.280965
-104.66518,105,0.396467
-111.10713,43,0.417428
-125.633598,96,0.459044
-81.468544,1600,1.6199
-106.376544,77,1.654213
-117.164863,62,1.682223
-112.673454,61,1.710007
-101.428544,141,1.77037
-112.192921,51,1.794569
-78.777892,1600,3.01384
-81.843023,1600,4.187838
-101.231017,79,4.224119
-122.290568,118,4.274621
-123.510692,158,4.342691
-80.280427,1600,5.57971
-73.831366,1600,7.338429
-99.588364,110,7.38548
-97.010478,82,7.422587
-99.611988,66,7.453725
-165.566972,1015,12.431958
-115.510823,44,12.479522
-111.367475,67,14.252182
-122.109824,60,14.313948
-115.144322,66,15.527119
-129.988654,185,18.332757
-116.079496,70,19.381565
-104.646862,51,20.41403
-100.502995,59,21.480843
-180.223722,1183,43.792129
-113.736687,68,44.727169
-140.209088,294,48.438203
-110.531061,54,49.346728
-166.221775,673,59.391497
-161.157275,490,71.744815
-116.432207,87,73.547651
-160.042637,574,81.791216
-120.223078,1600,110.638736
-103.396047,1600,141.083779
-115.150392,149,142.979292
-121.062281,1600,172.741709
-78.668327,1600,197.435009
-90.629601,1600,227.618559
-129.231844,93,230.235942
-138.47536,1600,260.007474
-114.49176,1600,289.633802
-111.557651,1600,312.833794
-103.590252,1600,342.99703
-92.616731,1600,373.018025
-109.894027,1600,403.227649
-122.606876,1600,433.595118
-110.935215,1600,463.768108
-112.877081,1600,493.842167
-114.57098,1600,524.009166
-101.469894,1600,553.642204
-102.841009,1600,583.932976
-100.16477,1600,613.648835
-106.983143,1600,647.80457
-198.596845,1530,681.65765
-110.391589,81,683.789033
-104.065099,1600,716.828899
-110.362004,1600,740.475865
-133.174709,133,742.324513
-131.829173,120,744.166008
-107.171496,1600,774.314923
-136.584915,162,776.193527
-115.030883,1600,805.796767
-163.346684,1561,834.275539
-124.14293,54,834.330256
-160.739938,871,847.213145
-204.918122,1043,861.79221
-223.52613,1541,890.433775
-122.56703,1600,923.480074
-117.663027,1600,954.415776
-143.786434,1600,984.768833
-106.037407,1600,1015.199338
-199.456727,1296,1041.721067
-103.273289,1600,1071.299799
-110.320138,1600,1101.284402
-140.558452,1600,1130.617742
-108.957826,1600,1160.412596
-97.504295,1600,1189.97293
-110.639837,1600,1220.098532
-171.677661,1075,1244.606601
-108.42373,1600,1278.908788
-106.622939,1600,1302.776686
-105.475362,1600,1332.791855
-102.999019,1600,1362.754616
-107.304272,1600,1392.862392
-109.25602,1600,1423.258912
-110.606872,1600,1453.829449
-114.791355,1600,1484.984689
-130.442143,1600,1516.028451
-177.60698,1067,1538.579341
-135.834856,1600,1568.300288
-124.06689,1600,1592.110284
-118.540928,1600,1622.683755
-111.833674,1600,1652.791626
-108.217726,1600,1683.437344
-100.265361,1600,1719.159444
-103.516984,1600,1761.015881
-122.031646,1600,1795.714395
-117.348013,1600,1830.431702
-112.045801,1600,1865.102048
-117.329033,1600,1897.710371
-127.255618,1600,1928.094669
-121.484228,1600,1960.948569
-111.628601,1600,1996.116286
-107.761015,1600,2031.349065
-131.249423,1600,2066.346537
-135.879516,1600,2101.43116
-123.17961,1600,2136.467266
-116.4776,1600,2171.380408
-114.296402,1600,2205.686444
-112.228133,1600,2240.031404
-118.668443,1600,2279.178653
-119.775397,1600,2310.348486
-150.966931,1600,2341.244135
-118.876002,1600,2372.786108
-113.58266,1600,2404.071007
-120.70963,1600,2435.195279
-120.619533,1600,2466.946755
-124.21938,1600,2500.199258
-115.417697,1600,2533.089803
-114.964679,1600,2563.994967
-116.71833,1600,2594.681662
-141.48918,191,2597.534177
-128.41706,100,2599.353691
-137.994219,216,2602.743633
-185.732359,1057,2618.023299
-120.857954,69,2619.884781
-107.314498,67,2620.852163
-107.229211,60,2621.81009
-112.265019,70,2622.782476
-117.637331,49,2622.836308
-112.384978,79,2624.701937
-115.372732,105,2626.06865
-108.978763,75,2626.984702
-113.163207,65,2627.932104
-111.34726,72,2629.768203
-124.388597,225,2632.600795
-126.08208,87,2633.552765
-122.782495,81,2635.397131
-119.812798,45,2635.446109
-128.293705,90,2637.292943
-121.819693,67,2638.211016
-129.862291,106,2640.068973
-133.170674,102,2641.057176
-124.123166,74,2642.019775
-169.961119,1064,2663.174048
-127.838523,1600,2696.452386
-118.021404,1600,2729.75723
-113.149673,1600,2760.070654
-108.277526,1600,2791.795307
-113.287491,1600,2830.099757
-120.416737,1600,2869.908619
-105.204435,1600,2909.877564
-101.028119,1600,2949.865431
-94.948016,1600,2983.023445
-101.529813,1600,3015.904911
-94.86482,1600,3045.817384
-96.743958,1600,3074.806709
-97.632045,1600,3103.426692
-99.155926,1600,3131.873407
-103.071119,1600,3160.588624
-116.008556,1600,3189.488905
-95.962674,1600,3218.495635
-80.358342,1600,3247.473682
-94.86392,1600,3276.362023
-106.485909,1600,3301.932418
-106.324901,1600,3331.042302
-93.415221,1600,3360.03362
-84.692332,1600,3400.476423
-79.422794,1600,3431.059227
-93.473941,1600,3460.242336
-116.996092,1600,3488.971665
-125.342575,1600,3517.721246
-108.748527,1600,3546.803625
-105.393398,1600,3575.639807
-89.712375,1600,3604.43855
-97.238248,1600,3633.085839
-96.532001,1600,3663.830681
-113.524902,1600,3697.590097
-115.52996,1600,3733.831476
-184.433046,1377,3765.676571
-102.7219,127,3768.020752
-103.900036,165,3771.510174
-113.781511,1600,3807.602125
-130.820894,1600,3850.923015
-126.118877,1600,3880.976378
-117.994787,113,3882.884275
-162.900877,706,3893.40478
-123.973968,1600,3924.356678
-172.237442,625,3941.461632
-188.678678,1120,3958.200362
-117.465356,164,3960.993096
-111.846093,1600,3996.348394
-117.931091,1600,4019.220628
-125.703111,48,4019.265542
-117.181985,45,4020.156084
-142.178315,1600,4049.439468
-137.376576,1600,4078.904644
-112.586538,1600,4108.611192
-137.509757,1600,4137.881966
-122.112822,1600,4167.178231
-103.606992,1600,4196.625378
-114.366811,1600,4225.715903
-111.797295,1600,4254.771318
-124.13264,1600,4283.660244
-128.830962,1600,4312.552041
-205.249637,1301,4337.059183
-111.691911,1600,4366.045941
-120.449855,1600,4395.386377
-111.947914,1600,4426.832205
-108.935312,1600,4458.767003
-119.852809,1600,4497.761989
-115.152537,1600,4530.02857
-130.655789,1600,4562.57308
-121.709713,1600,4595.342321
-125.974113,1600,4627.556702
-114.333188,1600,4660.674412
-215.438829,1533,4691.059518
-142.88981,1600,4719.65468
-121.650179,339,4724.830238
-167.016483,523,4738.328233
-130.74538,1600,4766.377579
-124.664523,1600,4794.646311
-91.168126,1600,4822.919452
-94.207921,1600,4851.224385
-88.893397,1600,4879.652819
-115.06978,277,4883.189306
-121.581047,1600,4912.264883
-137.229759,512,4919.412446
-99.150739,1600,4954.735469
-105.526195,1600,4983.137902
-101.162161,1600,5011.568892
-107.019034,1600,5039.643917
-136.285379,398,5044.843628
-120.562903,1600,5073.563259
-168.88735,1012,5093.946767
-116.550746,169,5096.511064
-119.655084,1600,5124.839422
-125.206391,1600,5156.913385
-119.428406,1600,5185.749197
-109.855901,1600,5214.389672
-113.924601,1600,5242.82208
-107.026084,1600,5271.364475
-129.625878,1600,5299.758163
-100.966388,1600,5328.413152
-115.208783,1600,5356.450685
-116.908729,1600,5384.717605
-110.049423,1600,5419.012789
-117.715887,1600,5447.069443
-104.61776,1600,5475.328942
-114.411703,1600,5503.419495
-117.562224,1600,5531.508124
-117.114489,1600,5559.467194
-117.965422,1600,5587.433851
-128.161286,1600,5615.66948
-109.575209,1600,5644.048641
-108.271953,1600,5673.711889
-109.872551,1600,5702.676824
-103.657569,1600,5731.18171
-111.353828,1600,5760.363457
-118.783104,1600,5791.775253
-109.802067,1600,5823.482105
-109.496988,1600,5862.16413
-113.710312,1600,5895.927525
-113.380754,1600,5930.729921
-132.126895,1600,5963.433494
-120.848806,1600,5996.105241
-110.073149,1600,6028.148534
-124.316163,1600,6060.539609
-105.412534,1600,6092.915908
-106.655092,1600,6125.077642
-107.535228,1600,6157.095412
-109.907415,1600,6189.28493
-120.787631,1600,6222.589775
-119.710439,1600,6254.907724
-98.953766,1600,6287.090195
-103.207987,1600,6319.245056
-90.085002,1600,6358.228168
-98.010849,1600,6390.589263
-102.903988,1600,6422.853945
-109.046827,1600,6454.963848
-87.924507,1600,6486.766684
-120.74003,1600,6518.559304
-103.901576,1600,6550.38194
-112.303515,94,6551.433724
-94.123756,1600,6583.865188
-101.184317,1600,6615.945598
-110.66018,1600,6650.164085
-114.134077,1600,6682.282595
-117.991072,1600,6714.182822
-97.242455,1600,6746.52099
-87.427567,1600,6778.448288
-113.149323,1600,6818.446362
-107.12966,1600,6850.172913
-100.913226,1600,6882.057482
-106.014599,1600,6914.091338
-105.12806,1600,6946.296497
-113.822838,1600,6978.646231
-116.89322,1600,7010.569264
-111.561039,1600,7044.868308
-110.193213,1600,7079.270496
-117.382958,1600,7112.258116
-113.076403,1600,7144.956112
-112.920151,1600,7176.522204
-116.017954,1600,7208.59756
-108.28658,1600,7241.149943
-138.654905,1600,7273.371806
-167.40261,1024,7296.250165
-114.059628,182,7299.033393
-111.016323,1600,7330.195013
-116.65998,1600,7361.903111
-109.661253,1600,7393.54339
-111.722887,1600,7432.590279
-102.940944,1600,7464.637641
-123.772787,1600,7498.148062
-113.536293,1600,7528.730099
-121.061845,1600,7558.093589
-118.771008,1600,7587.320873
-113.154424,1600,7616.353935
-124.288239,1600,7645.263811
-125.801447,1600,7676.398124
-112.21614,1600,7709.04033
-135.105224,569,7718.898551
-112.877667,1600,7751.578761
-114.849536,1600,7784.474314
-114.492098,1600,7817.581301
-100.110202,1600,7850.419075
-104.937658,1600,7883.377065
-105.997849,1600,7916.257832
-110.713584,1600,7949.039191
-115.965549,1600,7981.835398
-107.953513,1600,8014.937696
-108.816839,1600,8047.858182
-131.425652,461,8061.758505
-114.015546,1600,8094.580049
-124.969741,1600,8127.388255
-107.349233,1600,8160.231769
-114.269772,1600,8192.6994
-117.534174,1600,8225.428195
-114.799888,1600,8257.909638
-108.491603,1600,8290.217189
-113.613176,1600,8322.835512
-98.826819,1600,8355.715287
-119.37278,1600,8390.012976
-120.214088,1600,8425.750242
-103.841338,1600,8460.249984
-147.844567,686,8477.402979
-96.739751,1600,8510.185275
-114.388396,1600,8543.184697
-124.079648,1600,8575.93584
-103.207726,1600,8608.720459
-107.159407,1600,8641.710655
-118.215666,1600,8674.627737
-125.046285,1600,8707.543889
-99.760456,1600,8740.590578
-107.75689,1600,8773.514043
-158.312212,806,8793.945131
-97.950579,171,8796.095681
-114.530248,1600,8825.595007
-137.008662,1600,8853.863042
-134.087719,1600,8882.540525
-121.201375,1600,8911.339496
-119.702598,1600,8939.99237
-106.049338,1600,8971.317963
-109.448554,1600,9004.051753
-250.131526,1569,9043.034472
-102.242838,1600,9072.795215
-109.607292,1600,9105.345802
-95.590152,1600,9137.533129
-94.791101,1600,9165.898159
-94.752322,1600,9200.20515
-110.516968,1600,9231.72714
-124.587847,1600,9263.415877
-101.361147,1600,9295.6454
-90.377643,1600,9328.08963
-97.566527,1600,9359.965306
-99.269674,1600,9391.838966
-90.88286,1600,9423.672198
-106.710765,1600,9455.810854
-101.876117,1600,9488.751617
-100.187875,1600,9527.668407
-101.737408,121,9529.712295
-105.464993,1600,9563.005653
-101.273828,1600,9597.465277
-98.619334,1600,9627.226176
-107.528016,1600,9659.192333
-145.667293,1600,9683.802964
-141.876269,1600,9715.433781
-124.287181,1600,9747.268236
-140.482862,1600,9779.889146
-144.829494,1600,9812.231987
-123.535771,1600,9844.373623
-118.562946,1600,9877.627672
-116.856979,1600,9910.783044
-135.832936,1600,9943.380421
-135.391192,1600,9982.920426
-136.362855,1600,10016.242234
-123.071454,1600,10047.730109
-128.206573,1600,10080.434199
-130.981486,1600,10113.63401
-117.346717,1600,10146.346797
-109.29241,1600,10179.505793
-117.581369,1600,10211.283825
-127.593559,1600,10243.542837
-129.024712,1600,10276.429134
-131.404504,1600,10309.507854
-120.348345,82,10310.568148
-121.900203,101,10311.649558
-116.714257,1600,10344.553532
-124.352332,1600,10377.512848
-102.391301,1600,10417.329329
-103.414238,1600,10449.956064
-106.921393,1600,10482.609091
-122.437379,1600,10515.651798
-113.448612,1600,10542.739811
-112.946786,1600,10575.31105
-121.021108,1600,10608.023417
-125.155409,1600,10640.757462
-93.557066,1600,10672.43357
-103.693368,1600,10704.02201
-121.169991,1600,10736.237994
-103.967589,1600,10768.534049
-113.766473,1600,10800.651709
-115.803051,1600,10833.101449
-122.51772,1600,10865.382258
-127.078037,1600,10904.562569
-245.270337,1403,10926.696381
-120.096262,57,10927.969479
-122.459595,55,10928.974236
-121.004173,60,10929.988789
-120.572289,49,10930.991783
-114.272389,50,10932.000731
-111.519304,45,10932.05363
-119.504042,51,10933.056944
-108.26673,53,10934.070746
-158.94853,488,10942.256978
-229.352216,1119,10959.932743
-110.396036,50,10960.910639
-148.679632,1600,10985.97175
-206.66479,889,11005.86387
-113.562735,59,11006.867943
-113.815516,71,11007.892256
-113.164238,38,11007.933772
-112.632129,44,11008.928611
-116.028562,40,11009.91579
-112.729054,41,11009.959782
-147.467692,246,11014.033902
-118.892055,42,11015.032692
-109.959308,53,11016.0266
-114.088406,57,11017.029453
-244.737176,1345,11045.177882
