#{"t_start": 1707367805.4009573, "env_id": "BipedalWalker-v3"}
r,l,t
-83.463053,1600,0.961
-111.577995,60,0.983128
-101.028991,91,1.014373
-99.487023,109,1.0518
-115.611212,108,1.088788
-98.632208,62,1.111715
-88.036296,1600,1.835564
-104.988252,113,1.873998
-106.710405,102,1.908622
-112.466319,50,1.927465
-100.369855,69,1.951616
-99.623819,88,1.98275
-85.742173,1600,2.707693
-112.866304,51,2.726684
-128.509646,125,2.769862
-101.43327,80,2.798257
-114.105152,71,2.823266
-113.571943,55,3.039532
-78.142449,1600,3.754859
-107.141997,74,3.780675
-112.120801,59,3.80244
-86.47774,1600,4.523576
-116.972838,69,4.548001
-94.834663,1600,17.986709
-114.090412,65,18.790482
-190.947301,1039,31.889817
-124.907093,103,33.464127
-95.451447,1600,53.71883
-116.764573,102,54.563494
-111.10524,68,55.368517
-100.640437,85,56.924345
-103.088921,64,57.725806
-101.796951,67,58.53142
-101.864186,51,59.318101
-98.378218,1600,84.875108
-78.608567,1600,110.39762
-88.850438,1600,131.056368
-74.09246,1600,156.599844
-96.209913,1600,182.127819
-97.936965,1600,206.581091
-189.68233,1232,227.417711
-198.430745,1377,245.616608
-157.336172,590,253.847703
-166.979335,822,263.506724
-136.126872,244,266.692171
-111.594812,65,267.496716
-115.650573,84,269.05017
-202.634209,1440,292.219226
-82.481438,1600,312.786713
-67.262523,1600,338.660102
-80.032045,1600,369.859275
-74.585413,1600,395.626429
-78.446276,1600,421.437762
-69.968766,1600,447.204317
-70.808482,1600,467.690225
-74.165761,1600,493.527067
-68.32747,1600,519.3807
-73.087745,1600,545.166903
-71.953758,1600,567.773034
-90.718878,1600,592.236565
-138.598457,1289,613.975718
-116.308703,48,614.763661
-56.09719,1600,637.156839
-66.572217,1600,662.719708
-84.743181,1600,685.22033
-74.23854,1600,710.818615
-62.563384,1600,736.454477
-62.776631,1600,762.206291
-116.56698,383,772.549416
-97.186213,113,774.136557
-97.998218,84,774.96139
-104.639612,220,777.393969
-95.146426,98,778.966945
-98.731184,72,779.778281
-98.007903,63,780.580995
-99.712765,57,781.376444
-96.498112,63,782.180398
-98.414228,64,782.985102
-98.620475,58,783.781956
-97.305643,64,784.58699
-95.70651,67,785.395427
-96.794901,66,786.202248
-99.850589,61,787.003035
-99.844138,78,787.821258
-96.959912,92,791.804896
-83.552792,1600,817.425515
-62.202045,1600,842.93786
-51.843817,1600,868.480312
-53.106999,1600,894.125922
-56.393121,1600,919.604645
-63.698088,1600,945.153765
-95.538025,1600,970.657362
-58.729528,1600,996.881886
-75.542138,1600,1023.005737
-75.685933,1600,1049.235569
-68.980011,1600,1075.481174
-51.196964,1600,1101.771417
-45.242359,1600,1128.192025
-47.043922,1600,1154.72611
-32.040316,1600,1184.455644
-52.258763,1600,1210.929332
-151.70697,338,1215.104585
-58.208234,1600,1240.41282
-84.471834,1600,1261.447623
-107.636918,66,1262.287675
-107.607215,58,1263.11848
-107.95285,63,1263.955215
-108.469569,60,1264.787828
-108.313667,53,1265.61399
-138.624756,262,1268.959389
-103.607105,90,1269.824142
-122.425715,233,1276.738031
-55.990734,1600,1303.315338
-53.590198,1600,1330.127603
-45.353006,1600,1356.90617
-39.930643,1600,1383.696799
-35.295278,1600,1410.173319
-33.228109,1600,1436.801141
-41.351519,1600,1463.37132
-36.593729,1600,1489.828657
-39.905939,1600,1516.500906
-36.505157,1600,1543.275922
-39.323722,1600,1569.879132
-28.249063,1600,1596.513691
-28.214767,1600,1623.207958
-22.1146,1600,1650.061216
-30.090855,1600,1682.468404
-27.515693,1600,1709.228755
-28.629224,1600,1736.012365
-29.09581,1600,1762.837693
-29.06874,1600,1789.518913
-27.088657,1600,1816.297283
-31.084681,1600,1842.845055
-34.843305,1600,1869.505368
-34.08202,1600,1896.00718
-36.291566,1600,1922.43973
-35.245815,1600,1949.183086
-33.994328,1600,1976.0301
-26.579059,1600,2002.615665
-25.611355,1600,2029.292054
-32.740767,1600,2055.98752
-27.147133,1600,2088.330378
-26.937645,1600,2114.859174
-36.439295,1600,2141.493523
-31.651397,1600,2168.064046
-88.843408,1600,2194.6596
-30.476228,1600,2221.397207
-33.214393,1600,2248.151939
-34.819864,1600,2274.763268
-32.437449,1600,2301.439103
-39.047414,1600,2327.923936
-37.445686,1600,2354.531821
-32.503259,1600,2381.092871
-29.887831,1600,2407.687437
-37.31799,1600,2434.485181
-33.872062,1600,2461.126835
-30.945183,1600,2493.512683
-29.236356,1600,2520.160228
-26.031619,1600,2546.97629
-23.827219,1600,2573.621149
-21.089211,1600,2600.246459
-19.412464,1600,2627.092854
-22.689155,1600,2653.802429
-30.328975,1600,2680.56835
-25.639419,1600,2707.254806
-28.024913,1600,2734.074162
-29.00617,1600,2760.826433
-35.61367,1600,2787.684932
-28.25359,1600,2814.336299
-25.023895,1600,2841.144035
-30.341243,1600,2867.937212
-28.275122,1600,2900.30914
-27.833198,1600,2926.866589
-26.131994,1600,2953.684344
-25.751436,1600,2980.604062
-26.874757,1600,3007.17811
-19.045707,1600,3033.87385
-23.3938,1600,3060.471844
-20.618509,1600,3087.055858
-23.69716,1600,3113.838495
-27.959892,1600,3140.505063
-23.695013,1600,3167.266761
-20.194472,1600,3193.981422
-17.239171,1600,3220.784826
-17.981285,1600,3247.447048
-33.144933,1600,3273.927946
-28.919282,1600,3306.609027
-18.146614,1600,3333.235237
-23.95434,1600,3360.08066
-23.315727,1600,3386.826401
-19.300602,1600,3413.476168
-17.887008,1600,3440.053153
-15.889348,1600,3466.630476
-15.501586,1600,3493.316967
-15.270121,1600,3519.903589
-13.901674,1600,3546.413311
-11.395032,1600,3573.149414
-12.812645,1600,3599.73645
-14.726505,1600,3626.382389
-15.967322,1600,3652.899789
-20.887988,1600,3679.404862
-17.458788,1600,3711.554827
-18.835382,1600,3738.01193
-21.015827,1600,3764.550687
-24.343168,1600,3791.23406
-21.316258,1600,3817.782112
-18.364041,1600,3844.276274
-18.214718,1600,3870.775389
-16.870415,1600,3897.392123
-14.089076,1600,3923.932867
-14.431188,1600,3950.562767
-10.748556,1600,3977.118178
-9.097434,1600,4003.797542
-12.748905,1600,4030.454999
-12.862902,1600,4057.104132
-12.644822,1600,4083.794541
-11.099498,1600,4115.911956
-13.511821,1600,4142.435673
-13.808292,1600,4169.102033
-13.453388,1600,4195.842495
-10.571497,1600,4222.363846
-12.126435,1600,4249.158523
-19.401223,1600,4275.811594
-15.462755,1600,4302.318586
-6.555215,1600,4328.844892
-11.469328,1600,4355.3459
-14.88741,1600,4381.925816
-14.50789,1600,4408.446733
-17.233598,1600,4435.008088
-13.189133,1600,4461.486177
-10.352606,1600,4487.971905
-14.376562,1600,4519.992712
-19.516513,1600,4546.539256
-13.656046,1600,4573.043777
-12.778441,1600,4599.551306
-14.179292,1600,4626.018877
-11.955157,1600,4652.564888
-16.10239,1600,4679.106112
-15.111513,1600,4705.680769
