12-08-23 10:13[root]INFO | Training on cart environment for 1500 episodes
12-08-23 10:13[root]INFO | Agent Type: fcnn
12-08-23 10:13[root]INFO | Log Directory: cart_cpu/fcnn/aaai_16x16a_16x16c_rand/
12-08-23 10:13[root]INFO | Random Weight Initialization: True
12-08-23 10:13[root]INFO | Training Started: 2023-08-12 10:13:55
12-08-23 10:13[root]INFO | Using Cart Pole Environment
12-08-23 10:13[root]INFO | Hyperparameters: {"learning_rate": 0.015, "gamma": 0.99, "batch_size": 32, "n_steps": 512, "ent_coef": 0.008, "clip_range": 0.2, "vf_coef": 0.5, "max_grad_norm": 0.5, "gae_lambda": 0.92, "n_epochs": 12}
12-08-23 10:13[root]INFO | ===================> Training with seed 104 <=================
12-08-23 10:13[root]INFO | Agent: FCNN
12-08-23 10:13[root]INFO | Creating FCNN Action Net with arch:
12-08-23 10:13[root]INFO | Using cartpole architecture 16x16
12-08-23 10:13[root]INFO | Creating FCNN Value Net with arch:
12-08-23 10:13[root]INFO | Using cartpole architecture 16x16
12-08-23 10:13[root]INFO | Episode: 0, Avg Reward: 12.0, Best Eval: 9.5
12-08-23 10:13[root]INFO | Episode: 50, Avg Reward: 26.176470588235293, Best Eval: 166.73333333333332
12-08-23 10:14[root]INFO | Episode: 100, Avg Reward: 128.75, Best Eval: 500.0
12-08-23 10:15[root]INFO | Episode: 150, Avg Reward: 313.2, Best Eval: 500.0
12-08-23 10:15[root]INFO | Episode: 200, Avg Reward: 398.4, Best Eval: 500.0
12-08-23 10:16[root]INFO | Episode: 250, Avg Reward: 387.54, Best Eval: 500.0
12-08-23 10:17[root]INFO | Episode: 300, Avg Reward: 397.16, Best Eval: 500.0
12-08-23 10:18[root]INFO | Episode: 350, Avg Reward: 445.06, Best Eval: 500.0
12-08-23 10:18[root]INFO | Episode: 400, Avg Reward: 418.64, Best Eval: 500.0
12-08-23 10:19[root]INFO | Episode: 450, Avg Reward: 433.92, Best Eval: 500.0
12-08-23 10:20[root]INFO | Episode: 500, Avg Reward: 467.91, Best Eval: 500.0
12-08-23 10:21[root]INFO | Episode: 550, Avg Reward: 456.04, Best Eval: 500.0
12-08-23 10:21[root]INFO | Episode: 600, Avg Reward: 480.53, Best Eval: 500.0
12-08-23 10:22[root]INFO | Episode: 650, Avg Reward: 441.31, Best Eval: 500.0
12-08-23 10:23[root]INFO | Episode: 700, Avg Reward: 438.31, Best Eval: 500.0
12-08-23 10:24[root]INFO | Episode: 750, Avg Reward: 489.4, Best Eval: 500.0
12-08-23 10:25[root]INFO | Episode: 800, Avg Reward: 500.0, Best Eval: 500.0
12-08-23 10:26[root]INFO | Episode: 850, Avg Reward: 500.0, Best Eval: 500.0
12-08-23 10:26[root]INFO | Episode: 900, Avg Reward: 500.0, Best Eval: 500.0
12-08-23 10:27[root]INFO | Episode: 950, Avg Reward: 500.0, Best Eval: 500.0
12-08-23 10:28[root]INFO | Episode: 1000, Avg Reward: 493.15, Best Eval: 500.0
12-08-23 10:29[root]INFO | Episode: 1050, Avg Reward: 479.51, Best Eval: 500.0
12-08-23 10:30[root]INFO | Episode: 1100, Avg Reward: 478.35, Best Eval: 500.0
12-08-23 10:30[root]INFO | Episode: 1150, Avg Reward: 381.39, Best Eval: 500.0
12-08-23 10:31[root]INFO | Episode: 1200, Avg Reward: 247.25, Best Eval: 500.0
12-08-23 10:31[root]INFO | Episode: 1250, Avg Reward: 283.59, Best Eval: 500.0
12-08-23 10:32[root]INFO | Episode: 1300, Avg Reward: 355.31, Best Eval: 500.0
12-08-23 10:33[root]INFO | Episode: 1350, Avg Reward: 403.0, Best Eval: 500.0
12-08-23 10:33[root]INFO | Episode: 1400, Avg Reward: 465.77, Best Eval: 500.0
12-08-23 10:34[root]INFO | Agent: FCNN
12-08-23 10:34[root]INFO | Creating FCNN Action Net with arch:
12-08-23 10:34[root]INFO | Using cartpole architecture 16x16
12-08-23 10:34[root]INFO | Creating FCNN Value Net with arch:
12-08-23 10:34[root]INFO | Using cartpole architecture 16x16
12-08-23 10:34[root]INFO | ==============> Test reward for seeds [500, 600]: 500.00 +/- 0.0 <==========
12-08-23 10:34[root]INFO | Execution time of seed 104: 0 hours, 20 minutes, 41 seconds
