#{"t_start": 1707879062.656563, "env_id": "BipedalWalker-v3"}
r,l,t
-81.480078,1600,0.733271
-80.127907,1600,1.248399
-101.363673,58,1.269518
-75.667924,1600,1.785147
-111.10766,47,1.802529
-95.101843,1600,2.315089
-120.644025,109,2.351807
-109.899182,65,2.374435
-125.17957,109,2.411303
-98.048739,80,2.438057
-103.947827,86,2.467625
-84.679819,1600,2.98294
-114.377049,55,3.002377
-85.615653,1600,6.400876
-107.593311,49,7.338581
-124.143289,114,9.231369
-126.947603,212,12.049595
-109.814405,1600,31.355032
-107.746486,69,32.141475
-107.18375,78,32.934741
-120.358712,244,36.006293
-116.905113,114,37.535285
-106.559771,81,38.31865
-126.229312,451,43.700965
-125.569378,81,44.482834
-124.47226,72,45.25995
-118.114209,57,46.025962
-105.286008,42,46.78079
-99.498683,73,47.558136
-107.789964,95,49.072696
-120.146764,99,49.8676
-124.665307,82,50.651077
-135.443234,95,52.165717
-124.565435,60,52.933441
-131.226554,117,54.465064
-105.510289,206,56.786899
-120.083932,185,59.094944
-101.366945,1600,78.308876
-100.506554,59,79.077644
-107.042668,47,79.113604
-107.186548,46,79.870884
-107.367696,44,80.628091
-117.302357,100,81.423526
-85.077164,1600,100.709714
-89.541397,1600,119.956734
-68.450842,1600,139.641978
-103.342209,137,141.908022
-105.047024,142,143.453397
-100.131705,1600,162.671558
-86.786632,1600,181.884307
-59.387869,1600,201.139038
-124.721057,105,201.938257
-73.640762,1600,221.217433
-71.875574,1600,240.456329
-68.343914,1600,259.717142
-127.835105,128,261.2566
-127.144997,161,263.540926
-125.748485,103,265.062883
-50.871052,1600,284.32382
-91.849335,1600,303.541825
-41.662956,1600,322.801245
-149.009349,666,330.509
-114.244983,1600,349.753248
-104.081531,145,351.306133
-106.344167,212,354.356355
-102.907291,139,355.906612
-124.612523,100,356.704347
-119.430548,89,358.215205
-76.530594,1600,377.709783
-50.447047,1600,396.988367
-98.219607,1600,416.255379
-56.995847,1600,435.534486
-49.980764,1600,454.788954
-61.616967,1600,474.03575
-59.681662,1600,493.329608
-53.080241,1600,512.644274
-114.378736,196,514.960183
