#{"t_start": 1707879100.8545403, "env_id": "BipedalWalker-v3"}
r,l,t
-83.352451,1600,0.709969
-100.259652,73,0.737379
-116.700649,78,0.764336
-92.186772,1600,1.280605
-101.890562,100,1.315032
-101.011971,1600,1.831823
-78.576327,1600,2.350597
-113.689507,57,2.370913
-113.503877,67,2.393659
-108.296578,48,2.41131
-112.743739,48,2.42982
-117.652578,71,2.454024
-99.491715,126,2.496692
-100.772134,74,2.521944
-101.106839,53,2.540988
-100.597213,79,2.568643
-102.152501,85,2.596928
-123.593901,120,2.63761
-121.438777,107,2.672995
-89.43426,1600,3.189543
-100.063141,75,3.216606
-83.767959,1600,14.389857
-109.995015,184,16.685188
-158.040871,987,28.338794
-103.124979,61,29.149569
-97.300341,80,30.711939
-97.984009,62,31.477065
-103.492521,63,32.244442
-108.671733,111,33.041739
-126.493686,250,36.093414
-145.151705,482,42.18415
-110.801356,127,43.712655
-106.243642,77,44.487038
-103.8318,86,45.273759
-93.338555,171,47.550671
-94.312532,213,49.862995
-175.225381,848,60.515468
-123.804046,91,61.31147
-134.883577,117,62.827256
-131.290115,149,64.371611
-140.934059,197,66.6695
-136.071042,240,69.707828
-112.570084,69,70.480509
-67.686277,1600,89.604402
-91.096659,1600,108.911879
-146.463739,631,116.536217
-117.34841,500,122.625096
-69.950856,1600,146.274031
-151.854188,1392,163.062666
-114.244713,146,164.586135
-117.126725,113,166.086895
-112.035821,117,166.877732
-117.13905,188,169.139841
-126.258602,171,171.389883
-106.467478,39,172.127637
-108.345095,34,172.154537
-123.937549,1600,191.067999
-64.814324,1600,209.964115
-70.030294,1600,228.856929
-118.255985,85,229.630862
-39.201845,1600,248.534437
-112.699634,139,250.751562
-104.430356,63,251.506367
-120.196865,81,252.270482
-110.823668,91,253.0442
-117.096423,91,254.523656
-100.956454,82,255.292186
-103.949116,57,256.048958
-105.975009,56,256.802696
-105.835001,52,257.549785
-105.246665,46,257.585711
-101.99275,70,258.350989
-98.522848,102,259.846411
-104.661835,58,260.598809
-98.643322,83,261.367562
-102.729342,102,262.855701
-101.57383,63,263.61304
-100.502667,77,264.38672
-101.881467,75,265.150399
-105.380353,67,265.909695
-102.795503,94,267.396093
-99.77949,86,268.166709
-98.712808,107,269.662959
-104.647759,82,270.43897
-73.719354,1600,289.334355
-87.545109,1600,308.21441
-134.264011,967,319.495595
-93.242641,229,322.492734
-78.043265,1600,341.307308
-58.134577,1600,360.160522
-73.137234,1600,383.475608
-74.684753,1600,402.292261
-66.339012,1600,421.126824
-94.026855,152,422.656179
-36.600771,1600,441.504815
-69.156972,1600,460.384245
-96.706421,105,461.879533
-103.369947,115,462.672653
-96.84029,116,464.175146
-108.066509,70,464.942055
-107.453462,64,465.702211
-113.095551,157,467.948386
-101.326152,101,468.728219
-96.349112,139,470.95601
-97.870503,105,471.741777
-99.767073,117,473.245336
-105.964651,121,474.76246
-102.408168,84,475.532866
-102.029171,79,476.304701
-103.239278,78,477.785947
-95.179596,106,478.573659
-98.849532,96,480.06267
-97.771989,112,481.566213
-93.777759,106,482.356514
-92.410808,109,483.855762
-93.914747,129,485.367953
-100.332797,75,486.133848
-96.040488,144,487.651634
-93.457637,145,489.881987
-95.552189,162,491.417522
-94.724403,113,492.913887
-96.281292,444,498.20333
-100.613692,416,502.760744
-42.85831,1600,521.625917
-78.748037,1600,540.494939
-62.978536,1600,559.360567
-88.337109,1600,578.26151
-57.308861,1600,597.155019
-52.875531,1600,620.491815
-23.666275,1600,639.390716
-63.173145,1600,658.250771
-76.48341,1600,677.171507
-38.764548,1600,696.037871
-112.947668,235,699.049028
-44.746586,1600,717.940296
-34.525054,1600,736.880575
-39.791993,1600,755.865234
-42.9706,1600,774.864049
-12.550105,1600,794.002981
