#{"t_start": 1704427645.0022676, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-177.843234,124,0.156122
-111.910634,187,0.23662
-80.941212,72,0.257377
-112.644509,89,0.285506
-81.471357,98,0.316414
-396.58671,115,0.352975
-204.99202,70,0.373418
-89.979458,99,0.404593
-222.004718,96,0.435321
-317.411952,86,0.461836
-396.542946,86,0.489445
-406.773107,128,0.532415
-408.206861,124,0.568568
-298.631765,96,0.593951
-601.010058,108,1.027976
-352.927447,148,1.07218
-213.318519,139,1.110862
-330.614202,90,1.134154
-225.46374,90,1.156562
-317.544126,112,1.18486
-261.129539,172,1.239259
-122.564222,67,1.255843
-370.843968,90,1.280286
-174.639132,128,1.313851
-232.083645,143,1.354394
-343.771323,95,1.3793
-36.073197,98,1.404897
-605.493007,117,2.227127
-115.400926,169,2.279114
-120.068551,142,2.318795
-146.446254,122,2.352168
-300.136843,76,2.371288
-229.220623,117,2.402363
-174.405894,93,2.426092
-222.880565,89,2.448678
-130.105812,123,2.481645
-21.818191,87,2.505627
-110.152453,87,2.52913
-89.752693,90,2.551905
-336.660332,86,2.574379
-114.323842,112,2.605214
-336.406117,105,3.25691
-348.90549,98,3.282304
-273.226606,97,3.307115
-145.369259,167,3.357775
-289.977039,104,3.386232
-357.1822,79,3.405367
-202.011144,93,3.428633
-160.442155,91,3.451414
-201.004974,97,3.477122
-187.730456,126,3.514289
-362.488974,91,3.537286
-317.965411,109,3.563956
-363.670046,99,3.591082
-46.453157,79,3.611062
-372.299194,105,3.639305
-314.437575,546,4.643626
-154.583076,103,4.671194
-72.200586,87,4.692661
-8.741812,92,4.716698
-343.106507,122,4.749376
-230.50478,113,4.780826
-89.746745,105,4.808122
-243.833385,108,4.836633
-277.698162,106,4.863726
-42.152437,150,5.641966
-245.89626,107,5.669853
-15.544468,105,5.699043
-35.611285,98,5.725498
-182.4148,73,5.744283
-83.841626,93,5.768668
-376.100586,80,5.789324
-311.187786,73,5.807514
-22.844791,85,5.829144
-272.515319,103,5.855808
-357.579604,96,5.880682
-254.659098,145,5.922915
-58.472185,77,5.942439
-122.169115,123,5.97691
-74.640164,84,5.998326
-214.359991,105,6.025784
-123.471833,90,6.456703
-59.292994,79,6.477761
50.683694,1000,10.752216
-120.564233,238,13.686907
9.710294,287,20.18692
-66.826674,309,23.794592
183.119578,442,29.01213
214.550208,272,32.10693
-183.870775,337,39.871947
-178.560274,810,49.796728
262.118838,556,56.553514
264.142044,379,64.608923
26.955404,184,66.658097
-36.401492,181,68.705042
31.755775,153,70.424667
27.120885,202,72.715747
-11.130656,160,74.498503
11.095748,140,76.064944
284.43613,293,80.914338
283.262451,372,85.176786
-55.275335,228,87.712911
-0.709471,135,89.218887
176.739561,559,95.764899
245.322535,164,99.80533
-128.637121,348,103.731858
256.638195,461,108.989458
268.538149,289,112.278871
159.583096,521,122.428437
289.610086,192,124.594922
30.011934,183,126.64008
272.973701,160,128.40566
278.384296,232,131.015999
309.590449,187,133.111036
227.242527,223,135.620072
255.820879,261,139.934987
253.320098,203,142.211224
9.110038,74,143.031605
268.71414,270,146.111566
290.191817,258,148.964741
226.501678,355,152.980596
238.410458,227,155.490757
-169.033945,818,166.318865
223.517581,430,171.290986
-76.479521,353,178.22185
20.818971,94,179.265636
-114.551303,311,182.79426
-117.566811,432,187.864532
-264.80261,708,199.780284
229.975629,360,203.986881
268.78809,359,208.139593
267.006529,274,211.263226
265.452742,341,215.216713
223.755605,261,219.529179
-24.319909,223,222.014091
244.00971,288,225.269577
44.334594,203,227.554144
19.013849,188,229.652826
-178.131902,434,236.857879
243.135143,322,240.641606
252.275158,179,242.593444
232.53296,232,245.166604
224.840347,274,248.227679
288.890712,286,251.397341
271.701397,192,258.796538
262.003859,239,261.4488
-104.131574,317,264.988542
240.323279,195,267.142897
253.788175,230,269.697461
255.700537,246,272.427399
154.14153,568,282.850154
274.028201,162,284.605895
269.826657,469,290.022677
277.034711,246,292.767556
251.959022,180,294.733998
-220.538525,418,300.815778
272.615771,221,303.226402
-78.088525,416,308.097204
-20.170182,168,309.927118
223.976867,179,311.900539
214.530421,870,324.551347
267.775888,203,326.812717
297.578366,280,329.953214
286.375765,284,333.08567
260.636051,254,337.970301
234.503569,266,340.917737
268.782105,241,343.56607
307.140687,256,346.401769
241.976182,226,348.921656
243.037686,193,351.029038
285.926623,154,354.323269
254.835822,256,357.170755
223.142121,251,359.939737
244.354503,287,363.107033
200.336534,325,366.757928
267.247711,251,369.528039
55.490074,107,373.18511
263.370962,250,375.992434
30.795637,137,377.502781
266.412968,185,379.517859
20.887765,121,380.82544
209.29377,233,383.428637
204.473476,180,385.399929
234.694008,184,387.41615
35.705645,148,389.030808
277.833613,193,393.046067
6.045193,255,395.86402
250.303036,283,399.018884
254.992889,237,401.647811
304.343887,265,404.592667
311.522775,254,407.391603
266.317947,286,412.385026
268.523985,191,414.502472
248.852073,245,417.223267
289.746615,162,419.011314
233.29064,257,421.870955
298.368701,173,423.770524
243.7687,294,431.375158
257.585691,262,434.312582
64.401441,145,435.888017
55.678839,141,437.439728
261.257136,177,439.398895
149.029422,753,449.284203
252.523069,326,453.002673
15.837303,121,454.324722
278.902501,330,458.067546
221.400521,237,460.703866
220.510262,337,464.576667
-33.35956,100,465.662498
246.658417,410,471.321589
271.571927,707,479.334545
296.912788,253,482.158911
269.400849,297,488.650282
242.036211,451,493.869975
261.409308,318,497.443608
276.88338,230,499.99484
272.686452,220,502.431215
259.291442,554,510.75153
249.749295,217,513.149812
263.363031,298,516.465535
42.236207,148,518.075759
-19.888508,252,520.860528
235.819789,279,525.028232
24.420604,136,526.514749
195.917563,285,529.699752
6.949763,146,531.301449
14.77835,99,532.381674
259.918217,237,535.014986
48.838696,120,536.329216
275.217055,199,538.497024
58.809371,147,540.093446
271.85145,738,550.142744
292.64296,315,553.656115
289.188011,255,556.476897
275.293187,298,561.199716
267.626256,167,563.039176
297.880428,195,565.195524
300.211679,234,567.73613
272.132364,514,573.448918
240.63033,197,575.611718
276.921456,219,579.802255
261.923122,392,584.214214
258.538631,193,586.327449
257.502374,230,588.863752
256.419209,229,591.39407
240.890396,238,594.018311
300.361086,323,598.924232
295.605074,299,602.315845
250.732002,182,604.300776
276.896586,157,606.011304
270.954748,160,607.768275
247.78351,162,609.536617
298.70264,282,612.66875
278.362886,237,617.668357
247.195856,165,619.476593
267.298325,245,622.177736
284.802967,218,624.574568
263.198445,278,627.68091
247.71961,153,629.341323
267.496132,206,631.592326
262.409868,183,635.476198
266.287964,234,638.079123
266.283437,201,640.291737
293.347408,173,642.190908
304.550496,233,644.768933
297.544488,315,648.259958
296.040185,264,652.753577
276.923925,241,655.425828
283.094216,224,657.889001
279.369213,264,660.835716
301.815358,282,663.989831
261.92423,223,666.463521
282.949062,238,670.613527
258.103899,236,673.246143
257.12699,198,675.441733
266.794521,252,678.220798
281.648451,260,681.129161
286.99779,281,684.279101
260.12965,317,690.034281
275.325396,269,693.046899
267.24175,278,696.170313
284.488466,247,698.920291
258.079716,215,701.289791
299.036838,303,704.67216
307.534836,256,709.643286
275.507767,263,712.555895
297.199571,198,714.757475
257.671441,196,716.911009
244.496961,179,718.867912
268.094694,182,720.861465
257.300175,192,722.968456
245.21302,308,728.92494
277.580656,189,731.004973
292.649608,368,735.118973
270.536919,261,738.006289
292.858013,297,741.312801
279.599654,185,743.354238
251.349534,246,748.034193
288.110035,224,750.54523
243.843139,558,756.81464
258.932694,238,759.466555
281.026954,234,762.064557
294.555054,210,766.643114
280.289073,257,769.516327
272.509387,284,772.692105
281.09673,236,775.29624
280.212228,235,777.890691
261.153987,209,780.205603
232.408568,212,783.907774
268.124509,257,786.790462
294.951571,262,789.695282
259.061412,208,791.987973
269.551762,219,794.396638
267.68374,230,796.943363
258.230601,182,798.944811
244.989563,185,802.817222
283.228692,298,806.182067
301.694383,265,809.121045
244.254367,288,812.369493
66.8244,268,815.339154
50.468702,152,817.000408
56.685054,160,819.892528
47.519919,149,821.540171
253.925645,182,823.552261
288.828343,292,826.870139
265.376592,304,830.281985
300.896045,249,833.050123
312.560844,365,838.409449
269.697421,180,840.402408
282.639737,243,843.14397
242.383906,214,845.517902
236.2608,181,847.509838
296.009812,224,849.994251
258.530305,240,852.670355
242.37155,507,859.745921
304.64463,213,862.131155
248.712189,240,864.812297
281.649578,254,867.674949
298.930601,284,870.845543
245.746816,183,874.322899
279.109134,194,876.478311
246.240529,206,878.783565
276.712969,201,881.013514
270.072078,176,882.948997
299.134634,238,885.594907
304.47358,298,888.927859
291.745975,154,892.5125
250.343993,228,895.071206
278.384667,458,900.397962
307.004906,292,903.718226
274.697523,217,906.135997
288.344869,231,908.686679
269.20322,315,913.620352
295.205627,232,916.217093
285.276509,349,920.212787
282.52604,211,922.56104
292.957842,172,924.479219
290.768675,286,929.054647
264.318639,177,931.035764
