#{"t_start": 1713597710.5061748, "env_id": "BipedalWalker-v3"}
r,l,t
-81.480078,1600,1.408446
-80.127907,1600,2.518993
-101.363673,58,2.543816
-75.667924,1600,3.64702
-111.10766,47,3.668054
-95.101843,1600,4.776994
-120.644025,109,4.821971
-109.899182,65,4.849364
-125.17957,109,4.894105
-98.048739,80,4.926566
-103.947827,86,4.962433
-84.679819,1600,6.062141
-114.377049,55,6.085801
-83.562463,1600,12.796301
-99.541685,93,16.187681
-99.559272,66,18.683738
-105.416641,77,20.784746
-106.558118,53,21.784336
-104.208068,68,23.49627
-72.320593,1600,84.724908
-106.714567,60,87.645206
-108.738358,81,91.112514
-103.600303,85,95.213483
-110.671918,47,97.140118
-108.480782,88,100.431196
-106.238603,129,106.412959
-114.189942,99,110.612079
-118.53402,101,114.724428
-119.684699,114,119.338485
-109.947053,58,121.787933
-123.219629,224,130.915942
-105.404057,68,133.681704
-111.52301,1600,227.570825
-101.284563,1600,331.400208
-139.181906,1600,430.89105
-104.034405,1600,520.049783
-110.827439,65,523.101492
-105.785774,70,526.144682
-144.775157,1600,602.796008
-222.901411,1169,665.365993
-124.873371,65,668.14064
-156.666117,354,683.399514
-139.396748,107,687.935305
-112.094116,93,693.452326
-122.141921,62,697.260376
-108.019445,62,700.817967
-108.82008,62,704.455998
-121.687292,60,707.914346
-130.450342,71,712.057563
-123.58833,69,716.143186
-125.451197,85,721.20449
-129.991104,1600,816.966219
-121.23172,1600,897.744184
-120.857116,1600,990.118173
-90.084952,1600,1071.457278
-81.080143,1600,1155.649171
-70.194741,1600,1238.991391
-64.623727,1600,1322.614195
-64.374011,1600,1417.941339
-68.454009,1600,1517.007785
-76.54466,1600,1617.725595
-78.181157,1600,1714.114686
-90.935383,1600,1804.553884
-89.806331,1600,1904.276236
-71.910288,1600,1996.269891
-64.406658,1600,2094.49317
-119.596626,119,2100.783081
-62.967427,1600,2187.784565
-123.050103,1600,2282.82604
-66.364242,1600,2379.902533
-55.422383,1600,2468.94729
-83.499375,1600,2560.96202
-67.554056,1600,2660.798143
