#{"t_start": 1713597710.506181, "env_id": "BipedalWalker-v3"}
r,l,t
-101.484948,69,0.256802
-98.9398,91,0.309109
-76.811152,1600,7.106458
-86.985576,1600,16.887592
-109.559792,72,16.95932
-103.987822,89,17.008678
-82.671399,1600,26.816238
-104.72799,66,26.857316
-112.554071,58,26.891685
-118.802083,92,26.986512
-86.187792,1600,43.02698
-79.562633,1600,54.625744
-110.740834,60,54.660205
-113.595037,82,54.707795
-113.294311,70,54.748393
-98.725832,70,54.788939
-104.556096,55,54.820865
-103.364405,105,54.876457
-107.902635,36,65.336787
-101.656525,61,65.392796
-98.923098,90,65.445028
-111.380245,55,65.478727
-100.342255,95,65.551549
-102.069215,109,65.613586
-111.958056,62,65.671379
-100.625525,63,65.709022
-91.974667,1600,133.439574
-100.618306,86,138.704802
-114.283743,60,142.396341
-122.220478,74,146.089546
-98.104391,88,149.545527
-120.461191,63,153.141482
-118.42514,55,156.300333
-100.437793,74,160.160942
-102.580879,77,164.179127
-100.541953,94,169.027497
-123.588129,141,177.18285
-102.800256,93,183.67219
-119.538081,71,187.611982
-102.827364,67,190.318361
-112.929864,49,191.968654
-114.813337,66,194.172083
-103.350004,62,196.794486
-102.308178,87,200.280695
-97.486936,111,204.706497
-129.017701,192,212.35702
-107.865926,92,216.030402
-135.06706,1600,295.723685
-107.55535,1600,387.555513
-109.061049,1600,479.459027
-98.882641,1600,579.056728
-88.761571,1600,684.270753
-104.391525,137,693.796416
-103.712795,107,706.139125
-103.384339,56,709.464978
-101.671618,59,712.917445
-82.533873,1600,807.152571
-74.636176,1600,914.994091
-63.594165,1600,1016.46469
-76.495628,1600,1126.984809
-55.466507,1600,1224.200715
-56.642872,1600,1322.986405
-54.532957,1600,1407.119983
-63.288877,1600,1483.529203
-91.29441,1600,1559.307909
-115.085723,80,1562.552828
-114.372794,62,1565.491872
-112.309882,72,1570.631803
-103.172415,1600,1658.226505
-48.384583,1600,1749.04448
-77.287565,1600,1849.296818
-71.270434,1600,1942.205955
-74.230969,1600,2034.594929
-68.5714,1600,2129.477571
-62.638903,1600,2218.022219
-71.897479,1600,2313.741041
-64.04606,1600,2424.718507
-57.934002,1600,2533.172557
-59.743884,1600,2634.877718
-60.474713,1600,2740.39898
-40.73326,1600,2831.095144
-27.844482,1600,2935.679654
-30.914938,1600,3041.584067
-34.689546,1600,3143.556002
-31.00397,1600,3264.141969
-31.387361,1600,3364.560061
-29.911974,1600,3459.969892
-34.538938,1600,3542.854912
-31.162825,1600,3625.86988
-56.056331,1600,3710.32869
-32.503431,1600,3784.260407
-120.030661,1600,3861.35241
-31.738747,1600,3959.029442
-23.77762,1600,4040.840562
-21.789185,1600,4143.365275
-34.3745,1600,4242.624405
-29.025789,1600,4353.02686
-28.11651,1600,4448.125427
-29.337883,1600,4547.492792
-24.428486,1600,4662.246819
-26.412355,1600,4752.335758
-30.692778,1600,4840.492971
-29.043694,1600,4937.967508
-24.861795,1600,5031.202885
-25.293816,1600,5118.891365
-27.4319,1600,5215.158763
-32.897502,1600,5306.430251
-33.271039,1600,5394.963803
-26.371514,1600,5497.093824
-32.149098,1600,5590.916059
-27.064398,1600,5685.33026
-23.506113,1600,5782.255047
-24.796798,1600,5873.715413
-32.444315,1600,5970.410753
-33.234282,1600,6086.739807
-33.232811,1600,6191.864867
-27.815082,1600,6279.882398
-47.376131,1600,6373.327988
-56.693947,1600,6476.271215
-59.500815,1600,6585.425019
-32.53646,1600,6670.847999
-40.874146,1600,6763.553129
-33.684751,1600,6852.507258
-51.344575,1600,6932.928425
-52.596126,1600,7006.103795
-34.503835,1600,7089.560456
-32.39875,1600,7169.824347
-31.68409,1600,7261.625802
