#{"t_start": 1707335493.4511247, "env_id": "BipedalWalker-v3"}
r,l,t
-81.480078,1600,1.116572
-80.127907,1600,1.975323
-101.363673,58,1.996071
-75.667924,1600,2.855681
-111.10766,47,2.873101
-95.101843,1600,3.7216
-120.644025,109,3.758887
-109.899182,65,3.781821
-125.17957,109,3.819108
-98.048739,80,3.846443
-103.947827,86,3.876366
-84.679819,1600,4.737018
-114.377049,55,4.757358
-87.0435,1600,8.074852
-190.851863,1556,25.166542
-116.364108,42,25.83292
-116.607233,42,26.498212
-120.996263,44,26.538532
-114.161763,66,27.226896
-113.332362,73,28.238101
-150.940471,872,37.791163
-110.770915,59,38.472404
-106.24619,1600,61.845892
-114.45464,1600,85.608782
-139.687084,574,92.255074
-108.704195,103,93.621376
-105.574122,92,94.342445
-111.363844,75,95.046677
-110.298634,68,95.738927
-116.820987,1600,118.718338
-76.284551,1600,141.571339
-130.341119,818,151.019007
-110.179911,67,151.719835
-110.080117,80,152.432853
-99.234794,1600,172.691227
-121.029665,97,174.05422
-77.556016,1600,191.784739
-62.527845,1600,215.243034
-37.311473,1600,238.439049
-81.960745,1600,258.59135
-123.951295,70,259.290696
-123.362311,74,259.99433
-66.057005,1600,281.526042
-84.075773,1600,305.434628
-67.081167,1600,329.339057
-59.233381,1600,353.311648
-57.284626,1600,376.871929
-59.594898,1600,402.637867
-51.335427,1600,424.790808
-55.146858,1600,448.114862
-52.136571,1600,471.632409
-55.562436,1600,495.516565
-60.892296,1600,519.417825
-70.489124,1600,536.946458
-105.858201,75,537.649907
-102.98615,241,540.406171
-104.79659,63,541.098574
-112.244372,258,543.868222
-44.446347,1600,561.436295
-50.894596,1600,592.083082
-48.967053,1600,615.949765
-47.278959,1600,639.811393
-53.446523,1600,663.736043
-43.76912,1600,686.466842
-88.838808,1600,710.221572
-60.256877,1600,734.271165
-52.987105,1600,758.268916
-159.776423,1134,775.024197
-47.932352,1600,798.758746
-43.795333,1600,822.652907
-84.864346,1600,846.450628
-87.928614,1600,867.878925
-27.740531,1600,891.710525
-24.288014,1600,915.480652
-89.351888,454,920.343932
-52.600364,1600,947.912917
-52.945439,1600,969.569499
-23.413232,1600,990.468437
-33.296363,1600,1014.652064
